"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BMW Serie 2 218i Gran Coupé (11AK)Man.01/2021","","Gasolina","M1","1885","","","","60.0"
"BMW Serie 2 218i Gran Coupé Man.11/2019","","Gasolina","M1","1905","","","",""
"BMW Serie 2 218i Gran Tourer (6V71) Auto.07/2020","","Gasolina","M1","2090","","","",""
"BMW Serie 2 218i Gran Tourer (6V71)Auto.01/2021","","Gasolina","M1","2090","","","","70.0"
"BMW Serie 2 218i Gran Tourer (6V71)Man.01/2021","","Gasolina","M1","2060","","","","70.0"
"BMW Serie 2 218i Gran Tourer Man.11/2019","","Gasolina","M1","2090","","","",""
"BMW Serie 2 220d (11CN) Auto. 07/2021","","Gasóleo","M1","1620","","","",""
"BMW Serie 2 220d Active Tourer (6U31)Auto.01/2021","","Gasóleo","M1","2045","","","","70.0"
"BMW Serie 2 220d Active Tourer Auto.11/2019","","Gasóleo","M1","2045","","","",""
"BMW Serie 2 220d Cabrio (2N71) Auto.07/2020","","Gasóleo","M1","2055","","","",""
"BMW Serie 2 220d Cabrio Auto.11/2019","","Gasóleo","M1","2055","","","",""
"BMW Serie 2 220d Coupé Auto.11/2019","","Gasóleo","M1","1965","","","",""
"BMW Serie 2 220d Gran Coupé (51AM)Auto.01/2021","","Gasóleo","M1","2050","","","","70.0"
"BMW Serie 2 220d Gran Coupé Auto.11/2019","","Gasóleo","M1","2050","","","",""
"BMW Serie 2 220d Gran Tourer (6X31) Auto.07/2020","","Gasóleo","M1","2220","","","",""
"BMW Serie 2 220d Gran Tourer (6X31)Auto.01/2021","","Gasóleo","M1","2220","","","","70.0"
"BMW Serie 2 220d Gran Tourer Auto.11/2019","","Gasóleo","M1","2220","","","",""
"BMW Serie 2 220d xDrive Active Tourer (6U51) Auto.07/2020","","Gasóleo","M1","2105","","","",""
"BMW Serie 2 220d xDrive Active Tourer (6U51)Auto.01/2021","","Gasóleo","M1","2105","","","","70.0"
"BMW Serie 2 220d xDrive Active Tourer Auto.11/2019","","Gasóleo","M1","2105","","","",""
"BMW Serie 2 220d xDrive Gran Tourer (6X51)Auto.01/2021","","Gasóleo","M1","2280","","","","70.0"
"BMW Serie 2 220d xDrive Gran Tourer Auto.11/2019","","Gasóleo","M1","2280","","","",""
"BMW Serie 2 220i (11CM) Auto. 07/2021","","Gasolina","M1","1565","","","",""
"BMW Serie 2 220i (71BX) Auto. 11/2021","","Híbridos de gasolina","M1","1595","","","",""
"BMW Serie 2 220i Active Tourer (6S31)Auto.01/2021","","Gasolina","M1","1970","","","","70.0"
"BMW Serie 2 220i Active Tourer Auto.11/2019","","Gasolina","M1","1970","","","",""
"BMW Serie 2 220i Cabrio (2M31)Auto.01/2021","","Gasolina","M1","2010","","","","80.0"
"BMW Serie 2 220i Cabrio Auto.11/2019","","Gasolina","M1","2010","","","",""
"BMW Serie 2 220i Coupé (2H51)Auto.01/2021","","Gasolina","M1","1910","","","","80.0"
"BMW Serie 2 220i Coupé Auto.11/2019","","Gasolina","M1","1910","","","",""
"BMW Serie 2 220i Gran Co (31AK)Auto.01/2021","","Gasolina","M1","1965","","","","70.0"
"BMW Serie 2 220i Gran Tourer (6V51)Auto.01/2021","","Gasolina","M1","2140","","","","70.0"
"BMW Serie 2 220i Gran Tourer Auto.11/2019","","Gasolina","M1","2140","","","",""
"BMW Serie 2 225xe (6Y31)Auto.01/2021","","Híbridos enchufables","M1","2180","","70.0","52.0","60.0"
"BMW Serie 2 225xe Active Tourer Auto.07/2020","","Híbridos enchufables","M1","2180","13.5","65.0","53.0","60.0"
"BMW Serie 2 225xe Auto.11/2019","","Híbridos enchufables","M1","2180","13.5","65.0","53.0","34.0"
"BMW Serie 2 230i Cabrio (2M51)Auto.01/2021","","Gasolina","M1","2020","","","","80.0"
"BMW Serie 2 230i Cabrio Auto.11/2019","","Gasolina","M1","2020","","","",""
"BMW Serie 2 230i Coupé (2H71)Auto.01/2021","","Gasolina","M1","1935","","","","80.0"
"BMW Serie 2 230i Coupé Auto.11/2019","","Gasolina","M1","1935","","","",""
"BMW Serie 2 M235i xDrive Gran Coupé (11AL)Auto.01/2021","","Gasolina","M1","2105","","","","70.0"
"BMW Serie 2 M235i xDrive Gran Coupé Auto.11/2019","","Gasolina","M1","2105","","","",""
"BMW Serie 2 M240i Cabrio (2N11)Auto.01/2021","","Gasolina","M1","2060","","","","80.0"
"BMW Serie 2 M240i Cabrio Auto.11/2019","","Gasolina","M1","2060","","","",""
"BMW Serie 2 M240i Coupé (2J51)Auto.01/2021","","Gasolina","M1","1995","","","","80.0"
"BMW Serie 2 M240i Coupé Auto.11/2019","","Gasolina","M1","1995","","","",""
"BMW Serie 2 M240i xDrive (51CM) Auto. 07/2021","","Gasolina","M1","1765","","","",""
"BMW Serie 3 318d Berlina (5V31) Auto.07/2020","","Gasóleo","M1","2085","","","",""
"BMW Serie 3 318d Berlina (5V31)Auto.01/2021","","Gasóleo","M1","2120","","8.0","","70.0"
"BMW Serie 3 318d Berlina (5V31)Man.01/2021","","Gasóleo","M1","2075","","","","70.0"
"BMW Serie 3 318d Berlina Man.11/2019","","Gasóleo","M1","2075","","","",""
"BMW Serie 3 318d Gran Turismo Man.11/2019","","Gasóleo","M1","2185","","","",""
