"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Jeep Compass Compass S 1.6 Mjet 120cv FWD E6D Melfi","","Gasóleo","M1","1519","","","",""
"Jeep Compass Compass Sport 1.3 Gse T4 130cv E6D MT FWD Melfi","","Gasolina","M1","1519","","","",""
"Jeep Compass Compass Sport 1.4  140cv FWD E6D","","Gasolina","M1","1430","","","",""
"Jeep Compass Compass Sport 1.6 Mjet 120cv FWD E6D","","Gasóleo","M1","1519","","","",""
"Jeep Compass Compass Trailhawk 1.3 PHEV 240hp E6d At Eawd","","Híbridos enchufables","M1","2400","166.0","44.0","50.0",""
"Jeep Compass Compass Trailhawk 2.0 Mjet 128kW (170CV) 4x4 ATX Active Drive E6D","","Gasóleo","M1","1619","","","",""
"Jeep Compass Compass Upland 1.3 PHEV 240hp E6d At Eawd","","Híbridos enchufables","M1","2315","165.0","44.0","50.0","11.4"
"Jeep Grand Cherokee 2.0 PHEV E6D FINAL LIMITED 4X4 LHD","","Híbridos enchufables","M1","2551","318.0","80.0","50.0","17.3"
"Jeep Grand Cherokee 2.0 PHEV E6D FINAL OVERLAND 4X4 LHD","","Híbridos enchufables","M1","2551","318.0","80.0","50.0","17.3"
"Jeep Grand Cherokee 2.0 PHEV E6D FINAL SUMMIT RESERVE 4X4 LHD","","Híbridos enchufables","M1","2551","318.0","80.0","50.0","17.3"
"Jeep Grand Cherokee 2.0 PHEV E6D FINAL TRAILHAWK 4X4 LHD","","Híbridos enchufables","M1","2551","318.0","80.0","50.0","17.3"
"Jeep Renegade Renegade Limited 1.0G 120MT6 88kW (120CV) 4x2","","Gasolina","M1","1320","","","",""
"Jeep Renegade Renegade Limited 1.3 PHEV 190hp E6d At Eawd","","Híbridos enchufables","M1","2315","166.0","44.0","50.0",""
"Jeep Renegade Renegade Limited 1.3G DDCT6 (150CV) 4x2 DDCT","","Gasolina","M1","1320","","","",""
"Jeep Renegade Renegade Limited 1.6 Mjet 88kW (120CV) 4x2","","Gasóleo","M1","1430","","","",""
"Jeep Renegade Renegade Limited 1.6 Mjet 88kW (120CV) 4x2 DDCT","","Gasóleo","M1","1430","","","",""
"Jeep Renegade Renegade Longitude 1.0 MT6 88kW (120CV) 4x2","","Gasolina","M1","1320","","","",""
"Jeep Renegade Renegade Longitude 1.3 PHEV 190hp E6d At Eawd","","Híbridos enchufables","M1","2315","166.0","44.0","50.0",""
"Jeep Renegade Renegade Longitude 1.3G (150CV) 4x2 DDCT","","Gasolina","M1","1320","","","",""
