"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Citroën C4 PureTech 130 S&S 6v YOU","","Gasolina","M1","1735","","","",""
"Citroën C4 PureTech 130 S&S EAT8 MAX","","Gasolina","M1","1755","","","",""
"Citroën C4 PureTech 130 S&S EAT8 PLUS","","Gasolina","M1","1755","","","",""
"Citroën C4X BlueHDi 130 EAT8","","Gasóleo","M1","1785","","","",""
"Citroën C4X BlueHDi 130 S&S EAT8 Max","","Gasóleo","M1","1785","","","",""
"Citroën C4X BlueHDi 130 S&S EAT8 Plus","","Gasóleo","M1","1785","","","",""
"Citroën C4X PureTech 100","","Gasolina","M1","1690","","","",""
"Citroën C4X PureTech 100 S&S 6v You","","Gasolina","M1","1690","","","",""
"Citroën C4X PureTech 130 EAT8","","Gasolina","M1","1775","","","",""
"Citroën C4X PureTech 130 S&S EAT8 Max","","Gasolina","M1","1775","","","",""
"Citroën C4X PureTech 130 S&S EAT8 Plus","","Gasolina","M1","1775","","","",""
"Citroën C5 Aircross Plug-In Hybrid 180 ë-EAT8","","Híbridos enchufables","M1","2300","","81.2","55.0","12.4"
"Citroën C5 X Plug-In Hybrid 180 ë-EAT8","","Híbridos enchufables","M1","2185","18.3","81.2","64.0","12.4"
"Citroën C5 X Plug-in Hybrid 180 Plus","","Híbridos enchufables","M1","2185","173.8","81.2","64.0","12.4"
"Citroën C5 X Plug-in Hybrid 180 You","","Híbridos enchufables","M1","2185","173.8","81.2","64.0","12.4"
"Citroën C5 X Plug-in Hybrid 225 Hypnos","","Híbridos enchufables","M1","2185","169.4","81.2","64.0","13.2"
"Citroën C5 X Plug-in Hybrid 225 Max","","Híbridos enchufables","M1","2185","169.4","81.2","64.0","13.2"
"Citroën C5 X Plug-In Hybrid ë225 EAT8","","Híbridos enchufables","M1","2185","","81.2","55.0","13.2"
"Citroën C5 X PureTech 130 S&S EAT8 Plus","","Gasolina","M1","1905","","","",""
"Citroën C5 X PureTech 130 S&S EAT8 You","","Gasolina","M1","1905","","","",""
"Citroën C5 X PureTech 130S&S EAT8","","Gasolina","M1","1905","","","",""
"Citroën C5 X PureTech 180 S&S EAT8","","Gasolina","M1","1930","","","",""
"Citroën ë-Berlingo 50 kWh Talla M","","Eléctricos puros","M1","2290","22.7","100.0","245.0","50.0"
"Citroën ë-Berlingo 50 kWh Talla XL","","Eléctricos puros","M1","2320","22.7","100.0","245.0","50.0"
"Citroën ë-Berlingo Van Batería 50 KWh Talla M","","Eléctricos puros","N1","2390","22.7","100.0","245.0","50.0"
"Citroën ë-Berlingo Van Batería 50 KWh Talla XL","","Eléctricos puros","N1","2385","22.7","100.0","245.0","50.0"
"Citroën ë-C4 115 KW","","Eléctricos puros","M1","2020","14.9","115.0","420.0","54.0"
"Citroën ë-C4 eléctrico 100 KW - 50KWh E SERIES","","Eléctricos puros","M1","2000","16.6","100.0","357.0","50.0"
"Citroën ë-C4 eléctrico 100 KW - 50KWh YOU","","Eléctricos puros","M1","2000","16.6","100.0","357.0","50.0"
"Citroën ë-C4 Eléctrico 100 KW C-SERIES","","Eléctricos puros","M1","2000","16.6","100.0","338.0","50.0"
"Citroën ë-C4 eléctrico 100KW- 50KWh MAX","","Eléctricos puros","M1","2000","16.6","100.0","357.0","50.0"
"Citroën ë-C4 eléctrico 100KW- 50KWh PLUS","","Eléctricos puros","M1","2000","16.6","100.0","357.0","50.0"
"Citroën ë-C4 eléctrico 115 KW - 54KWh E SERIES","","Eléctricos puros","M1","2020","14.9","115.0","420.0","54.0"
"Citroën ë-C4 eléctrico 115 KW - 54KWh MAX","","Eléctricos puros","M1","2020","14.9","115.0","420.0","54.0"
"Citroën ë-C4 eléctrico 115 KW - 54KWh PLUS","","Eléctricos puros","M1","2020","14.9","115.0","420.0","54.0"
"Citroën ë-C4 eléctrico 115 KW - 54KWh YOU","","Eléctricos puros","M1","2020","14.9","115.0","420.0","54.0"
