"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XL MY23","","Gasóleo","M1","2020","","","",""
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XL MY24","","Gasóleo","M1","2020","","","",""
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XM MY23","","Gasóleo","M1","2020","","","",""
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XM MY24","","Gasóleo","M1","2020","","","",""
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XS MY23","","Gasóleo","M1","2020","","","",""
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XS MY24","","Gasóleo","M1","2020","","","",""
"SEAT Leon Sportstourer 2.0 TSI 213KW (290cv) DSG-7 St&Sp CUPRA s48","","Gasolina","M1","2020","","","",""
"SEAT Leon Sportstourer 2.0 TSI 221KW (300cv) 4Drive DSG-7 St&Sp CUPRA s48","","Gasolina","M1","2090","","","",""
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv) St&Sp REFERENCE EDITION","","Gasolina","M1","1780","","","",""
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv) St&Sp STYLE","","Gasolina","M1","1780","","","",""
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv) St&Sp STYLE EDITION con NAVI","","Gasolina","M1","1780","","","",""
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv)St&Sp STYLE EDITION","","Gasolina","M1","1780","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp FR","","Gasolina","M1","1860","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp FR EDITION PLUS","","Gasolina","M1","1860","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE","","Gasolina","M1","1860","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE EDITION PLUS","","Gasolina","M1","1860","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp FR","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp FR EDITION PLUS","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp XCELLENCE","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp XCELLENCE EDITION PLUS","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 EcoTSI 96kW (130cv) St&Sp STYLE","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 EcoTSI 96kW (130cv) St&Sp STYLE EDITION","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 EcoTSI 96kW (130cv) St&Sp STYLE EDITION con NAVI","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 FR","","Gas natural","M1","1880","","","",""
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 FR EDITION PLUS","","Gas natural","M1","1880","","","",""
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 XCELLENCE","","Gas natural","M1","1880","","","",""
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 XCELLENCE EDITION PLUS","","Gas natural","M1","1880","","","",""
"SEAT LEON ST 1.5 TSI 96kW (130cv) St&Sp XCELLENCE","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.5 TSI 96kW (130cv) St&Sp XCELLENCE EDITION PLUS","","Gasolina","M1","1840","","","",""
"SEAT LEON ST 1.6 TDI CR 85kW (115cv) St&Sp STYLE","","Gasóleo","M1","1920","","","",""
"SEAT LEON ST 1.6 TDI CR 85kW (115cv) St&Sp STYLE EDITION","","Gasóleo","M1","1920","","","",""
"SEAT LEON ST 1.6 TDI CR 85kW (115cv) St&Sp STYLE EDITION con NAVI","","Gasóleo","M1","1920","","","",""
"SEAT LEON ST 2.0 TDI CR 110 Kw (150cv) St&Sp FR","","Gasóleo","M1","1940","","","",""
"SEAT LEON ST 2.0 TDI CR 110 Kw (150cv) St&Sp FR EDITION PLUS","","Gasóleo","M1","1940","","","",""
"SEAT LEON ST 2.0 TDI CR 110 Kw (150cv) St&Sp XCELLENCE","","Gasóleo","M1","1940","","","",""
"SEAT LEON ST 2.0 TDI CR 110 Kw (150cv) St&Sp XCELLENCE EDITION PLUS","","Gasóleo","M1","1940","","","",""
"SEAT LEON ST 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR","","Gasóleo","M1","1980","","","",""
"SEAT LEON ST 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR EDITION PLUS","","Gasóleo","M1","1980","","","",""
"SEAT LEON ST 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp XCELLENCE","","Gasóleo","M1","1980","","","",""
"SEAT LEON ST 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp XCELLENCE EDITION PLUS","","Gasóleo","M1","1980","","","",""
"SEAT LEON ST 2.0 TDI CR 150cv St&Sp STYLE","","Gasóleo","M1","1940","","","",""
"SEAT LEON ST 2.0 TDI CR 150cv St&Sp STYLE EDITION","","Gasóleo","M1","1940","","","",""
"SEAT LEON ST 2.0 TDI CR 150cv St&Sp STYLE EDITION con NAVI","","Gasóleo","M1","1940","","","",""
"SEAT LEON ST 2.0 TSI 213KW (290cv) DSG-7 St&Sp CUPRA","","Gasolina","M1","2020","","","",""
"SEAT LEON ST 2.0 TSI 221KW (300cv) 4Drive DSG-7 St&Sp CUPRA","","Gasolina","M1","2090","","","",""
"SEAT MII 1.0 ECOFUEL STYLE EDITION PLUS MY19","","Gas natural","M1","1380","","","",""
"SEAT MII 1.0 STYLE EDITION PLUS MY19","","Gasolina","M1","1330","","","",""
"SEAT Mii electric Mii electric 61kW","","Eléctricos puros","M1","1530","12.7","61.0","259.0","37.0"
"SEAT Mii electric Mii Electric 61kW (83CV) s48","","Eléctricos puros","M1","1530","12.8","61.0","255.0","37.0"
"SEAT Mii electric Mii electric Plus 61kW","","Eléctricos puros","M1","1530","12.7","61.0","259.0","37.0"
"SEAT Mii electric Mii Electric Plus 61kW (83CV) s48","","Eléctricos puros","M1","1530","12.8","61.0","255.0","37.0"
"SEAT NUEVO LEON ""1.0 eTSI 81 kW (110cv) DSG-7 St&Sp XCELLENCE GO ""L"" s.48/2020","","Híbridos de gasolina","M1","1860","","","",""
"SEAT NUEVO LEON ""1.0 eTSI 81 kW (110cv) DSG-7 St&Sp XCELLENCE GO ""M"" s.48/2020","","Híbridos de gasolina","M1","1860","","","",""
"SEAT NUEVO LEON 1.0 EcoTSI 66 kW (90cv) St&Sp REFERENCE","","Gasolina","M1","1750","","","",""
"SEAT NUEVO LEON 1.0 EcoTSI 66 kW (90cv) St&Sp REFERENCE","","Gasolina","M1","1750","","","",""
"SEAT NUEVO LEON 1.0 EcoTSI 66 kW (90cv) St&Sp REFERENCE GO","","Gasolina","M1","1750","","","",""
"SEAT NUEVO LEON 1.0 EcoTSI 66 kW (90cv) St&Sp REFERENCE GO","","Gasolina","M1","1750","","","",""
"SEAT NUEVO LEON 1.0 EcoTSI 66 kW (90cv) St&Sp REFERENCE GO MY22","","Gasolina","M1","1750","","","",""
