"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BMW Serie 3 320i Berlina (5F31) Auto.07/2020","","Gasolina","M1","2050","","","",""
"BMW Serie 3 320i Berlina (5F31)Auto.01/2021","","Gasolina","M1","2050","","","","80.0"
"BMW Serie 3 320i Berlina Auto.11/2019","","Gasolina","M1","2050","","","",""
"BMW Serie 3 320i Gran Turismo Auto.11/2019","","Gasolina","M1","2170","","","",""
"BMW Serie 3 320i Touring (6K31)Auto.01/2021","","Gasolina","M1","2135","","","","80.0"
"BMW Serie 3 320i Touring Auto.11/2019","","Gasolina","M1","2135","","","",""
"BMW Serie 3 330d Berlina (5X91)Auto.01/2021","","Gasóleo","M1","2250","","8.0","","90.0"
"BMW Serie 3 330d Berlina Auto.11/2019","","Gasóleo","M1","2185","","","",""
"BMW Serie 3 330d Gran Turismo Auto.11/2019","","Gasóleo","M1","2285","","","",""
"BMW Serie 3 330d Touring (6M91)Auto.01/2021","","Gasóleo","M1","2330","","8.0","","90.0"
"BMW Serie 3 330d Touring Auto.11/2019","","Gasóleo","M1","2305","","","",""
"BMW Serie 3 330d xDrive (5Y11)Auto.01/2021","","Gasóleo","M1","2320","","8.0","","90.0"
"BMW Serie 3 330d xDrive Berlina Auto.11/2019","","Gasóleo","M1","2255","","","",""
"BMW Serie 3 330d xDrive Gran Turismo Auto.11/2019","","Gasóleo","M1","2340","","","",""
"BMW Serie 3 330d xDrive Touring (6N51)Auto.01/2021","","Gasóleo","M1","2405","","8.0","","90.0"
"BMW Serie 3 330d xDrive Touring Auto.11/2019","","Gasóleo","M1","2350","","","",""
"BMW Serie 3 330e Berlina (5P51) Auto.07/2020","","Híbridos enchufables","M1","2300","13.9","83.0","57.0","70.0"
"BMW Serie 3 330e Berlina (5P51)Auto.01/2021","","Híbridos enchufables","M1","2300","","83.0","57.0","70.0"
"BMW Serie 3 330e Berlina Auto.11/2019","","Híbridos enchufables","M1","2300","14.8","83.0","59.0","34.0"
"BMW Serie 3 330e xDrive (6N71)Auto.01/2021","","Híbridos enchufables","M1","2425","","83.0","52.0","70.0"
"BMW Serie 3 330e xDrive Touring (6N71) Auto.07/2020","","Híbridos enchufables","M1","2425","14.7","83.0","52.0","70.0"
"BMW Serie 3 330i Berlina (5R11)Auto.01/2021","","Gasolina","M1","2060","","","","80.0"
"BMW Serie 3 330i Berlina Auto.11/2019","","Gasolina","M1","2060","","","",""
"BMW Serie 3 330i Gran Turismo Auto.11/2019","","Gasolina","M1","2190","","","",""
"BMW Serie 3 330i Touring (6K51)Auto.01/2021","","Gasolina","M1","2185","","","","80.0"
"BMW Serie 3 330i Touring Auto.11/2019","","Gasolina","M1","2185","","","",""
"BMW Serie 3 330i xDrive Berlina (5R71)Auto.01/2021","","Gasolina","M1","2155","","","","80.0"
"BMW Serie 3 330i xDrive Berlina Auto.11/2019","","Gasolina","M1","2155","","","",""
"BMW Serie 3 330i xDrive Gran Turismo Auto.11/2019","","Gasolina","M1","2255","","","",""
"BMW Serie 3 330i xDrive Touring (6K71)Auto.01/2021","","Gasolina","M1","2260","","","","80.0"
"BMW Serie 3 330i xDrive Touring Auto.11/2019","","Gasolina","M1","2260","","","",""
"BMW Serie 3 335d xDrive Gran Turismo Auto.11/2019","","Gasóleo","M1","2350","","","",""
"BMW Serie 3 340i xDrive Gran Turismo Auto.11/2019","","Gasolina","M1","2295","","","",""
"BMW Serie 3 M340d xDrive (51DY)Auto.01/2021","","Gasóleo","M1","2325","","8.0","","90.0"
"BMW Serie 3 M340d xDrive (51DZ)Auto.01/2021","","Gasóleo","M1","2415","","8.0","","80.0"
"BMW Serie 3 M340d xDrive Berlina (51DY) Auto.07/2020","","Gasóleo","M1","2325","","","",""
"BMW Serie 3 M340d xDrive Touring (51DZ) Auto.07/2020","","Gasóleo","M1","2415","","","",""
"BMW Serie 3 M340i xDrive Berlina (5U91)Auto.01/2021","","Gasolina","M1","2245","","8.0","","80.0"
"BMW Serie 3 M340i xDrive Berlina Auto.11/2019","","Gasolina","M1","2245","","","",""
"BMW Serie 3 M340i xDrive Touring (6N11)Auto.01/2021","","Gasolina","M1","2400","","8.0","","80.0"
"BMW Serie 3 M340i xDrive Touring Auto.11/2019","","Gasolina","M1","2365","","","",""
"BMW Serie 4 418d Gran Coupé (4K11) Auto.07/2020","","Gasóleo","M1","2120","","","",""
"BMW Serie 4 418d Gran Coupé Auto.11/2019","","Gasóleo","M1","2120","","","",""
"BMW Serie 4 418d Gran Coupé Man.11/2019","","Gasóleo","M1","2095","","","",""
"BMW Serie 4 420d Cabrio (11AU)Auto.01/2021","","Gasóleo","M1","2270","","8.0","","80.0"
"BMW Serie 4 420d Cabrio (8S11) Auto.07/2020","","Gasóleo","M1","2230","","","",""
"BMW Serie 4 420d Cabrio Auto.11/2019","","Gasóleo","M1","2230","","","",""
"BMW Serie 4 420d Cabrio Man.11/2019","","Gasóleo","M1","2215","","","",""
"BMW Serie 4 420d Coup© (11AS)Auto.01/2021","","Gasóleo","M1","2095","","8.0","","70.0"
"BMW Serie 4 420d Coupé (11AS) Auto.07/2020","","Gasóleo","M1","2095","","","",""
"BMW Serie 4 420d Coupé Auto.11/2019","","Gasóleo","M1","2065","","","",""
"BMW Serie 4 420d Coupé Man.11/2019","","Gasóleo","M1","2040","","","",""
"BMW Serie 4 420d Gran Coupé (21AX) Auto. 07/2021","","Gasóleo","M1","1745","","8.0","",""
"BMW Serie 4 420d Gran Coupé (4K31) Auto.07/2020","","Gasóleo","M1","2140","","","",""
"BMW Serie 4 420d Gran Coupé Auto.11/2019","","Gasóleo","M1","2140","","","",""
"BMW Serie 4 420d Gran Coupé Man.11/2019","","Gasóleo","M1","2130","","","",""
"BMW Serie 4 420d xDrive Coupé Auto.11/2019","","Gasóleo","M1","2125","","","",""
"BMW Serie 4 420d xDrive Gran Coupé Auto.11/2019","","Gasóleo","M1","2220","","","",""
"BMW Serie 4 420i Cabrio (11AT)Auto.01/2021","","Gasolina","M1","2185","","","","80.0"
"BMW Serie 4 420i Cabrio Auto.11/2019","","Gasolina","M1","2185","","","",""
"BMW Serie 4 420i Coupé (11AP) Auto.07/2020","","Gasolina","M1","2015","","","",""
"BMW Serie 4 420I coupe (11AP)Auto.01/2021","","Gasolina","M1","2015","","","","80.0"
"BMW Serie 4 420i Coupé Auto.11/2019","","Gasolina","M1","2015","","","",""
"BMW Serie 4 420i Coupé Man.11/2019","","Gasolina","M1","1995","","","",""
"BMW Serie 4 420i Gran Coupé (11AV) Auto. 07/2021","","Gasolina","M1","1695","","","",""
"BMW Serie 4 420i Gran Coupé (4H31) Auto.07/2020","","Gasolina","M1","2100","","","",""
"BMW Serie 4 420i Gran Coupé Auto.11/2019","","Gasolina","M1","2100","","","",""
"BMW Serie 4 420i Gran Coupé Man.11/2019","","Gasolina","M1","2080","","","",""
"BMW Serie 4 430d Cabrio Auto.11/2019","","Gasóleo","M1","2275","","","",""
"BMW Serie 4 430d Coupé Auto.11/2019","","Gasóleo","M1","2105","","","",""
"BMW Serie 4 430d Gran Coupé Auto.11/2019","","Gasóleo","M1","2215","","","",""
"BMW Serie 4 430d xDrive (41AS) Auto. 03/2021","","Gasóleo","M1","1855","","","",""
"BMW Serie 4 430d xDrive Coupé Auto.11/2019","","Gasóleo","M1","2180","","","",""
"BMW Serie 4 430d xDrive Gran Coupé Auto.11/2019","","Gasóleo","M1","2255","","","",""
"BMW Serie 4 430i Cabrio (21AT)Auto.01/2021","","Gasolina","M1","2200","","","","80.0"
"BMW Serie 4 430i Cabrio Auto.11/2019","","Gasolina","M1","2195","","","",""
"BMW Serie 4 430i Coup© (51AP)Auto.01/2021","","Gasolina","M1","2030","","","","80.0"
"BMW Serie 4 430i Coupé (51AP) Auto.07/2020","","Gasolina","M1","2030","","","",""
"BMW Serie 4 430i Coupé Auto.11/2019","","Gasolina","M1","2030","","","",""
