"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Toyota Canarias PROACE EV VAN L1 50kWh BASALTO","","Eléctricos puros","N1","3875","25.1","100.0","230.0","50.0"
"Toyota Canarias PROACE EV VAN L1 75kWh ÓPALO","","Eléctricos puros","N1","4025","26.6","100.0","330.0","75.0"
"Toyota Canarias PROACE EV VAN L2 75kWh ÓPALO Bajo pedido","","Eléctricos puros","N1","4055","26.8","100.0","330.0","75.0"
"Toyota Canarias PROACE VAN L1 1.5D 120CV 6MT Basalto 3 plazas","","Gasóleo","N1","4230","","","",""
"Toyota Canarias PROACE VAN L1 1.5D 120CV 6MT Basalto Connect 3 plazas","","Gasóleo","N1","4230","","","",""
"Toyota Canarias PROACE VAN L1 1.5D 120CV 6MT Ópalo  3 plazas","","Gasóleo","N1","4040","","","",""
"Toyota Canarias PROACE VAN L1 2.0D 145CV 6MT Ópalo  3 plazas","","Gasóleo","N1","4040","","","",""
"Toyota Canarias PROACE VAN L2 2.0D 145CV 6MT  Ópalo  3 plazas","","Gasóleo","N1","5000","","","",""
"Toyota Canarias PROACE VERSO Combi L1 2.0D 145CV 6MT Basalto  6 plazas","","Gasóleo","M1","4710","","","",""
"Toyota Canarias PROACE VERSO Combi L1 2.0D 145CV 6MT Basalto Connect 6 plazas","","Gasóleo","M1","4710","","","",""
"Toyota Canarias PROACE VERSO EV L1 EV 50kWh Ópalo","","Eléctricos puros","M1","4015","25.7","100.0","230.0","50.0"
"Toyota Canarias PROACE VERSO EV L1 EV 75kWh Olivina","","Eléctricos puros","M1","4100","26.9","100.0","330.0","75.0"
"Toyota Canarias PROACE VERSO EV L2 EV 75kWh Olivina","","Eléctricos puros","M1","4100","27.1","100.0","330.0","75.0"
"Toyota Canarias PROACE VERSO Family L1 2.0D 145CV 6MT Olivina  8 Plazas","","Gasóleo","M1","4660","","","",""
"Toyota Canarias PROACE VERSO Family L2 2.0D 145CV 6MT Olivina  8 Plazas","","Gasóleo","M1","4690","","","",""
"Toyota Canarias PROACE VERSO Shuttle L1 2.0D 145CV 6MT  Ópalo  9 plazas","","Gasóleo","M1","4710","","","",""
"Toyota Canarias PROACE VERSO Shuttle L1 2.0D 145CV 6MT  Ópalo Pack Active  8 plazas","","Gasóleo","M1","4660","","","",""
"Toyota Canarias RAV4 2.0 4x2 MT Exclusive","","Gasolina","M1","4050","","","",""
"Toyota Canarias RAV4 2.0 4x2 MT Olivina","","Gasolina","M1","4050","","","",""
"Toyota Canarias RAV4 2.0 4x2 MT Ópalo","","Gasolina","M1","4050","","","",""
"Toyota Canarias RAV4 2.0 4x4 MT Olivina","","Gasolina","M1","4050","","","",""
"Toyota Canarias RAV4 2.0 4x4 MT Ópalo","","Gasolina","M1","4050","","","",""
"Toyota Canarias RAV4 2.5 4x2 CVT Alisio","","Híbridos de gasolina","M1","2935","","","",""
"Toyota Canarias RAV4 2.5 4x2 CVT Alisio Plus","","Híbridos de gasolina","M1","2935","","","",""
"Toyota Canarias RAV4 2.5 4x2 CVT Style","","Híbridos de gasolina","M1","2935","","","",""
"Toyota Canarias RAV4 2.5 4x2CVT Agua","","Híbridos de gasolina","M1","2935","","","",""
"Toyota Canarias RAV4 PHEV 2.5 4X4 Agua","","Híbridos enchufables","M1","4010","16.6","225.0","75.0","18.1"
"Toyota Canarias RAV4 PHEV 2.5 4x4 Alisio","","Híbridos enchufables","M1","4010","16.6","225.0","75.0","18.1"
"Toyota Canarias RAV4 PHEV 2.5 4X4 GR SPORT","","Híbridos enchufables","M1","3910","16.6","225.0","75.0","18.1"
"Toyota Canarias RAV4 PHEV 2.5 4X4 GR SPORT BITONO","","Híbridos enchufables","M1","3910","16.6","225.0","75.0","18.1"
"Toyota Canarias RAV4 PHEV 2.5 4x4 Style","","Híbridos enchufables","M1","4010","16.6","225.0","75.0","18.1"
"Toyota Canarias YARIS 1.5 5D 6MT Cool","","Gasolina","M1","2045","","","",""
"Toyota Canarias YARIS 1.5 5D 6MT Move","","Gasolina","M1","2045","","","",""
"Toyota Canarias YARIS 1.5 5D 6MT Move Bitono","","Gasolina","M1","2045","","","",""
"Toyota Canarias YARIS 1.5 5D 6MT Style Bitono","","Gasolina","M1","2045","","","",""
"Toyota Canarias YARIS CROSS 1.5 5D 6MT Basalto","","Gasolina","M1","2975","","","",""
"Toyota Canarias YARIS CROSS 1.5 5D 6MT Olivina","","Gasolina","M1","2975","","","",""
"Toyota Canarias YARIS CROSS 1.5 5D 6MT Ópalo","","Gasolina","M1","2975","","","",""
"Toyota Canarias YARIS CROSS 1.5 CVT 4x4 Urban","","Híbridos de gasolina","M1","2525","","","",""
"Toyota Canarias YARIS CROSS 1.5 CVT Agua","","Híbridos de gasolina","M1","2440","","","",""
"Toyota Canarias YARIS CROSS 1.5 CVT Agua bitono","","Híbridos de gasolina","M1","2440","","","",""
"Toyota Canarias YARIS CROSS 1.5 CVT Aire","","Híbridos de gasolina","M1","2440","","","",""
"Toyota Canarias YARIS CROSS 1.5 CVT Alisio","","Híbridos de gasolina","M1","2440","","","",""
"Toyota Canarias YARIS CROSS 1.5 CVT GR SPORT","","Híbridos de gasolina","M1","2440","","","",""
"Toyota Canarias YARIS hi- Style Bitono","","Híbridos de gasolina","M1","2065","","","",""
"Toyota Canarias YARIS hi-Cool","","Híbridos de gasolina","M1","2065","","","",""
"Toyota Canarias YARIS hi-Move","","Híbridos de gasolina","M1","2065","","","",""
"Toyota Canarias YARIS hi-Move Bitono","","Híbridos de gasolina","M1","2065","","","",""
"Toyota COROLLA 1.8 Eco/Style/Style plus (MY23)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Hatchback Business plus/Active tech/Style (MY21)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Hatchback Business/Active Plus/GR Sport (MY24)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Hatchback Business/Active plus/Style/Advance (MY23)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Hatchback Llanta 17p (NG19)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Hatchback Llanta15p y 16p (NG19)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Hatchback Style Edition (MY24)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Hatchback Style Plus/GR Sport (MY23)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Hatchback Style/Style plus/Business/Business plus/Active tech (MY22)","","Híbridos de gasolina","M1","1820","","","",""
"Toyota COROLLA 1.8 Sedán Advance Llanta 18p (MY21)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Sedán Advance/Active tech/Business plus/Style/Eco (MY22)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Sedán Business plus/Active tech Llanta 16p (MY21)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Sedán Eco Llanta 16p (MY21)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Sedán Llanta 16p (NG19)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Sedán Llanta 17p (NG19)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Sedán Llanta 18p (NG19)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Sedán Style Llanta 17p (MY21)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Touring sport Active tech/Active plus/Style/Advance (MY23)","","Híbridos de gasolina","M1","1885","","","",""
"Toyota COROLLA 1.8 Touring Sport Business/Active Plus/Style (MY24)","","Híbridos de gasolina","M1","1885","","","",""
"Toyota COROLLA 1.8 Touring Sport Business/Business plus/Style/Style plus/Active tech (MY22)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Touring Sport Style Edition (MY24)","","Híbridos de gasolina","M1","1885","","","",""
"Toyota COROLLA 1.8 Touring sport Style plus/GR Sport (MY23)","","Híbridos de gasolina","M1","1885","","","",""
"Toyota COROLLA 1.8 Touring Sports Business plus/Active tech/Style (MY21)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Touring Sports Llanta 15p y 16p (NG19)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 1.8 Touring Sports Llanta 17p (NG19)","","Híbridos de gasolina","M1","1835","","","",""
"Toyota COROLLA 2.0 Hatchback GR Sport (MY23)","","Híbridos de gasolina","M1","1910","","","",""
"Toyota COROLLA 2.0 Hatchback GR Sport (MY24)","","Híbridos de gasolina","M1","1910","","","",""
"Toyota COROLLA 2.0 Hatchback GR-Sport (MY21)","","Híbridos de gasolina","M1","1910","","","",""
"Toyota COROLLA 2.0 Hatchback GR-Sport/GR-Sport plus (MY22)","","Híbridos de gasolina","M1","1910","","","",""
