"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp REFERENCE","","Gasóleo","M1","2030","","","",""
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp REFERENCE GO","","Gasóleo","M1","2030","","","",""
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp REFERENCE GO MY22","","Gasóleo","M1","2030","","","",""
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp REFERENCE MY22","","Gasóleo","M1","2030","","","",""
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp STYLE","","Gasóleo","M1","2030","","","",""
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp STYLE GO","","Gasóleo","M1","2030","","","",""
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp STYLE GO MY22","","Gasóleo","M1","2030","","","",""
"SEAT NUEVO Leon Sportstourer 2.0 TDI CR 85KW (115cv) St&Sp STYLE MY22","","Gasóleo","M1","2030","","","",""
"SEAT SEAT MÓ 125 2","","Eléctricos puros","L3e","320","7.0","7.0","133.0","5.6"
"SEAT SEAT MÓ 125 PERFOMANCE 2","","Eléctricos puros","L3e","320","7.0","7.5","133.0","5.6"
"SEAT SEAT MÓ 125 Performance 2","","Eléctricos puros","L3e","320","7.0","7.5","133.0","5.6"
"SEAT SEAT MÓ eScooter 125 2","","Eléctricos puros","L3e","320","7.0","7.0","133.0","5.6"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG  X-PERIENCE XL e-HYBRID MY23","","Híbridos enchufables","M1","2390","13.0","86.0","68.0","86.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG  X-PERIENCE XM MY23","","Híbridos enchufables","M1","2390","13.0","86.0","68.0","86.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG  X-PERIENCE XXL e-HYBRID MY23","","Híbridos enchufables","M1","2390","13.0","86.0","68.0","86.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG  XCELLENCE","","Híbridos enchufables","M1","2390","14.2","86.0","43.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG  XCELLENCE GO e-HYBRID","","Híbridos enchufables","M1","2390","14.2","86.0","43.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG  XCELLENCE GO e-HYBRID","","Híbridos enchufables","M1","2390","17.9","86.0","49.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG FR","","Híbridos enchufables","M1","2390","17.9","86.0","49.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG FR EDITION e-HYBRID* MY24","","Híbridos enchufables","M1","2390","14.9","86.0","54.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG FR GO e-HYBRID","","Híbridos enchufables","M1","2390","14.2","86.0","43.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG FR GO e-HYBRID","","Híbridos enchufables","M1","2390","17.9","86.0","49.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG FR GO e-HYBRID MY22","","Híbridos enchufables","M1","2390","17.9","86.0","49.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG FR GO XL e-HYBRID MY22","","Híbridos enchufables","M1","2390","17.9","86.0","49.0","13.0"
"SEAT Tarraco 1.4 e-HYBRID 180kW (245CV) DSG FR MY22","","Híbridos enchufables","M1","2390","17.9","86.0","49.0","13.0"
