"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT NUEVO LEON 1.4 e-Hybrid 150kW (204cv) DSG-6 St&Sp XCELLENCE","","Híbridos enchufables","M1","2060","12.0","85.0","72.0","12.8"
"SEAT NUEVO LEON 1.4 e-HYBRID 150kW (204cv) DSG-6 St&Sp XCELLENCE","","Híbridos enchufables","M1","2060","14.8","85.0","66.0","12.8"
"SEAT NUEVO LEON 1.4 e-HYBRID 150kW (204cv) DSG-6 St&Sp XCELLENCE GO L e-HYBRID","","Híbridos enchufables","M1","2060","14.8","85.0","66.0","12.8"
"SEAT NUEVO LEON 1.4 e-Hybrid 150kW (204cv) DSG-6 St&Sp XCELLENCE GO L e-Hybrid","","Híbridos enchufables","M1","2060","12.0","85.0","72.0","12.8"
"SEAT NUEVO LEON 1.4 e-HYBRID 150kW (204cv) DSG-6 St&Sp XCELLENCE GO L e-HYBRID MY22","","Híbridos enchufables","M1","2060","14.8","85.0","66.0","12.8"
"SEAT NUEVO LEON 1.4 e-Hybrid 150kW (204cv) DSG-6 St&Sp XCELLENCE GO XL e-Hybrid","","Híbridos enchufables","M1","2060","12.0","85.0","72.0","12.8"
"SEAT NUEVO LEON 1.4 e-HYBRID 150kW (204cv) DSG-6 St&Sp XCELLENCE GO XL e-HYBRID","","Híbridos enchufables","M1","2060","14.8","85.0","66.0","12.8"
"SEAT NUEVO LEON 1.4 e-HYBRID 150kW (204cv) DSG-6 St&Sp XCELLENCE GO XL e-HYBRID MY22","","Híbridos enchufables","M1","2060","14.8","85.0","66.0","12.8"
"SEAT NUEVO LEON 1.4 e-HYBRID 150kW (204cv) DSG-6 St&Sp XCELLENCE MY22","","Híbridos enchufables","M1","2060","14.8","85.0","66.0","12.8"
"SEAT NUEVO LEON 1.5 eTSI 110kW (150cv) DSG-7  St&Sp  XCELLENCE","","Híbridos de gasolina","M1","1900","","","",""
