"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE ADVANCE","","Eléctricos puros","M1","2590","19.9","225.0","509.0","87.0"
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE ADVANCE Cargador 22kW","","Eléctricos puros","M1","2590","19.9","225.0","509.0","87.0"
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE ADVANCE Cargador 22kWh Techo Solar","","Eléctricos puros","M1","2590","20.3","225.0","509.0","87.0"
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE EVOLVE","","Eléctricos puros","M1","2590","19.9","225.0","509.0","87.0"
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE EVOLVE Cargador 22kW","","Eléctricos puros","M1","2590","19.9","225.0","509.0","87.0"
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE EVOLVE Cargador 22kW Pack Sport","","Eléctricos puros","M1","2590","20.3","225.0","509.0","87.0"
"Nissan ARIYA 87kWh 290kW (394CV) Perf. e-4ORCE EVOLVE+","","Eléctricos puros","M1","2590","20.4","290.0","498.0","87.0"
"Nissan ARIYA 87kWh 290kW (394CV) Perf. e-4ORCE EVOLVE+ Cargador 22kW","","Eléctricos puros","M1","2590","20.4","290.0","498.0","87.0"
"Nissan ARIYA ADVANCE + Cargador 22kW + Techo Solar B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1914","17.6","160.0","403.0","63.0"
"Nissan ARIYA ADVANCE + Cargador 22kW B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1914","17.6","160.0","403.0","63.0"
"Nissan ARIYA ADVANCE + Techo Solar B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1914","17.6","160.0","403.0","63.0"
"Nissan ARIYA ADVANCE B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1914","17.6","160.0","403.0","63.0"
"Nissan ARIYA EVOLVE + Cargador 22kW + Llantas aleación 20 + Piel Nappa B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1948","17.8","160.0","398.0","63.0"
"Nissan ARIYA EVOLVE + Cargador 22kW + Llantas aleación 20 + Piel Nappa B. 87kWh 178kW (242CV) 4x2","","Eléctricos puros","M1","2089","18.5","178.0","520.0","87.0"
"Nissan ARIYA EVOLVE + Cargador 22kW + Llantas aleación 20 + Piel Nappa B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","Eléctricos puros","M1","2218","19.5","225.0","493.0","87.0"
"Nissan ARIYA EVOLVE + Cargador 22kW B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1948","17.8","160.0","398.0","63.0"
"Nissan ARIYA EVOLVE + Cargador 22kW B. 87kWh 178kW (242CV) 4x2","","Eléctricos puros","M1","2089","18.5","178.0","520.0","87.0"
"Nissan ARIYA EVOLVE + Cargador 22kW B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","Eléctricos puros","M1","2218","19.5","225.0","493.0","87.0"
"Nissan ARIYA EVOLVE + Llantas aleación 20 + Piel Nappa B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1948","17.8","160.0","398.0","63.0"
"Nissan ARIYA EVOLVE + Llantas aleación 20 + Piel Nappa B. 87kWh 178kW (242CV) 4x2","","Eléctricos puros","M1","2089","18.5","178.0","520.0","87.0"
"Nissan ARIYA EVOLVE + Llantas aleación 20 + Piel Nappa B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","Eléctricos puros","M1","2218","19.5","225.0","493.0","87.0"
"Nissan ARIYA EVOLVE B. 63kWh 160kW (218CV) 4x2","","Eléctricos puros","M1","1948","17.8","160.0","398.0","63.0"
"Nissan ARIYA EVOLVE B. 87kWh 178kW (242CV) 4x2","","Eléctricos puros","M1","2089","18.5","178.0","520.0","87.0"
"Nissan ARIYA EVOLVE B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","Eléctricos puros","M1","2218","19.5","225.0","493.0","87.0"
"Nissan eNV200 Combi 5p 40 kWh","","Eléctricos puros","M1","2250","25.9","80.0","200.0","40.0"
"Nissan eNV200 Evalia 5 40 kWh","","Eléctricos puros","M1","2250","25.9","80.0","200.0","40.0"
"Nissan eNV200 Evalia 7 40 kWh","","Eléctricos puros","M1","2250","25.9","80.0","200.0","40.0"
"Nissan eNV200 Furgón 4p 40 kWh","","Eléctricos puros","N1","2240","25.9","80.0","200.0","40.0"
"Nissan eNV200 Furgón 5p 40 kWh","","Eléctricos puros","N1","2220","25.9","80.0","200.0","40.0"
"Nissan eNV200 Furgón 5p 40 kWh PREMIUM Mam","","Eléctricos puros","N1","2220","25.9","80.0","200.0","40.0"
"Nissan GT-R 3.8 Petrol 570PS","","Gasolina","M1","2200","","","",""
"Nissan GT-R NISMO 3.8 Petrol 600PS","","Gasolina","M1","2200","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT ACENTA","","Gasolina","M1","1700","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT N-CONNECTA","","Gasolina","M1","1700","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT N-DESIGN","","Gasolina","M1","1700","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT PREMIERE EDITION","","Gasolina","M1","1700","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT TEKNA","","Gasolina","M1","1700","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT VISIA","","Gasolina","M1","1700","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT ACENTA","","Gasolina","M1","1725","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT N-CONNECTA","","Gasolina","M1","1725","","","",""
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT N-DESIGN","","Gasolina","M1","1725","","","",""
