"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XL MY24","","Gasolina","M1","1860","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XM MY23","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XM MY24","","Gasolina","M1","1860","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XS MY23","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XS MY24","","Gasolina","M1","1860","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XL MY23","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XL MY24","","Gasolina","M1","1860","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XM MY23","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XM MY24","","Gasolina","M1","1860","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XS MY23","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XS MY24","","Gasolina","M1","1860","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE","","Gasolina","M1","1720","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE EDITION PLUS","","Gasolina","M1","1720","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE EDITION PLUS s48","","Gasolina","M1","1780","","","",""
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE s48","","Gasolina","M1","1780","","","",""
"SEAT LEON 1.5 TSI 96KW S/S FR EDITION MY19","","Gasolina","M1","1780","","","",""
"SEAT LEON 1.5 TSI 96KW S/S FR EDITION ST MY19","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96KW S/S FR MY19","","Gasolina","M1","1780","","","",""
"SEAT LEON 1.5 TSI 96KW S/S STYLE EDITION NAV ST MY19","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96KW S/S STYLE EDITION ST MY19","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96KW S/S STYLE MY19","","Gasolina","M1","1780","","","",""
"SEAT LEON 1.5 TSI 96KW S/S STYLE ST MY19","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.5 TSI 96KW S/S STYLE VISIO ED NAV MY19","","Gasolina","M1","1780","","","",""
"SEAT LEON 1.5 TSI 96KW S/S STYLE VISIO EDITION MY19","","Gasolina","M1","1780","","","",""
"SEAT LEON 1.5 TSI 96W S/S FR ST MY19","","Gasolina","M1","1850","","","",""
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE EDITION MY19","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE EDITION ST MY19","","Gasóleo","M1","1920","","","",""
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE MY19","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE ST MY19","","Gasóleo","M1","1920","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE DCT MY19","","Gasóleo","M1","1890","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE ED NAV ST DCT MY19","","Gasóleo","M1","1950","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE EDITION NAV ST MY19","","Gasóleo","M1","1920","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE EDITION ST DCT MY19","","Gasóleo","M1","1950","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE EDITION ST MY19","","Gasóleo","M1","1920","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE MY19","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE ST DCT MY19","","Gasóleo","M1","1950","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE ST MY19","","Gasóleo","M1","1920","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO ED DCT MY19","","Gasóleo","M1","1890","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO ED NAV DCT MY19","","Gasóleo","M1","1890","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO ED NAV MY19","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO EDITION MY19","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE s48","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION con NAVI","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION con NAVI s48","","Gasóleo","M1","1870","","","",""
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION s48","","Gasóleo","M1","1870","","","",""
"SEAT LEON 2.0 TDI 110KW S/S FR DCT MY19","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI 110KW S/S FR ED DCT MY19","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI 110KW S/S FR EDITION ST DCT MY19","","Gasóleo","M1","1980","","","",""
"SEAT LEON 2.0 TDI 110KW S/S FR ST DCT MY19","","Gasóleo","M1","1980","","","",""
"SEAT LEON 2.0 TDI 110KW S/S X-PERIENCE ST 4WD DCT MY19","","Gasóleo","M1","2080","","","",""
"SEAT LEON 2.0 TDI 110KW X-PERIENCE ED ST 4WD DCT MY19","","Gasóleo","M1","2080","","","",""
"SEAT LEON 2.0 TDI 135KW S/S FR EDITION ST DCT MY19","","Gasóleo","M1","2010","","","",""
"SEAT LEON 2.0 TDI 135KW S/S FR ST DCT MY19","","Gasóleo","M1","2010","","","",""
"SEAT LEON 2.0 TDI 135KW S/S X-PERIENCE ST 4WD DCT MY19","","Gasóleo","M1","2100","","","",""
"SEAT LEON 2.0 TDI 135KW X-PERIENCE ED ST 4WD DCT MY19","","Gasóleo","M1","2100","","","",""
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XL MY23","","Gasóleo","M1","1920","","","",""
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XL MY24","","Gasóleo","M1","1940","","","",""
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XM MY23","","Gasóleo","M1","1920","","","",""
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XM MY24","","Gasóleo","M1","1940","","","",""
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XS MY23","","Gasóleo","M1","1920","","","",""
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XS MY24","","Gasóleo","M1","1940","","","",""
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE EDITION PLUS","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE EDITION PLUS s48","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE s48","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR EDITION PLUS","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR EDITION PLUS s48","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR FAST EDITION s48","","Gasóleo","M1","1890","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XL MY23","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XL MY24","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XM MY23","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XM MY24","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XS MY23","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XS MY24","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XXL MY23","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XXL MY24","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XL MY23","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XL MY24","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XM MY23","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XM MY24","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XS MY23","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XS MY24","","Gasóleo","M1","1970","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR EDITION PLUS","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR EDITION PLUS s48","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR FAST EDITION s48","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XL MY23","","Gasóleo","M1","1950","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XL MY24","","Gasóleo","M1","1950","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XM MY23","","Gasóleo","M1","1950","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XM MY24","","Gasóleo","M1","1950","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XS MY23","","Gasóleo","M1","1950","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XS MY24","","Gasóleo","M1","1950","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE s48","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE VISIO EDITION","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE VISIO EDITION con NAVI","","Gasóleo","M1","1850","","","",""
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE VISIO EDITION con NAVI s48","","Gasóleo","M1","1850","","","",""
