"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Maserati GRECALE GT M182 M1820AGT420AC8 1D4A221C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2D4A111C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2D4A121C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2D4A211C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2D4A221C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2DAA111C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2DAA121C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2DAA211C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 2DAA221C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE MODENA M182 0AGT420AC8 3EAA111C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 0AGT420AC8 3EAA121C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 0AGT420AC8 3EAA211C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 0AGT420AC8 3EAA221C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3D4A111C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3D4A121C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3D4A211C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3D4A221C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3DAA111C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3DAA121C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3DAA211C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE MODENA M182 M1820AGT420AC8 3DAA221C5","","Híbridos de gasolina","M1","2560","","","",""
"Maserati GRECALE TROFEO M182 0AGT630BC8 5EAA331D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 0AGT630BC8 5EAA341D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 0AGT630BC8 5EAA431D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 0AGT630BC8 5EAA441D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5D4A331D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5D4A341D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5D4A431D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5D4A441D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5DAA331D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5DAA341D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5DAA431D5","","Gasolina","M1","2670","","","",""
"Maserati GRECALE TROFEO M182 M1820AGT630BC8 5DAA441D5","","Gasolina","M1","2670","","","",""
"Maserati LEVANTE (5AP) M156 1F4 5AP","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE (5AP1) M156 1F4 5AP1","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE (5APD) M156 1F4 5APD","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE (5APD1) M156 1F4 5APD1","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE DIESEL (5HDG) M156 1G4 5HDG","","Gasóleo","M1","2900","","","",""
"Maserati LEVANTE DIESEL (5HDGD) M156 1G4 5HDGD","","Gasóleo","M1","2900","","","",""
"Maserati LEVANTE DIESEL (5LDG) M156 1G4 5LDG","","Gasóleo","M1","2900","","","",""
"Maserati LEVANTE DIESEL (5LDGD) M156 1G4 5LDGD","","Gasóleo","M1","2900","","","",""
"Maserati LEVANTE GT HYBRID (5AP) M156 1L4 5AP","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5AP1) M156 1L4 5AP1","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5AP1B) M156 1L4 5AP1B","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5AP1L) M156 1L4 5AP1L","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5AP1LB) M156 1L4 5AP1LB","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5APB) M156 1L4 5APB","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5APD) M156 1L4 5APD","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5APD1) M156 1L4 5APD1","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5APD1B) M156 1L4 5APD1B","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5APD1L) M156 1L4 5APD1L","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5APD1LB) M156 1L4 5APD1LB","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GT HYBRID (5APDB) M156 1L4 5APDB","","Híbridos de gasolina","M1","2780","","","",""
"Maserati LEVANTE GTS (5LAP) M156 1H4 5LAP","","Gasolina","M1","2825","","","",""
"Maserati LEVANTE GTS (5LAP1) M156 1H4 5LAP1","","Gasolina","M1","2825","","","",""
"Maserati LEVANTE MODENA S (5AP1B) M156 1E4 5AP1B","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE MODENA S (5AP1L) M156 1E4 5AP1L","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE MODENA S (5AP1LB) M156 1E4 5AP1LB","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE S (5AP) M156 1E4 5AP","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE S (5AP1) M156 1E4 5AP1","","Gasolina","M1","2780","","","",""
"Maserati LEVANTE TROFEO (5HAP) M156 1H4 5HAP","","Gasolina","M1","2825","","","",""
"Maserati LEVANTE TROFEO (5HAP1) M156 1H4 5HAP1","","Gasolina","M1","2825","","","",""
"Maserati LEVANTE TROFEO (5HAP1B) M156 1H4 5HAP1B","","Gasolina","M1","2825","","","",""
"Maserati LEVANTE TROFEO (5HAP1L) M156 1H4 5HAP1L","","Gasolina","M1","2825","","","",""
"Maserati LEVANTE TROFEO (5HAP1LB) M156 1H4 5HAP1LB","","Gasolina","M1","2825","","","",""
"Maserati MC20 CIELO M240 RAE 2APL","","Gasolina","M1","1870","","","",""
"Maserati MC20 CIELO M240 RAE 2EL","","Gasolina","M1","1870","","","",""
"Maserati MC20 M240","","Gasolina","M1","1790","","","",""
"Maserati MC20 M240 CAE 2AP","","Gasolina","M1","1790","","","",""
"Maserati MC20 M240 CAE 2APL","","Gasolina","M1","1790","","","",""
"Maserati MC20 M240 CAE 2APL4","","Gasolina","M1","1790","","","",""
"Maserati MC20 M240 CAE 2EL","","Gasolina","M1","1790","","","",""
"Maserati QUATTROPORTE (4AP) M156 6F2 4AP","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE (4AP1) M156 6F2 4AP1","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE (5AP) M156 6F2 5AP","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE (5AP1) M156 6F2 5AP1","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE DIESEL (4HADG) M156 6D2 4HADG","","Gasóleo","M1","2540","","","",""
"Maserati QUATTROPORTE DIESEL (4LADG) M156 6D2 4LADG","","Gasóleo","M1","2540","","","",""
"Maserati QUATTROPORTE DIESEL (5HADG) M156 6D2 5HADG","","Gasóleo","M1","2540","","","",""
"Maserati QUATTROPORTE DIESEL (5LADG) M156 6D2 5LADG","","Gasóleo","M1","2540","","","",""
"Maserati QUATTROPORTE GT (4AP) M156 6F2 4AP","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (4AP1) M156 6F2 4AP1","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (4AP1L) M156 6F2 4AP1L","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (4AP1LS) M156 6F2 4AP1LS","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (4AP1S) M156 6F2 4AP1S","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (4APS) M156 6F2 4APS","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (5AP) M156 6F2 5AP","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (5AP1) M156 6F2 5AP1","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (5AP1L) M156 6F2 5AP1L","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (5AP1LS) M156 6F2 5AP1LS","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (5AP1S) M156 6F2 5AP1S","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE GT (5APS) M156 6F2 5APS","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE MODENA (4AP) M156 6E2 4AP","","Gasolina","M1","2485","","","",""
"Maserati QUATTROPORTE MODENA (4AP1) M156 6E2 4AP1","","Gasolina","M1","2485","","","",""
