mae,loss,val_mae,val_loss
0.013822718523442745,0.00043422720045782626,0.02408379688858986,0.0008603386813774705
0.015939412638545036,0.0005223730113357306,0.018983546644449234,0.0005637381109409034
0.012493989430367947,0.00037717120721936226,0.026472505182027817,0.000991658540442586
0.012970487587153912,0.0004039753694087267,0.0204925499856472,0.0005864767590537667
0.013970046304166317,0.0004321762826293707,0.01651439443230629,0.0004353717959020287
0.012323792092502117,0.00035511565511114895,0.01643788442015648,0.00043067874503321946
0.012425781227648258,0.00037280595279298723,0.01404899824410677,0.0003020507574547082
0.01138972770422697,0.00034159564529545605,0.01974169723689556,0.000600873026996851
0.013238517567515373,0.00039212251431308687,0.022443460300564766,0.0006760464748367667
0.011730831116437912,0.0003545000799931586,0.014531428925693035,0.00033176629221998155
0.013343612663447857,0.0004025961097795516,0.01361757516860962,0.0002942809951491654
0.011709407903254032,0.0003481809108052403,0.021097272634506226,0.0006681825616396964
0.012467249296605587,0.0003770702751353383,0.020571338012814522,0.0006371272029355168
0.011231929063796997,0.0003350648039486259,0.014171255752444267,0.00031626291456632316
0.012656591832637787,0.00036774566979147494,0.029493723064661026,0.001117045758292079
0.012490769848227501,0.00037343648727983236,0.041889797896146774,0.0020116798114031553
0.01580265909433365,0.00048455485375598073,0.01558650005608797,0.000379168865038082
0.013480959460139275,0.0004020172927994281,0.014057261869311333,0.00030667128157801926
0.013357979245483875,0.00041573538328520954,0.027058223262429237,0.0009304628474637866
0.015019378624856472,0.0004591758770402521,0.015552197583019733,0.00037893414264544845
0.011606532149016857,0.0003443171444814652,0.02446041814982891,0.0007655226509086788
0.014460128732025623,0.00045183743350207806,0.024569490924477577,0.0007796328281983733
0.012910067103803158,0.00038097804645076394,0.014574621804058552,0.000330205075442791
0.01113065704703331,0.0003233407624065876,0.016340861096978188,0.00039755692705512047
0.013145878911018372,0.0003841936413664371,0.012750272639095783,0.0002610745432320982
0.013485847041010857,0.0004161289252806455,0.01901468262076378,0.0005500785773620009
0.014452492818236351,0.0004557233187370002,0.059846848249435425,0.00381944770924747
0.01603367179632187,0.0005531164933927357,0.013170191086828709,0.0002814551698975265
0.012732497416436672,0.00038782559568062425,0.15586769580841064,0.024562936276197433
0.03639915958046913,0.002365722320973873,0.016901198774576187,0.00044308145879767835
0.011783314868807793,0.00033630867255851626,0.01763044111430645,0.0004873287689406425
0.012420588172972202,0.0003549830289557576,0.013682471588253975,0.00029191418434493244
0.012517919763922691,0.0003777124220505357,0.030645903199911118,0.0011798462364822626
0.015553133562207222,0.0004932344309054315,0.023932887241244316,0.0008095154771581292
0.016688799485564232,0.000522465561516583,0.017155958339571953,0.00043047909275628626
0.015033788047730923,0.0004698685952462256,0.014832526445388794,0.00034177248016931117
0.012657170183956623,0.0003796108649112284,0.01816396228969097,0.0005112529033794999
0.01158268190920353,0.00033531925873830914,0.012702102772891521,0.0002565516624599695
0.011987411417067051,0.0003595754678826779,0.01941019669175148,0.0005154643440619111
0.012600773014128208,0.0003684548137243837,0.039400842040777206,0.0017877891659736633
0.014384040609002113,0.0004328118229750544,0.018674692139029503,0.00048799283104017377
0.012516278773546219,0.0003780181286856532,0.01597404107451439,0.0004029681149404496
0.013102666474878788,0.00037019612500444055,0.013120131567120552,0.00026682199677452445
0.019918078556656837,0.0006844084709882736,0.015572032891213894,0.0003841774887405336
0.011848035268485546,0.00034530204720795155,0.015544886700809002,0.00036946209729649127
0.011937374249100685,0.0003427095653023571,0.014285743236541748,0.0003143206413369626
0.012910460121929646,0.0003774478973355144,0.05892271175980568,0.0037451323587447405
0.01969747804105282,0.0007453724392689764,0.014197791926562786,0.0003129436809103936
0.010976586490869522,0.00032916912459768355,0.013139529153704643,0.00026997298118658364
0.012908676639199257,0.0004012160934507847,0.015335006639361382,0.00036757352063432336
0.012128385715186596,0.0003779616381507367,0.012734545394778252,0.00025445467326790094
0.012710731476545334,0.00038264194154180586,0.016674399375915527,0.00043747355812229216
0.011948730796575546,0.0003408835909795016,0.016111472621560097,0.00041043449891731143
0.013075289316475391,0.0004088835557922721,0.016543636098504066,0.0004316362028475851
0.018692877143621445,0.0005959313130006194,0.05825748294591904,0.0036182741168886423
0.01972154527902603,0.0007096753688529134,0.011536653153598309,0.00022759118292015046
0.0120459645986557,0.00036038493271917105,0.013168309815227985,0.0002740320924203843
0.01207871176302433,0.0003653719031717628,0.021295133978128433,0.0006421213620342314
0.01222944539040327,0.0003650143335107714,0.013783118687570095,0.0003018687420990318
0.0120703661814332,0.00036637415178120136,0.01481632236391306,0.00035137281520292163
0.012179389595985413,0.00036134617403149605,0.011987017467617989,0.00023720671015325934
0.01322448905557394,0.00040025057387538254,0.02249017357826233,0.000644511659629643
0.014030501246452332,0.00040657416684553027,0.03245659917593002,0.0012759704841300845
0.01481255516409874,0.0004740909207612276,0.037206441164016724,0.001611233688890934
0.015702493488788605,0.00046919830492697656,0.2711986005306244,0.07406143099069595
0.054361600428819656,0.004983256570994854,0.015453104861080647,0.00037843649624846876
0.019577665254473686,0.0006773648783564568,0.020377784967422485,0.0005400083027780056
0.013322731480002403,0.000413935020333156,0.017413917928934097,0.00042199352174066007
0.011920574121177197,0.0003503510670270771,0.01292372215539217,0.0002625581109896302
0.012937727384269238,0.0003835705283563584,0.034395672380924225,0.0013924094382673502
0.014432933181524277,0.0004344574990682304,0.021782828494906425,0.0006066052592359483
0.015545204281806946,0.0004781790776178241,0.022114170715212822,0.0006163766956888139
0.0188926849514246,0.0006539577152580023,0.027959095314145088,0.0009720060625113547
0.015449023805558681,0.0004889821284450591,0.01247363444417715,0.0002552401274442673
0.012432985007762909,0.0003773901844397187,0.011155562475323677,0.0002147259801859036
0.015177742578089237,0.00048625393537804484,0.017733518034219742,0.00046199181815609336
0.01298402901738882,0.0003829030611086637,0.011728478595614433,0.00022828283545095474
0.010099245235323906,0.0003005691396538168,0.013719333335757256,0.00030210407567210495
0.012745638377964497,0.00037732403143309057,0.015198184177279472,0.00033530834480188787
0.0161475520581007,0.0005103510338813066,0.013989418745040894,0.0003026748017873615
0.011401332914829254,0.0003423506859689951,0.026143627241253853,0.0008511008927598596
0.01251186802983284,0.00037777546094730496,0.013878443278372288,0.000300884508760646
0.013834123499691486,0.00040698458906263113,0.011570675298571587,0.00022563007951248437
0.01255202479660511,0.0003861076838802546,0.015955070033669472,0.0004015416488982737
0.013398638926446438,0.00038908494752831757,0.013004993088543415,0.0002719429030548781
0.012627249583601952,0.00037997501203790307,0.018688082695007324,0.0005150815122760832
0.010741256177425385,0.00031644615228287876,0.011784106492996216,0.00023029868316370994
0.012579519301652908,0.0003775632649194449,0.025423893705010414,0.0008081140113063157
0.01266968622803688,0.00038535313797183335,0.05494203045964241,0.0032323028426617384
0.014079895801842213,0.0004645294975489378,0.025417834520339966,0.0008514015935361385
0.014183687046170235,0.00041243681334890425,0.03612523525953293,0.0015266763512045145
0.014479652047157288,0.00046689281589351594,0.03054959513247013,0.0011487201554700732
0.013344113714993,0.0004108058346901089,0.01399181131273508,0.00029497762443497777
0.011343427002429962,0.00033141704625450075,0.012143556959927082,0.0002410028682788834
0.012196837924420834,0.00035025610122829676,0.03247106820344925,0.0012834003427997231
0.016215747222304344,0.0004959673387929797,0.02208111062645912,0.0006161054479889572
0.012911596335470676,0.0003735148347914219,0.012597816064953804,0.00025835022097453475
0.013601495884358883,0.00040713039925321937,0.04100661352276802,0.00191214878577739
0.014051035046577454,0.00045249544200487435,0.03278213366866112,0.0012790935579687357
0.016509732231497765,0.0005179653526283801,0.011946601793169975,0.0002351839648326859
0.011529517360031605,0.0003468981885816902,0.016263948753476143,0.0004118718206882477
0.012695389799773693,0.0003756812948267907,0.019781066104769707,0.0005165840266272426
0.018277661874890327,0.000590577139519155,0.012169829569756985,0.0002417515206616372
0.011253864504396915,0.000333485339069739,0.012779290787875652,0.00026110635371878743
0.011991679668426514,0.0003420654684305191,0.012006597593426704,0.00023697658616583794
0.012394185177981853,0.00035795735311694443,0.018340548500418663,0.0004517558845691383
0.01932852901518345,0.000645218591671437,0.05054357275366783,0.0027653207071125507
0.020287077873945236,0.0007750355871394277,0.037314433604478836,0.0016199798556044698
0.013069665059447289,0.0004132639733143151,0.011626766994595528,0.00022654591884929687
0.011265651322901249,0.00033634810824878514,0.030222760513424873,0.001123247784562409
0.014891533181071281,0.0004678393597714603,0.020115312188863754,0.0005798745551146567
0.014852756634354591,0.00045422333641909063,0.012385760433971882,0.0002446672588121146
0.012054887600243092,0.00033369852462783456,0.02660275436937809,0.0009098100126720965
0.014342127367854118,0.0004234488005749881,0.02481159195303917,0.0007741033914498985
0.013089281506836414,0.0004028788534924388,0.012447902001440525,0.0002495114749763161
0.011037035845220089,0.0003182307700626552,0.0117290448397398,0.00022876843286212534
0.013075449503958225,0.0003841072611976415,0.013246268033981323,0.00027987363864667714
0.014011838473379612,0.00041445254464633763,0.01368251908570528,0.0002931283670477569
0.010776292532682419,0.0003155347949359566,0.015204987488687038,0.00037100561894476414
0.012930696830153465,0.0003806943423114717,0.012393197976052761,0.00024293965543620288
0.010907119140028954,0.0003197921614628285,0.012512071058154106,0.0002503749565221369
0.012727037072181702,0.0003859582939185202,0.012096370570361614,0.00024180563923437148
0.014632987789809704,0.0004333966935519129,0.012515736743807793,0.00025339151034131646
0.014333018101751804,0.00042368043796159327,0.021599458530545235,0.0006505433702841401
0.01344755943864584,0.0004105079569853842,0.012844017706811428,0.00026508767041377723
0.012235143221914768,0.00036544728209264576,0.028184523805975914,0.000992629094980657
0.013703652657568455,0.00039185554487630725,0.01377980224788189,0.0002905463916249573
0.010986465029418468,0.0003187509428244084,0.01192660816013813,0.00023318159219343215
0.01666654832661152,0.0005474493955262005,0.05085470899939537,0.002839424181729555
0.017016975209116936,0.0005723416688852012,0.020923320204019547,0.0006238273927010596
0.0195744801312685,0.000700472155585885,0.025915201753377914,0.0008355806348845363
0.01634850911796093,0.0005188427167013288,0.025673475116491318,0.0008628062787465751
0.013410392217338085,0.000422301993239671,0.02465379238128662,0.0007637717644684017
0.014337413012981415,0.000426461105234921,0.017909619957208633,0.00046788135659880936
0.015319776721298695,0.0005212108953855932,0.011620700359344482,0.00022718403488397598
0.012373864650726318,0.00036005672882311046,0.024815499782562256,0.0007815785938873887
0.014584001153707504,0.0004528894496615976,0.028406083583831787,0.0010142787359654903
0.013661560602486134,0.0004270780482329428,0.011044331826269627,0.00021452670625876635
0.012762745842337608,0.00039543324965052307,0.013540302403271198,0.0002989891800098121
0.011141685768961906,0.0003177317848894745,0.01338633056730032,0.0002840773086063564
0.012311065569519997,0.0003547055821400136,0.023266809061169624,0.0007971897721290588
0.011997857131063938,0.0003402353613637388,0.012143151834607124,0.0002377779019298032
0.012730694375932217,0.0003717834479175508,0.026445070281624794,0.000890888914000243
0.013112014159560204,0.00038536195643246174,0.011960403993725777,0.00022389560763258487
0.011430487036705017,0.00033695524325594306,0.01434592716395855,0.0003314567729830742
0.01405176892876625,0.00042905850568786263,0.016267862170934677,0.00040785822784528136
0.014574200846254826,0.000462696683825925,0.011498595587909222,0.00021968891087453812
0.01491677388548851,0.0005081904237158597,0.01861432194709778,0.0005239262245595455
0.014203288592398167,0.00043889463995583355,0.011758114211261272,0.0002259191678604111
0.015305140987038612,0.00047272120718844235,0.06656382232904434,0.0046632057055830956
0.018662352114915848,0.0007085222168825567,0.021754711866378784,0.0006050479714758694
0.012207050807774067,0.00036771351005882025,0.01551822293549776,0.0003368985198903829
0.014597106724977493,0.0004352740361355245,0.02815103903412819,0.0009924561018124223
0.012783868238329887,0.0003835691895801574,0.020441535860300064,0.0006018378189764917
