"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SKODA OCTAVIA LIMO MY24 RS 2.0 TSI 180kW (245 CV) DSG (MTMA 2070)","","6.9","7.1","156.0","162.0"
"SKODA OCTAVIA LIMO MY24 RS 2.0 TSI 180kW (245 CV) DSG (MTMA 2080)","","6.9","7.1","156.0","162.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 1.0 TSI 81kW (110 CV) DSG - mHEV (MTMA","","5.1","5.5","116.0","126.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 1.0 TSI 81kW (110 CV) DSG - mHEV (MTMA","","5.1","5.5","116.0","126.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 1.5 TSI 110 kW (150 CV) DSG m-HEV (MTMA","","5.3","5.8","120.0","132.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 1.5 TSI 110 kW (150 CV) DSG m-HEV (MTMA","","5.3","5.8","120.0","132.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 2.0 TDI 110kW (150 CV) DSG (MTMA 1960)","","4.4","4.7","116.0","124.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 2.0 TDI 110kW (150 CV) DSG (MTMA 2000)","","4.4","4.7","116.0","124.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 2.0 TDI 85kW (115 CV) Manual (MTMA 1920)","","4.2","4.5","109.0","118.0"
"SKODA OCTAVIA LIMO MY24 SELECTION 2.0 TDI 85kW (115 CV) Manual (MTMA 1960)","","4.2","4.5","109.0","118.0"
"SKODA SCALA Enero MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1620)","","5.3","5.6","120.0","127.0"
"SKODA SCALA Enero MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1650)","","5.3","5.6","120.0","127.0"
"SKODA SCALA Enero MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1670)","","5.3","5.6","120.0","127.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1600)","","5.3","5.6","119.0","128.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1630)","","5.3","5.6","119.0","128.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1669)","","5.3","5.6","119.0","128.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","5.7","6.1","129.0","137.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","5.7","6.1","129.0","137.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","5.7","6.1","129.0","137.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1620)","","5.3","5.6","120.0","129.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1650)","","5.3","5.6","120.0","129.0"
"SKODA SCALA Enero MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1690)","","5.3","5.6","120.0","129.0"
"SKODA SCALA Enero MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1670)","","5.6","5.9","126.0","135.0"
"SKODA SCALA Enero MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1700)","","5.6","5.9","126.0","135.0"
"SKODA SCALA Enero MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","5.6","5.9","126.0","135.0"
"SKODA SCALA Enero MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1650)","","5.6","6.0","126.0","135.0"
"SKODA SCALA Enero MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1680)","","5.6","6.0","126.0","135.0"
"SKODA SCALA Enero MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","5.6","6.0","126.0","135.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","5.8","6.0","133.0","135.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","5.8","6.0","133.0","135.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","5.8","6.0","133.0","135.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1670)","","5.8","5.9","133.0","135.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1700)","","5.8","5.9","133.0","135.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","5.8","5.9","133.0","135.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1650)","","5.8","5.9","131.0","133.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1680)","","5.8","5.9","131.0","133.0"
"SKODA SCALA Enero MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","5.8","5.9","131.0","133.0"
"SKODA SCALA Enero MY23 SPORT 1.0 TSI 81 kW (110 CV) DSG","","5.8","6.1","131.0","139.0"
"SKODA SCALA Enero MY23 SPORT 1.0 TSI 81 kW (110 CV) Manual","","5.4","5.7","123.0","130.0"
"SKODA SCALA Enero MY23 SPORT 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","5.7","5.9","128.0","135.0"
"SKODA SCALA Enero MY23 SPORT 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","5.7","6.0","129.0","135.0"
"SKODA SCALA Enero MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","5.9","6.1","133.0","137.0"
"SKODA SCALA Enero MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","5.9","6.1","133.0","137.0"
"SKODA SCALA Enero MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","5.9","6.1","133.0","137.0"
"SKODA SCALA Enero MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1630)","","5.5","5.7","124.0","129.0"
"SKODA SCALA Enero MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1660)","","5.5","5.7","124.0","129.0"
"SKODA SCALA Enero MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1702)","","5.5","5.7","124.0","129.0"
"SKODA SCALA Enero MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1660)","","5.8","5.9","130.0","135.0"
"SKODA SCALA Enero MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1690)","","5.8","5.9","130.0","135.0"
"SKODA SCALA Enero MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","5.8","5.9","130.0","135.0"
"SKODA SCALA Enero MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1660)","","5.8","6.0","131.0","135.0"
"SKODA SCALA Enero MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1690)","","5.8","6.0","131.0","135.0"
"SKODA SCALA Enero MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1730)","","5.8","6.0","131.0","135.0"
"SKODA SCALA MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5.6","5.9","127.0","134.0"
"SKODA SCALA MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6.1","6.4","138.0","145.0"
"SKODA SCALA MY19 1,6 TDI CR 85 kW (115 CV) DSG 7 vel.","","5.1","5.4","132.0","141.0"
"SKODA SCALA MY19 1,6 TDI CR 85 kW (115 CV) Manual 6 vel.","","4.8","5.1","126.0","133.0"
"SKODA SCALA MY20 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","125.0","131.0","5.5","5.8"
"SKODA SCALA MY20 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","5.1","5.1","116.0","116.0"
