"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Peugeot Rifter e-Rifter Allure Long 100 Kw","","","","",""
"Peugeot Rifter e-Rifter Allure Pack Long 100 Kw","","","","",""
"Peugeot Rifter e-Rifter Allure Pack Standard 100 Kw","","","","",""
"Peugeot Rifter e-Rifter Allure Pack Standard 100 Kw","","","","",""
"Peugeot Rifter e-Rifter Allure Standard 100 Kw","","","","",""
"Peugeot Rifter e-Rifter GT Long 100 Kw","","","","",""
"Peugeot Rifter e-Rifter GT Long 100 Kw","","","","",""
"Peugeot Rifter e-Rifter GT Standard 100 Kw","","","","",""
"Peugeot Rifter e-Rifter GT Standard 100 Kw","","","","",""
"Peugeot Rifter Nuevo Rifter Access BlueHDi 100 5 Vel. MAN Long","","5.5","6.1","144.0","161.0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 100 5 Vel. MAN Standard","","5.5","6.1","144.0","161.0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 100 S&S 5 Vel. MAN Long","","5.1","6.1","133.0","160.0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 100 S&S 5 Vel. MAN Standard","","5.1","6.1","133.0","160.0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 75 5 Vel. MAN Standard","","5.5","6.0","143.0","157.0"
"Peugeot Rifter Nuevo Rifter Access PureTech 110 S&S 6 Vel. MAN Long","","6.7","7.5","150.0","170.0"
"Peugeot Rifter Nuevo Rifter Access PureTech 110 S&S 6 Vel. MAN Standard","","6.7","7.5","150.0","170.0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 5 Vel. MAN Long","","5.5","6.1","144.0","161.0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 5 Vel. MAN Standard","","5.5","6.1","144.0","161.0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 S&S 5 Vel. MAN Long","","5.1","6.1","133.0","160.0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 S&S 5 Vel. MAN Standard","","5.1","6.1","133.0","160.0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S 6 Vel. MAN Long","","5.2","6.1","137.0","161.0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S 6 Vel. MAN Long","","5.6","6.3","148.0","164.0"
