"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volkswagen Canarias Polo Edition 1.0 TSI 70 kW (95CV) BMT SG5","","5.6","5.6","126.0","126.0"
"Volkswagen Canarias Polo Edition 1.0 TSI 85 kW (115CV) BMT DSG7","","6.0","6.0","134.9","134.9"
"Volkswagen Canarias Polo Edition 1.0 TSI 85 kW (115CV) BMT SG6","","5.5","5.5","123.4","123.4"
"Volkswagen Canarias Polo GTI 2.0 TSI 147 kW (200CV) BMT DSG6","","7.0","7.0","159.0","159.0"
"Volkswagen Canarias Polo R-Line 1.0 TSI 70 kW (95CV) BMT DSG7","","6.2","6.2","139.6","139.6"
"Volkswagen Canarias Polo R-Line 1.0 TSI 70 kW (95CV) BMT SG5","","5.7","5.7","129.3","129.3"
"Volkswagen Canarias Polo R-Line 1.0 TSI 85 kW (115CV) BMT DSG7","","6.0","6.0","136.2","136.2"
"Volkswagen Canarias Polo R-Line 1.0 TSI 85 kW (115CV) BMT SG6","","5.5","5.5","124.5","124.5"
"Volkswagen Canarias Polo Sportline 1.0 TSI 70 kW (95CV) BMT DSG7","","6.1","6.1","138.4","138.4"
"Volkswagen Canarias Polo Sportline 1.0 TSI 70 kW (95CV) BMT SG5","","5.7","5.7","128.0","128.0"
"Volkswagen Canarias Polo Sportline 1.0 TSI 85 kW (115CV) BMT DSG7","","6.0","6.0","135.1","135.1"
"Volkswagen Canarias Polo Sportline 1.0 TSI 85 kW (115CV) BMT SG6","","5.5","5.5","123.5","123.5"
"Volkswagen Canarias T-Cross Connect 1.0 TSI 70kW (95CV) 5G","","5.9","5.9","134.1","134.1"
"Volkswagen Canarias T-Cross Connect 1.0 TSI 85kW (115CV) 6G","","6.0","6.0","136.3","136.3"
"Volkswagen Canarias T-Cross Connect 1.0 TSI 85kW (115CV) DSG7","","6.3","6.3","143.2","143.2"
"Volkswagen Canarias T-Cross Connect 1.6 TDI 70kW (95CV) 5G","","5.2","5.2","136.5","136.5"
"Volkswagen Canarias T-Cross Design 1.0 TSI 70kW (95CV) 5G","","5.9","5.9","134.0","134.0"
"Volkswagen Canarias T-Cross Design 1.0 TSI 85kW (115CV) 6G","","6.0","6.0","136.0","136.0"
"Volkswagen Canarias T-Cross Design 1.0 TSI 85kW (115CV) DSG7","","6.3","6.3","141.9","141.9"
"Volkswagen Canarias T-Cross Edition 1.0 TSI 70kW (95CV) 5G","","5.9","5.9","133.3","133.3"
"Volkswagen Canarias T-Cross Edition 1.0 TSI 85kW (115CV) 6G","","6.0","6.0","135.3","135.3"
"Volkswagen Canarias T-Cross R-Line 1.0 TSI 85kW (115CV) 6G","","6.0","6.0","136.1","136.1"
"Volkswagen Canarias T-Cross R-Line 1.0 TSI 85kW (115CV) DSG7","","6.3","6.3","142.5","142.5"
"Volkswagen Canarias T-Roc Cabrio Connect 1.5 TSI 110 kW (150CV) DSG7","","6.8","6.8","153.6","153.6"
"Volkswagen Canarias T-Roc Cabrio Edition 1.0 TSI 85 kW (115CV) 6G","","6.3","6.3","136.5","136.5"
"Volkswagen Canarias T-Roc Cabrio Edition 1.5 TSI 110 kW (150CV) 6G","","6.4","6.4","145.6","145.6"
"Volkswagen Canarias T-Roc Cabrio Edition 1.5 TSI 110 kW (150CV) DSG7","","6.8","6.8","153.7","153.7"
"Volkswagen Canarias T-Roc Cabrio R-Line 1.5 TSI 110 kW (150CV) 6G","","6.7","6.7","145.5","145.5"
"Volkswagen Canarias T-Roc Cabrio R-Line 1.5 TSI 110 kW (150CV) DSG7","","7.0","7.0","151.9","151.9"
"Volkswagen Canarias T-Roc Connect","","5.9","5.9","134.0","134.0"
"Volkswagen Canarias T-Roc Connect 1.0 TSI 85 kW (115CV) 6G","","6.3","6.3","136.4","136.4"
"Volkswagen Canarias T-Roc Connect 1.5 TSI 110 kW (150CV) 6G","","6.4","6.4","139.7","139.7"
"Volkswagen Canarias T-Roc Connect 1.5 TSI 110 kW (150CV) EVO DSG7","","6.6","6.6","149.0","149.0"
"Volkswagen Canarias T-Roc Connect 1.5 TSI 110 kW (150CV) EVO SG6","","6.2","6.2","139.8","139.8"
"Volkswagen Canarias T-Roc Design 1.0 TSI 85 kW (115CV) SG6","","5.9","5.9","134.2","134.2"
"Volkswagen Canarias T-Roc Design 1.5 TSI 110 kW (150CV) EVO 6SG","","6.4","6.4","145.6","145.6"
"Volkswagen Canarias T-Roc Design 1.5 TSI 110 kW (150CV) EVO DSG7","","6.8","6.8","153.7","153.7"
"Volkswagen Canarias T-Roc Edition 1.0 TSI 85 kW (115CV) SG6","","5.9","5.9","133.4","133.4"
"Volkswagen Canarias T-Roc IQ Drive 1.0 TSI 85 kW (115CV) SG6","","5.9","5.9","134.3","134.3"
"Volkswagen Canarias T-Roc IQ Drive 1.5 TSI 110 kW (150CV) EVO 6SG","","6.2","6.2","140.1","140.1"
"Volkswagen Canarias T-Roc IQ Drive 1.5 TSI 110 kW (150CV) EVO DSG7","","6.6","6.6","149.2","149.2"
"Volkswagen Canarias T-Roc IQ Drive 2.0 TDI 110 kW (150CV) DSG7","","5.4","5.4","145.8","145.8"
"Volkswagen Canarias T-Roc IQ Drive 2.0 TDI 110 kW (150CV) SG6","","5.4","5.4","141.0","141.0"
"Volkswagen Canarias T-Roc R 2.0 TSI 221 kW (300CV) DSG7 4M","","8.5","8.5","191.8","191.8"
"Volkswagen Canarias T-Roc R-Line 1.5 TSI 110 kW (150CV) EVO DSG7","","6.8","6.8","154.2","154.2"
"Volkswagen Canarias T-Roc R-Line 1.5 TSI 110 kW (150CV) EVO SG6","","6.4","6.4","146.3","146.3"
"Volkswagen Canarias T-Roc R-Line 2.0 TSI 140 kW (190CV) DSG7 4M","","8.2","8.2","185.6","185.6"
"Volkswagen Canarias T-Roc T-Roc Connect 1.0 TSI 85 kW (115CV) SG6","","5.9","5.9","134.1","134.1"
"Volkswagen Canarias Tiguan Allspace Connect 1.5 TSI 110 kW (150CV) DSG7","","7.5","7.5","171.3","171.3"
"Volkswagen Canarias Tiguan Allspace Connect 1.5 TSI 110 kW (150CV) SG6","","7.2","7.2","164.0","164.0"
"Volkswagen Canarias Tiguan Allspace Connect 2.0 TDI 110 kW (150CV) BMT DSG7","","6.3","6.3","165.4","165.4"
"Volkswagen Canarias Tiguan Allspace Connect 2.0 TDI 110 kW (150CV) BMT SG6","","6.2","6.2","162.3","162.3"
"Volkswagen Canarias Tiguan Allspace Connect 2.0 TSI 140 kW (190CV) DSG7","","9.1","9.1","204.8","204.8"
"Volkswagen Canarias Tiguan Allspace Edition 1.5 TSI 110 kW (150CV) DSG7","","7.2","7.2","163.3","163.3"
"Volkswagen Canarias Tiguan Allspace Edition 1.5 TSI 110 kW (150CV) SG6","","6.9","6.9","157.4","157.4"
"Volkswagen Canarias Tiguan Allspace Edition 2.0 TDI 110 kW (150CV) BMT DSG7","","6.0","6.0","157.8","157.8"
"Volkswagen Canarias Tiguan Allspace Edition 2.0 TDI 110 kW (150CV) BMT SG6","","6.0","6.0","157.2","157.2"
"Volkswagen Canarias Tiguan Allspace R-Line 1.5 TSI 110 kW (150CV) SG6","","7.1","7.1","162.0","162.0"
"Volkswagen Canarias Tiguan Allspace R-Line 2.0 TDI 110kW (150CV) BMT DSG7","","6.2","6.2","162.5","162.5"
"Volkswagen Canarias Tiguan Allspace R-Line 2.0 TDI 110kW (150CV) BMT SG6","","6.1","6.1","160.5","160.5"
"Volkswagen Canarias Tiguan Black Edition 1.5 TSI 110 kW (150CV) 6SG","","6.9","6.9","157.7","157.7"
"Volkswagen Canarias Tiguan Black Edition 1.5 TSI 110 kW (150CV) DSG7","","7.2","7.2","163.4","163.4"
"Volkswagen Canarias Tiguan Black Edition 1.5 TSI 96 kW (130CV) 6SG","","6.6","6.6","149.2","149.2"
"Volkswagen Canarias Tiguan Black Edition 2.0 TDI 110 kW (150CV) BMT 6SG","","5.8","5.8","152.1","152.1"
"Volkswagen Canarias Tiguan Black Edition 2.0 TDI 110kW (150CV) BMT DSG7","","6.0","6.0","157.3","157.3"
"Volkswagen Canarias Tiguan Connect 1.5 TSI 110 kW (150CV) BMT ACT 6SG","","6.7","6.7","153.0","153.0"
"Volkswagen Canarias Tiguan Connect 1.5 TSI 110 kW (150CV) BMT ACT DSG7","","7.0","7.0","158.4","158.4"
"Volkswagen Canarias Tiguan Connect 1.5 TSI 96 kW (130CV) BMT ACT 6SG","","6.4","6.4","145.4","145.4"
"Volkswagen Canarias Tiguan Connect 2.0 TDI 110 kW (150CV) BMT 6SG","","5.7","5.7","148.1","148.1"
"Volkswagen Canarias Tiguan Connect 2.0 TDI 110kW (150CV) BMT DSG7","","5.8","5.8","152.2","152.2"
"Volkswagen Canarias Tiguan Connect PHEV 180 kW (245 CV)","","1.6","1.6","38.0","38.0"
"Volkswagen Canarias Tiguan Edition 1.5 TSI 110 kW (150CV) BMT ACT 6SG","","6.6","6.6","150.7","150.7"
"Volkswagen Canarias Tiguan Edition 1.5 TSI 110 kW (150CV) BMT ACT DSG7","","6.9","6.9","155.9","155.9"
"Volkswagen Canarias Tiguan Edition 1.5 TSI 96 kW (130CV) BMT ACT 6SG","","6.3","6.3","142.7","142.7"
"Volkswagen Canarias Tiguan Edition 2.0 TDI 110kW (150CV) BMT 6SG","","5.6","5.6","146.2","146.2"
"Volkswagen Canarias Tiguan Edition 2.0 TDI 110kW (150CV) BMT DSG7","","5.7","5.7","150.2","150.2"
"Volkswagen Canarias Tiguan IQ Drive 1.5 TSI 110 kW (150CV) BMT ACT 6SG","","6.8","6.8","153.3","153.3"
"Volkswagen Canarias Tiguan IQ Drive 1.5 TSI 110 kW (150CV) DSG7","","7.0","7.0","158.6","158.6"
"Volkswagen Canarias Tiguan IQ Drive 1.5 TSI 96 kW (130CV) BMT ACT 6SG","","6.4","6.4","145.6","145.6"
"Volkswagen Canarias Tiguan IQ Drive 2.0 TDI 110 kW (150CV) BMT 6SG","","5.7","5.7","148.3","148.3"
"Volkswagen Canarias Tiguan IQ Drive 2.0 TDI 110kW (150CV) BMT DSG7","","5.8","5.8","152.4","152.4"
"Volkswagen Canarias Tiguan R-Line 1.5 TSI 110 kW (150CV) BMT ACT 6SG","","6.9","6.9","157.7","157.7"
"Volkswagen Canarias Tiguan R-Line 1.5 TSI 110 kW (150CV) BMT ACT DSG7","","7.2","7.2","163.4","163.4"
"Volkswagen Canarias Tiguan R-Line 1.5 TSI 96 kW (130CV) BMT ACT 6SG","","6.6","6.6","149.2","149.2"
"Volkswagen Canarias Tiguan R-Line 2.0 TDI 110 kW (150CV) BMT 6SG","","5.8","5.8","152.1","152.1"
"Volkswagen Canarias Tiguan R-Line 2.0 TDI 110kW (150CV) BMT DSG7","","6.0","6.0","157.3","157.3"
"Volkswagen Canarias Tiguan R-Line 2.0 TSI 140 kW (190CV) BMT DSG7 4M","","8.8","8.8","198.2","198.2"
"Volkswagen Canarias Tiguan R-Line PHEV 180 kW (245 CV)","","1.8","1.8","41.0","41.0"
"Volkswagen Canarias Tiguan Trendline 1.5 TSI 96 kW (130CV) BMT ACT 6SG","","6.3","6.3","142.6","142.6"
"Volkswagen Canarias Tiguan Trendline 2.0 TDI 110 kW (150CV) BMT 6SG","","5.6","5.6","146.2","146.2"
"Volkswagen Canarias Touareg Connect V6 3.0 TDI 170kW (231CV) Tiptronic","","8.0","8.0","210.4","210.4"
"Volkswagen Canarias Touareg Connect V6 3.0 TDI 210kW (286CV) Tiptronic","","8.1","8.1","212.4","212.4"
"Volkswagen Canarias Touareg Connect V6 3.0 TFSI 250kW (340CV) Tiptr.","","10.3","10.3","234.8","234.8"
"Volkswagen Canarias Touareg Connect V8 4.0 TDI 310kW (422CV) Tiptronic","","9.1","9.1","237.8","237.8"
"Volkswagen Canarias Touareg Elegance PHEV","","2.7","2.8","57.0","63.0"
"Volkswagen Canarias Touareg Elegance PHEV 280 kW (381 CV)","","2.7","2.7","60.0","60.0"
