"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XL MY24","","5.4","6.2","128.6","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XM MY23","","5.4","6.2","128.4","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XM MY24","","5.4","6.2","129.0","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XS MY23","","5.4","6.2","128.1","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp FR XS MY24","","5.4","6.2","128.1","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XL MY23","","5.4","6.2","125.7","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XL MY24","","5.4","6.2","125.7","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XM MY23","","5.4","6.2","125.6","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XM MY24","","5.4","6.2","125.6","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XS MY23","","5.4","6.2","125.5","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp STYLE XS MY24","","5.4","6.2","125.5","139.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE","","5.7","6.7","128.0","152.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE EDITION PLUS","","5.7","6.7","128.0","152.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE EDITION PLUS s48","","5.1","6.2","116.0","141.0"
"SEAT LEON 1.5 TSI 96kW (130cv) St&Sp XCELLENCE s48","","5.1","6.2","116.0","141.0"
"SEAT LEON 1.5 TSI 96KW S/S FR EDITION MY19","","5.7","6.7","128.0","152.0"
"SEAT LEON 1.5 TSI 96KW S/S FR EDITION ST MY19","","5.7","6.8","128.0","153.0"
"SEAT LEON 1.5 TSI 96KW S/S FR MY19","","5.7","6.7","128.0","152.0"
"SEAT LEON 1.5 TSI 96KW S/S STYLE EDITION NAV ST MY19","","5.7","6.8","128.0","153.0"
"SEAT LEON 1.5 TSI 96KW S/S STYLE EDITION ST MY19","","5.7","6.8","128.0","153.0"
"SEAT LEON 1.5 TSI 96KW S/S STYLE MY19","","5.7","6.7","128.0","152.0"
"SEAT LEON 1.5 TSI 96KW S/S STYLE ST MY19","","5.7","6.8","128.0","153.0"
"SEAT LEON 1.5 TSI 96KW S/S STYLE VISIO ED NAV MY19","","5.7","6.7","128.0","152.0"
"SEAT LEON 1.5 TSI 96KW S/S STYLE VISIO EDITION MY19","","5.7","6.7","128.0","152.0"
"SEAT LEON 1.5 TSI 96W S/S FR ST MY19","","5.7","6.8","128.0","153.0"
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE EDITION MY19","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE EDITION ST MY19","","4.7","5.3","109.0","111.0"
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE MY19","","4.6","5.3","120.0","141.0"
"SEAT LEON 1.6 TDI 85KW S/S REFERENCE ST MY19","","4.7","5.3","109.0","111.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE DCT MY19","","5.1","5.7","134.0","148.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE ED NAV ST DCT MY19","","5.2","5.7","135.0","149.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE EDITION NAV ST MY19","","4.7","5.3","109.0","111.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE EDITION ST DCT MY19","","5.2","5.7","135.0","149.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE EDITION ST MY19","","4.7","5.3","109.0","111.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE MY19","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE ST DCT MY19","","5.2","5.7","135.0","149.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE ST MY19","","4.7","5.3","109.0","111.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO ED DCT MY19","","5.1","5.7","134.0","148.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO ED NAV DCT MY19","","5.1","5.7","134.0","148.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO ED NAV MY19","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI 85KW S/S STYLE VISIO EDITION MY19","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE s48","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION con NAVI","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION con NAVI s48","","4.6","5.3","121.0","139.0"
"SEAT LEON 1.6 TDI CR 85kW (115cv) St&Sp STYLE VISIO EDITION s48","","4.6","5.3","121.0","139.0"
"SEAT LEON 2.0 TDI 110KW S/S FR DCT MY19","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI 110KW S/S FR ED DCT MY19","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI 110KW S/S FR EDITION ST DCT MY19","","5.2","5.7","135.0","149.0"
"SEAT LEON 2.0 TDI 110KW S/S FR ST DCT MY19","","5.2","5.7","135.0","149.0"
"SEAT LEON 2.0 TDI 110KW S/S X-PERIENCE ST 4WD DCT MY19","","5.6","6.1","146.0","170.0"
"SEAT LEON 2.0 TDI 110KW X-PERIENCE ED ST 4WD DCT MY19","","5.6","6.1","146.0","170.0"
"SEAT LEON 2.0 TDI 135KW S/S FR EDITION ST DCT MY19","","5.3","6.0","138.0","157.0"
"SEAT LEON 2.0 TDI 135KW S/S FR ST DCT MY19","","5.3","6.0","138.0","157.0"
"SEAT LEON 2.0 TDI 135KW S/S X-PERIENCE ST 4WD DCT MY19","","5.9","6.4","154.0","168.0"
"SEAT LEON 2.0 TDI 135KW X-PERIENCE ED ST 4WD DCT MY19","","5.9","6.4","154.0","168.0"
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XL MY23","","4.2","4.8","112.5","125.0"
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XL MY24","","4.2","4.8","113.0","125.0"
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XM MY23","","4.2","4.8","112.3","125.0"
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XM MY24","","4.2","4.8","113.0","125.0"
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XS MY23","","4.2","4.8","112.3","125.0"
"SEAT LEON 2.0 TDI 85kW (115cv) St&Sp STYLE XS MY24","","4.2","4.8","113.0","125.0"
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE EDITION PLUS","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE EDITION PLUS s48","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kw (150cv) DSG-6 St&Sp XCELLENCE s48","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR EDITION PLUS","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR EDITION PLUS s48","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR FAST EDITION s48","","5.0","5.8","130.0","151.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XL MY23","","4.4","5.0","121.6","131.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XL MY24","","4.4","5.1","123.0","132.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XM MY23","","4.4","5.0","121.5","131.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XM MY24","","4.4","5.1","123.0","132.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XS MY23","","4.4","5.0","121.2","131.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XS MY24","","4.4","5.1","122.0","132.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XXL MY23","","4.4","5.0","121.6","131.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp FR XXL MY24","","4.4","5.1","123.0","132.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XL MY23","","4.4","5.0","118.8","131.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XL MY24","","4.4","5.1","120.0","132.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XM MY23","","4.4","5.0","118.6","131.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XM MY24","","4.4","5.1","120.0","132.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XS MY23","","4.4","5.0","118.5","131.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) DSG-7 St&Sp STYLE XS MY24","","4.4","5.1","120.0","132.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR EDITION PLUS","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR EDITION PLUS s48","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR FAST EDITION s48","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XL MY23","","4.3","4.8","116.4","126.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XL MY24","","4.3","4.8","118.0","127.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XM MY23","","4.3","4.8","116.3","126.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XM MY24","","4.3","4.8","117.0","127.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XS MY23","","4.3","4.8","116.1","126.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp FR XS MY24","","4.3","4.8","117.0","127.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE s48","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE VISIO EDITION","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE VISIO EDITION con NAVI","","5.1","5.5","134.0","146.0"
"SEAT LEON 2.0 TDI CR 110kW (150cv) St&Sp STYLE VISIO EDITION con NAVI s48","","5.1","5.5","134.0","146.0"
