"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Vivaro Furgón-e (MY22.0) M SELECT BEV 230 100kw/136CV","","","","",""
"Opel Vivaro Furgón-e (MY22.0) M SELECT BEV 330 100kw/136CV","","","","",""
"Opel Vivaro Furgón-e (MY22.0) S SELECT BEV 230 100kw/136CV","","","","",""
"Opel Vivaro plataforma (MY22.0) Plataforma 2.0 Diesel 145CV MT6","","6.7","14.8","193.0","289.0"
"Opel Vivaro plataforma-e (MY22.0) Opel Vivaro plataforma-e (MY22,0) M BEV 100 kW / 75 kWh Batería","","","","",""
"Opel Vivaro-e (MY 21.0) Combi Express L BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Combi Express L BEV 330 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Combi Express M BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Combi Express M BEV 330 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Combi Express S BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Express L BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Express L BEV 330 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Express M BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Express M BEV 330 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Express S BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Innovation M BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Innovation M BEV 330 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Select L BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Select L BEV 330 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Select M BEV 230 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Select M BEV 330 136 CV (100KW)","","","","",""
"Opel Vivaro-e (MY 21.0) Furgón Select S BEV 230 136 CV (100KW)","","","","",""
"Opel Zafira  Nuevo Zafira 2.0 Diesel 180 CV AT8 PMR","","6.9","7.9","181.0","208.0"
"Opel Zafira  Nuevo Zafira Electric GS Motor 100 kW + 75 kWh Batería","","","","",""
"Opel Zafira  Nuevo Zafira Electric Motor 100 kW + 50 kWh Batería","","","","",""
"Opel Zafira  Nuevo Zafira Electric Motor 100 kW + 75 kWh Batería","","","","",""
"Opel Zafira  Nuevo Zafira Electric XL GS Motor 100 kW + 75 kWh Batería","","","","",""
"Opel Zafira  Nuevo Zafira Electric XL Motor 100 kW + 50 kWh Batería","","","","",""
"Opel Zafira  Nuevo Zafira Electric XL Motor 100 kW + 75 kWh Batería","","","","",""
"Opel Zafira  Nuevo Zafira XL 2.0 Diesel 180 CV AT8 PMR","","6.9","7.9","181.0","208.0"
"Opel Zafira Life (MY20.0) L Business 1.5 Diesel MT6 120 CV","","6.0","7.0","157.0","185.0"
