"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volkswagen Turismos ID.4 MY23 ID.4 Pro 128 kW (174 CV) Automatico 1 vel.","","","","",""
"Volkswagen Turismos ID.4 MY23 ID.4 Pro Performance 150 (204)","","","","",""
"Volkswagen Turismos ID.4 MY23 ID.4 Pro Performance 150kw (204 CV) 77kWh Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.4 MY23 ID.4 Pure  - 109 (149)","","","","",""
"Volkswagen Turismos ID.4 MY23 ID.4 Pure Performance 125 (170)","","","","",""
"Volkswagen Turismos ID.4 MY24 ID.4 GTX - 220 (299)","","","","",""
"Volkswagen Turismos ID.4 MY24 ID.4 Pro 128 (174)","","","","",""
"Volkswagen Turismos ID.4 MY24 ID.4 Pro Performance 150 (204)","","","","",""
"Volkswagen Turismos ID.4 MY24 ID.4 Pro Performance 150 kw (204 CV) 77 kWh Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.4 MY24 ID.4 Pure - 109 (149)","","","","",""
"Volkswagen Turismos ID.4 MY24 ID.4 Pure Performance 125 (170)","","","","",""
"Volkswagen Turismos ID.5 MY22 ID.5 GTX 220kW (299 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY22 ID.5 Pro 128kW (174 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY22 ID.5 Pro Performance 150kW (204 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY23 ID.5 GTX 220kW (299 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY23 ID.5 Pro 128kW (174 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY23 ID.5 Pro Performance 150kW (204 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY24 ID.5 GTX 220kW (299 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY24 ID.5 Pro 128kW (174 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos ID.5 MY24 ID.5 Pro Performance 150kW (204 CV) Automático 1 vel.","","","","",""
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","6.0","6.0","142.0","142.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","7.7","7.7","126.0","126.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 1.5 TSI 110kW (150CV) Manual 6 velocidades","","7.8","7.8","150.0","150.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel.","","5.1","5.1","133.0","133.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TDI 110kW (150CV) Manual 6 velocidades","","5.8","5.8","133.0","133.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TDI 147 kW (200 CV) Automático DSG 7 vel.","","5.5","5.5","144.0","144.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon Elegance 2.0 TSI 140 kW (190 CV) Automático DSG 7 vel.","","7.8","7.8","165.0","165.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 1.5 TSI 110kW (150CV) Manual 6 velocidades","","7.8","7.8","150.0","150.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel. Diésel","","5.1","5.1","133.0","133.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TDI 110kW (150CV) Manual 6 velocidades","","5.4","5.4","133.0","133.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TDI 147 kW (200 CV) Automático DSG 7 vel.","","5.5","5.5","144.0","144.0"
"Volkswagen Turismos Nuevo Arteon MY 21 Arteon R-Line 2.0 TSI 140 kW (190 CV) Automático DSG 7 vel.","","7.8","7.8","165.0","165.0"
"Volkswagen Turismos Nuevo Arteon MY21 Arteon eHybrid Elegance 1.4 TSI Combinado: 160 kW (218 CV) Automático DSG 6 vel.","","1.3","1.3","30.0","30.0"
"Volkswagen Turismos Nuevo Arteon MY21 Arteon eHybrid R-Line 1.4 TSI Combinado: 160 kW (218 CV) Automático DSG 6 vel.","","1.3","1.3","30.0","30.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","6.0","6.0","144.0","144.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","7.7","7.7","128.0","128.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake Elegance 1.5 TSI 110kW (150CV) Manual 6 velocidades","","7.8","7.8","152.0","152.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake Elegance 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel.","","5.2","5.2","135.0","135.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake Elegance 2.0 TDI 110kW (150CV) Manual 6 velocidades","","5.8","5.8","135.0","135.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake Elegance 2.0 TDI 147 kW (200 CV) Automático DSG 7 vel.","","5.6","5.6","147.0","147.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake Elegance 2.0 TSI 140 kW (190 CV) Automático DSG 7 vel.","","7.9","7.9","167.0","167.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake R-Line 1.5 TSI 110kW (150CV) Manual 6 velocidades","","7.8","7.8","176.0","176.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake R-Line 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel. Diésel","","5.2","5.2","135.0","135.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake R-Line 2.0 TDI 110kW (150CV) Manual 6 velocidades","","5.8","5.8","138.0","138.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake R-Line 2.0 TDI 147 kW (200 CV) Automático DSG 7 vel.","","5.6","5.6","147.0","147.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY 21 Arteon Shooting Brake R-Line 2.0 TSI 140 kW (190 CV) Automático DSG 7 vel.","","7.9","7.9","167.0","167.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY21 Arteon Shooting Brake eHybrid Elegance 1.4 TSI Combinado: 160 kW (218 CV) Automático DSG 6 vel.","","1.3","1.3","31.0","31.0"
"Volkswagen Turismos Nuevo Arteon Shooting Brake MY21 Arteon Shooting Brake eHybrid R-Line 1.4 TSI Combinado: 160 kW (218 CV) Automático DSG 6 vel.","","1.3","1.3","31.0","31.0"
"Volkswagen Turismos Nuevo Tiguan MY 21 Nuevo Tiguan eHybrid Life 1.4 TSI Combinado: 180 kW (245 CV) Automático DSG 6 vel.","","1.6","1.6","39.0","39.0"
"Volkswagen Turismos Nuevo Tiguan MY Nuevo Tiguan eHybrid R-Line 1.4 TSI Combinado: 180 kW (245 CV) Automático DSG 6 vel.","","1.8","1.8","42.0","42.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA 1.5 TSI 96 kW (130 CV)","","6.3","6.3","143.0","143.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA 2.0 TDI 90 kW (122 CV) 6 vel.","","5.1","5.1","133.0","133.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA Life 1.5 TDI 110 kW (150 CV) 6 vel.","","5.2","5.2","137.0","137.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA Life 1.5 TDI 110 kW (150 CV) DSG 7 Vel.","","5.6","5.6","147.0","147.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA Life 1.5 TSI 110 kW (150 CV) 6 vel.","","6.6","6.6","151.0","151.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA Life 1.5 TSI 110 kW (150 CV) DGS 7 vel.","","7.0","7.0","160.0","160.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA Life 1.5 TSI 96 kW (130 CV)","","6.4","6.4","151.0","151.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA Life 2.0 TDI 90 kW (122 CV) 6 vel.","","5.2","5.2","135.0","135.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA R 2.0 TSI 235 kW (320 CV) DSG 7 Vel.","","10.0","10.0","226.0","226.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA R-Line 1.5 TDI 110 kW (150 CV) 6 vel.","","5.4","5.4","142.0","142.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA R-Line 1.5 TDI 110 kW (150 CV) DSG 7 Vel.","","5.8","5.8","152.0","152.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA R-Line 1.5 TSI 110 kW (150 CV) DSG 7 Vel.","","7.3","7.3","166.0","166.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA R-Line 2.0 TSI 140 kW (190 CV) DSG 7 Vel.","","8.4","8.4","190.0","190.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA R-Line 4 Motion 1.5 TDI 110 kW (150 CV) DSG 7 Vel.","","6.6","6.6","172.0","172.0"
"Volkswagen Turismos Nuevo Tiguan MY21 Nuevo Tiguan PA R-Line 4 Motion 2.0 TDI 147 kW (200 CV)","","6.6","6.6","172.0","172.0"
"Volkswagen Turismos PASSAT  MY 21 Passat 1.5 TSI 110 kW (150 CV) 6 vel.","","6.1","6.1","138.0","138.0"
"Volkswagen Turismos PASSAT  MY 21 Passat 2.0 TDI 110 kW (150 CV) 6 vel.","","4.7","4.7","123.0","123.0"
"Volkswagen Turismos PASSAT  MY 21 Passat 2.0 TDI 90 kW (122 CV) Automático DSG 7 vel.","","4.7","4.7","123.0","123.0"
"Volkswagen Turismos PASSAT  MY 21 Passat Business 1.5 TSI 110 kW (150 CV) 6 vel.","","6.1","6.1","138.0","138.0"
"Volkswagen Turismos PASSAT  MY 21 Passat Business 2.0 TDI 110 kW (150 CV) 6 vel.","","4.7","4.7","123.0","123.0"
"Volkswagen Turismos PASSAT  MY 21 Passat Business 2.0 TDI 90 kW (122 CV) Automático DSG 7 vel.","","4.7","4.7","123.0","123.0"
"Volkswagen Turismos PASSAT  MY 21 Passat Executive 1.5 TSI 110 kW (150 CV) 6 vel.","","6.1","6.1","135.0","135.0"
"Volkswagen Turismos PASSAT  MY 21 Passat Executive 1.5 TSI 110 kW (150 CV) Automático DSG 7 vel.","","6.3","6.3","142.0","142.0"
"Volkswagen Turismos PASSAT  MY 21 Passat Executive 2.0 TDI 110 kW (150 CV) 6 vel.","","4.7","4.7","124.0","124.0"
"Volkswagen Turismos PASSAT  MY 21 Passat Executive 2.0 TDI 110 kW (150 CV) Automático DSG 7 vel.","","4.7","4.7","124.0","124.0"
