"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 75,7Kwh Aut. AWD Rango Estándar","","","","",""
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 75,7Kwh Aut. RWD Rango Estándar","","","","",""
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 98,8Kwh Aut. AWD Rango Extendido","","","","",""
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 98,8Kwh Aut. RWD Rango Extendido","","","","",""
"Ford Mustang Mach-E (05.2022) SUV Eléctrico Aut. GT Rango Extendido","","","","",""
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 70 kWh Aut. Premium AWD Rango Estándar","","","","",""
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 70 kWh Aut. RWD Rango Estándar","","","","",""
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 72,6 kWh Aut. RWD Rango Estándar","","","","",""
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 91 kWh Aut. GT Rango Extendido","","","","",""
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 91 kWh Aut. Premium AWD Rango Extendido","","","","",""
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 91 kWh Aut. Premium RWD Rango Extendido","","","","",""
"Ford Nuevo Kuga (03.2023) SUV 1.5 EcoBoost 150CV Man. ST-Line/ST-LineX","","6.6","6.6","149.0","151.0"
"Ford Nuevo Kuga (03.2023) SUV 2.0 EcoBlue 120CV Aut. ST-Line/ST-Line X","","5.7","5.8","149.0","151.0"
"Ford Nuevo Kuga (03.2023) SUV 2.5 Duratec FHEV 190CV AWD Aut. ST-Line/ST-LineX/Vignale","","5.7","5.8","131.0","132.0"
"Ford Nuevo Kuga (03.2023) SUV 2.5 Duratec FHEV 190CV FWD Aut. ST-Line/ST-LineX/Vignale","","5.4","5.5","124.0","125.0"
"Ford Nuevo Kuga (03.2023) SUV 2.5 Duratec PHEV 225CV Aut. ST-Line/ST-LineX/Vignale","","1.0","1.0","22.0","22.0"
"Ford Nuevo Kuga (05.2021) SUV 2.5 Duratec PHEV 225CV Aut. Titanium/ST-Line/ST-Line X/Vignale","","1.4","1.4","32.0","32.0"
"Ford Nuevo Kuga (05.2022) SUV 1.5 EcoBlue 120CV Aut. Titanium/ST-Line/ST-Line X","","5.2","5.3","137.0","139.0"
"Ford Nuevo Kuga (05.2022) SUV 1.5 EcoBlue 120CV Man. Trend/Titanium/ST-Line/ST-Line X","","4.7","4.8","124.0","127.0"
"Ford Nuevo Kuga (05.2022) SUV 1.5 EcoBoost 120CV Man. Trend/Titanium","","6.6","6.6","151.0","151.0"
"Ford Nuevo Kuga (05.2022) SUV 1.5 EcoBoost 150CV Man. Trend/Titanium/ST-Line/ST-Line X","","6.6","6.6","149.0","150.0"
"Ford Nuevo Kuga (05.2022) SUV 2.0 EcoBlue 150CV Aut. 4x4 Titanium/ST-Line/ST-Line X","","5.7","5.7","149.0","150.0"
"Ford Nuevo Kuga (05.2022) SUV 2.0 EcoBlue 190CV Aut. 4x4 Titanium/ST-Line/ST-Line X","","5.7","5.7","149.0","150.0"
"Ford Nuevo Kuga (05.2022) SUV 2.0 EcoBlue Hybrid 150CV Man. Trend/Titanium/ST-Line/ST-Line X","","4.9","5.0","127.0","127.0"
"Ford Nuevo Kuga (05.2022) SUV 2.5 Duratec FHEV 190CV AWD Aut. Titanium/ST-Line/ST-Line X/Vignale","","5.7","5.7","130.0","131.0"
"Ford Nuevo Kuga (05.2022) SUV 2.5 Duratec FHEV 190CV FWD Aut. Titanium/ST-Line/ST-Line X/Vignale","","5.4","5.5","123.0","125.0"
"Ford Nuevo Kuga (05.2022) SUV 2.5 Duratec PHEV 225CV Aut. Titanium/ST-Line/ST-Line X/Vignale","","1.0","1.0","22.0","22.0"
"Ford Puma (03.2023) SUV 1.0 EcoBoost 160CV Aut. ST","","6.3","6.3","144.0","144.0"
"Ford Puma (03.2023) SUV 1.0 EcoBoost Hybrid 125CV Aut. Titanium/ST-Line/ST-LineX","","5.7","5.7","129.0","129.0"
"Ford Puma (03.2023) SUV 1.0 EcoBoost Hybrid 125CV Man. Titanium/ST-Line/ST-LineX","","5.4","5.4","121.0","121.0"
