"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Mercedes-Benz CITAN Citan 113 Tourer Largo Automático","","6.7","7.2","151.0","164.0"
"Mercedes-Benz CITAN Citan 113 Tourer Largo Manual","","6.6","7.1","150.0","160.0"
"Mercedes-Benz CLA Coupé (C118) 180 aut.","","5.9","6.4","134.0","145.0"
"Mercedes-Benz CLA Coupé (C118) 180 man.","","5.9","6.6","135.0","149.0"
"Mercedes-Benz CLA Coupé (C118) 200 aut.","","5.9","6.4","134.0","145.0"
"Mercedes-Benz CLA Coupé (C118) 200 d 4MATIC aut.","","5.1","5.7","133.0","149.0"
"Mercedes-Benz CLA Coupé (C118) 200 d aut.","","5.0","5.4","130.0","142.0"
"Mercedes-Benz CLA Coupé (C118) 200 man.","","5.9","6.6","135.0","149.0"
"Mercedes-Benz CLA Coupé (C118) 220 d aut.","","5.0","5.5","131.0","143.0"
"Mercedes-Benz CLA Coupé (C118) 250 4MATIC aut.","","6.9","7.4","157.0","169.0"
"Mercedes-Benz CLA Coupé (C118) 250 e","","0.8","1.1","18.0","24.0"
"Mercedes-Benz CLA Coupé (C118) 35 4MATIC","","8.1","8.5","185.0","193.0"
"Mercedes-Benz CLA Coupé (C118) 45 S 4MATIC+","","8.9","9.0","202.0","205.0"
"Mercedes-Benz CLA Shooting Brake (X118) 180 aut.","","6.0","6.5","136.0","149.0"
"Mercedes-Benz CLA Shooting Brake (X118) 180 man.","","6.1","6.7","138.0","152.0"
"Mercedes-Benz CLA Shooting Brake (X118) 200 aut.","","6.0","6.5","136.0","149.0"
"Mercedes-Benz CLA Shooting Brake (X118) 200 d 4MATIC aut.","","5.2","5.8","136.0","153.0"
"Mercedes-Benz CLA Shooting Brake (X118) 200 d aut.","","5.0","5.6","132.0","147.0"
"Mercedes-Benz CLA Shooting Brake (X118) 200 man.","","6.1","6.7","138.0","152.0"
"Mercedes-Benz CLA Shooting Brake (X118) 220 d aut.","","5.1","5.6","134.0","147.0"
"Mercedes-Benz CLA Shooting Brake (X118) 250 4MATIC aut.","","7.0","7.7","160.0","174.0"
"Mercedes-Benz CLA Shooting Brake (X118) 250 e","","0.8","1.1","19.0","26.0"
"Mercedes-Benz CLA Shooting Brake (X118) 35 4MATIC","","8.3","8.7","189.0","197.0"
"Mercedes-Benz CLA Shooting Brake (X118) 45 S 4MATIC+","","9.1","9.2","206.0","209.0"
"Mercedes-Benz Clase A Berlina (V177) 180 aut.","","5.8","6.3","131.0","143.0"
"Mercedes-Benz Clase A Berlina (V177) 180 d aut.","","5.0","5.5","131.0","143.0"
"Mercedes-Benz Clase A Berlina (V177) 200 aut.","","5.8","6.3","131.0","143.0"
"Mercedes-Benz Clase A Berlina (V177) 200 d aut.","","4.9","5.4","128.0","141.0"
"Mercedes-Benz Clase A Berlina (V177) 250 e","","0.8","1.0","18.0","24.0"
"Mercedes-Benz Clase A Berlina (V177) 35 4MATIC","","8.1","8.4","184.0","192.0"
"Mercedes-Benz Clase A Compacto (W177) 180 aut.","","5.9","6.4","133.0","145.0"
"Mercedes-Benz Clase A Compacto (W177) 180 d aut.","","5.1","5.5","133.0","145.0"
"Mercedes-Benz Clase A Compacto (W177) 180 man.","","5.9","6.6","134.0","150.0"
"Mercedes-Benz Clase A Compacto (W177) 200 aut.","","5.9","6.4","133.0","145.0"
"Mercedes-Benz Clase A Compacto (W177) 200 d 4MATIC aut.","","5.1","5.7","134.0","150.0"
"Mercedes-Benz Clase A Compacto (W177) 200 d aut.","","4.9","5.4","129.0","143.0"
"Mercedes-Benz Clase A Compacto (W177) 200 man.","","5.9","6.6","134.0","150.0"
"Mercedes-Benz Clase A Compacto (W177) 220 d aut.","","5.0","5.5","131.0","144.0"
"Mercedes-Benz Clase A Compacto (W177) 250 4MATIC aut.","","6.9","7.5","158.0","170.0"
