"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Toyota Canarias PROACE EV VAN L1 50kWh BASALTO","","","","",""
"Toyota Canarias PROACE EV VAN L1 75kWh ÓPALO","","","","",""
"Toyota Canarias PROACE EV VAN L2 75kWh ÓPALO Bajo pedido","","","","",""
"Toyota Canarias PROACE VAN L1 1.5D 120CV 6MT Basalto 3 plazas","","6.7","6.7","174.0","175.0"
"Toyota Canarias PROACE VAN L1 1.5D 120CV 6MT Basalto Connect 3 plazas","","6.7","6.7","174.0","175.0"
"Toyota Canarias PROACE VAN L1 1.5D 120CV 6MT Ópalo  3 plazas","","6.7","6.7","174.0","175.0"
"Toyota Canarias PROACE VAN L1 2.0D 145CV 6MT Ópalo  3 plazas","","7.4","7.4","193.0","193.0"
"Toyota Canarias PROACE VAN L2 2.0D 145CV 6MT  Ópalo  3 plazas","","7.6","7.6","199.0","199.0"
"Toyota Canarias PROACE VERSO Combi L1 2.0D 145CV 6MT Basalto  6 plazas","","7.3","7.6","190.0","197.0"
"Toyota Canarias PROACE VERSO Combi L1 2.0D 145CV 6MT Basalto Connect 6 plazas","","7.3","7.6","190.0","197.0"
"Toyota Canarias PROACE VERSO EV L1 EV 50kWh Ópalo","","","","",""
"Toyota Canarias PROACE VERSO EV L1 EV 75kWh Olivina","","","","",""
"Toyota Canarias PROACE VERSO EV L2 EV 75kWh Olivina","","","","",""
"Toyota Canarias PROACE VERSO Family L1 2.0D 145CV 6MT Olivina  8 Plazas","","7.3","7.6","190.0","197.0"
"Toyota Canarias PROACE VERSO Family L2 2.0D 145CV 6MT Olivina  8 Plazas","","7.3","7.6","190.0","197.0"
"Toyota Canarias PROACE VERSO Shuttle L1 2.0D 145CV 6MT  Ópalo  9 plazas","","7.3","7.6","190.0","197.0"
"Toyota Canarias PROACE VERSO Shuttle L1 2.0D 145CV 6MT  Ópalo Pack Active  8 plazas","","7.3","7.6","190.0","197.0"
"Toyota Canarias RAV4 2.0 4x2 MT Exclusive","","6.9","7.4","157.0","167.0"
"Toyota Canarias RAV4 2.0 4x2 MT Olivina","","6.9","7.4","157.0","167.0"
"Toyota Canarias RAV4 2.0 4x2 MT Ópalo","","6.9","7.4","157.0","167.0"
"Toyota Canarias RAV4 2.0 4x4 MT Olivina","","7.3","7.7","164.0","175.0"
"Toyota Canarias RAV4 2.0 4x4 MT Ópalo","","7.3","7.7","164.0","175.0"
"Toyota Canarias RAV4 2.5 4x2 CVT Alisio","","5.5","5.9","125.0","134.0"
"Toyota Canarias RAV4 2.5 4x2 CVT Alisio Plus","","5.5","5.9","125.0","134.0"
"Toyota Canarias RAV4 2.5 4x2 CVT Style","","5.5","5.9","125.0","134.0"
"Toyota Canarias RAV4 2.5 4x2CVT Agua","","5.5","5.9","125.0","134.0"
"Toyota Canarias RAV4 PHEV 2.5 4X4 Agua","","6.6","6.6","149.0","149.0"
"Toyota Canarias RAV4 PHEV 2.5 4x4 Alisio","","6.6","6.6","149.0","149.0"
"Toyota Canarias RAV4 PHEV 2.5 4X4 GR SPORT","","6.6","6.6","149.0","149.0"
"Toyota Canarias RAV4 PHEV 2.5 4X4 GR SPORT BITONO","","6.6","6.6","149.0","149.0"
"Toyota Canarias RAV4 PHEV 2.5 4x4 Style","","6.6","6.6","149.0","149.0"
"Toyota Canarias YARIS 1.5 5D 6MT Cool","","5.0","5.1","117.0","138.0"
"Toyota Canarias YARIS 1.5 5D 6MT Move","","5.0","5.1","117.0","138.0"
"Toyota Canarias YARIS 1.5 5D 6MT Move Bitono","","5.0","5.1","117.0","138.0"
"Toyota Canarias YARIS 1.5 5D 6MT Style Bitono","","5.0","5.1","117.0","138.0"
"Toyota Canarias YARIS CROSS 1.5 5D 6MT Basalto","","5.7","5.8","130.0","132.0"
"Toyota Canarias YARIS CROSS 1.5 5D 6MT Olivina","","5.7","5.8","130.0","132.0"
"Toyota Canarias YARIS CROSS 1.5 5D 6MT Ópalo","","5.7","5.8","130.0","132.0"
"Toyota Canarias YARIS CROSS 1.5 CVT 4x4 Urban","","4.8","4.8","108.0","108.0"
"Toyota Canarias YARIS CROSS 1.5 CVT Agua","","4.7","4.8","107.0","112.0"
"Toyota Canarias YARIS CROSS 1.5 CVT Agua bitono","","4.7","4.8","107.0","112.0"
"Toyota Canarias YARIS CROSS 1.5 CVT Aire","","4.7","4.8","107.0","112.0"
"Toyota Canarias YARIS CROSS 1.5 CVT Alisio","","4.7","4.8","107.0","112.0"
