"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XL MY23","","5.9","6.8","138.4","155.0"
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XL MY24","","5.9","6.8","138.4","154.0"
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XM MY23","","5.9","6.8","138.0","155.0"
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XM MY24","","5.9","6.8","138.0","154.0"
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XXL MY23","","5.9","6.8","138.4","155.0"
"SEAT Ateca 1.0 TSI 81kW (110CV) St&Sp STYLE XXL MY24","","5.9","6.8","138.4","154.0"
"SEAT Ateca 1.0 TSI 85kW (115CV) St&Sp REFERENCE","","6.3","7.2","143.0","162.0"
"SEAT Ateca 1.0 TSI 85kW (115CV) St&Sp STYLE","","6.3","7.2","143.0","162.0"
"SEAT Ateca 1.0 TSI 85kW (115CV) St&Sp STYLE GO","","6.3","7.2","143.0","162.0"
"SEAT Ateca 1.0 TSI 85KW S/S REFERENCE ECOMOTIVE MY19","","6.9","7.7","138.0","157.0"
"SEAT Ateca 1.0 TSI 85KW S/S REFERENCE EDITION ECO MY19","","6.1","7.0","138.0","157.0"
"SEAT Ateca 1.0 TSI 85KW S/S STYLE ECOMOTIVE MY19","","5.8","6.4","138.0","157.0"
"SEAT Ateca 1.0 TSI 85KW S/S STYLE EDITION ECO MY19","","5.3","5.7","138.0","157.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE","","6.4","7.1","146.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE","","6.4","7.1","149.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO","","6.4","7.1","149.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO","","6.4","7.1","146.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO L MY22","","6.4","7.1","149.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO M MY22","","6.4","7.1","149.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE MY22","","6.4","7.1","149.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XL MY23","","6.4","7.1","144.7","159.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XL MY24","","6.4","7.1","144.7","159.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XM MY23","","6.4","7.1","144.4","159.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XM MY24","","6.4","7.1","144.4","159.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XXL MY23","","6.4","7.1","144.7","159.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE XXL MY24","","6.4","7.1","144.7","159.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR","","6.4","7.1","146.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR","","6.4","7.1","153.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR  XL MY23","","6.4","7.1","149.5","159.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR GO","","6.4","7.1","153.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR GO","","6.4","7.1","146.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR GO MY22","","6.4","7.1","153.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR MY22","","6.4","7.1","153.0","162.0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR SPECIAL EDITION  - MY24","","6.4","7.1","150.0","159.0"
