"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i N-TEC 5P","","6.3","6.3","165.0","165.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i N-TEC 7P","","6.3","6.3","166.0","166.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i TEKNA 5P","","6.5","6.5","171.0","171.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D 4x4-i TEKNA 7P","","6.6","6.6","173.0","173.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D ACENTA 5P","","5.9","5.9","155.0","155.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D ACENTA 7P","","6.0","6.0","158.0","158.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i ACENTA 5P","","7.5","7.5","197.0","197.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i ACENTA 7P","","7.7","7.7","201.0","201.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-CONNECTA 5P","","7.6","7.6","199.0","199.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-CONNECTA 7P","","7.7","7.7","201.0","201.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-TEC 5P","","7.6","7.6","199.0","199.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i N-TEC 7P","","7.6","7.6","201.0","201.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i TEKNA 5P","","7.8","7.8","205.0","205.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT 4x4-i TEKNA 7P","","7.9","7.9","208.0","208.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT ACENTA 5P","","6.9","6.9","182.0","182.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT ACENTA 7P","","7.1","7.1","187.0","187.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-CONNECTA 5P","","7.0","7.0","184.0","184.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-CONNECTA 7P","","7.1","7.1","187.0","187.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-TEC 5P","","7.0","7.0","184.0","184.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT N-TEC 7P","","7.1","7.1","187.0","187.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT TEKNA 5P","","7.3","7.3","192.0","192.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D CVT TEKNA 7P","","7.5","7.5","196.0","196.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-CONNECTA 5P","","5.9","5.9","156.0","156.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-CONNECTA 7P","","6.0","6.0","158.0","158.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-TEC 5P","","5.9","5.9","156.0","156.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D N-TEC 7P","","6.0","6.0","158.0","158.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D TEKNA 5P","","6.2","6.2","161.0","161.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D TEKNA 7P","","6.2","6.2","163.0","163.0"
"Nissan X-Trail dCi 110 kW (150 CV) E6D VISIA 5P","","5.9","5.9","155.0","155.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT ACENTA 5P","","7.3","7.3","165.0","165.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT ACENTA 7P","","7.5","7.5","169.0","169.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-CONNECTA 5P","","7.3","7.3","166.0","166.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-CONNECTA 7P","","7.5","7.5","169.0","169.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-TEC 5P","","7.3","7.3","166.0","166.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT N-TEC 7P","","7.5","7.5","169.0","169.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT TEKNA 5P","","7.6","7.6","173.0","173.0"
"Nissan X-Trail DIG-T 120 kW (160 CV) E6D DCT TEKNA 7P","","7.8","7.8","175.0","175.0"
"Nissan X-Trail e-POWER 152kW (204CV) 4x2 N-CONNECTA 5P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 152kW (204CV) 4x2 TEKNA 5P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 152kW (204CV) 4x2 TEKNA+ 5P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE ACENTA 5P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE ACENTA 7P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE N-CONNECTA 5P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE N-CONNECTA 7P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA 5P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA 7P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA+ 5P","","7.1","7.5","198.7","207.7"
"Nissan X-Trail e-POWER 158kW (213CV) 4x4 e-4ORCE TEKNA+ 7P","","7.1","7.5","198.7","207.7"
"NITO NES10 NES10 / V01 / V00","","","","",""
"NIU MQi GT Estándar","","","","",""
"NIU MQi GT Extendida","","","","",""
"NIU MQiGT EVO ESTÁNDAR","","","","",""
"NIU NGT PRO","","","","",""
"NIU NQi GT PRO CARGO","","","","",""
"NIU NQi GT SPORT CARGO","","","","",""
"NIU NQi GTS ESTÁNDAR","","","","",""
"NIU NQi GTS PRO","","","","",""
"NIU NQi GTS SPORT","","","","",""
"NUUK CITYK P +","","","","",""
"NUUK CITYK U +","","","","",""
"NUUK ZICLYK P +","","","","",""
"NUUK ZICLYK U +","","","","",""
"NWOW JS2A v1","","","","",""
"NWOW NWOW-01A v0","","","","",""
"NWOW NWOW-02A v0","","","","",""
"NWOW NWOW-02A v01","","","","",""
"Opel Astra 5P (MY19.5) 120 ANIVERSARIO 1,0 Turbo S/S 105 cv 5V MY","","5.8","6.8","132.0","152.0"
"Opel Astra 5P (MY19.5) 120 ANIVERSARIO 1,4 Turbo 125 cv 6V MY 19,5","","6.2","7.1","140.0","160.0"
"Opel Astra 5P (MY19.5) 120 ANIVERSARIO 1,6 CDTi S/S 110 cv 6V MY 19,5","","4.7","5.6","124.0","145.0"
"Opel Astra 5P (MY19.5) DYNAMIC 1,4 Turbo 125 cv 6V MY 19,5","","6.2","7.1","140.0","160.0"
"Opel Astra 5P (MY19.5) DYNAMIC 1,4 Turbo 150 cv 6V MY 19,5","","6.2","6.8","140.0","155.0"
"Opel Astra 5P (MY19.5) DYNAMIC 1,4 Turbo S/S 150 cv AUT MY 19,5","","6.6","7.7","149.0","175.0"
"Opel Astra 5P (MY19.5) DYNAMIC 1,6 CDTi S/S 110 cv 6V MY 19,5","","4.7","5.6","124.0","145.0"
"Opel Astra 5P (MY19.5) DYNAMIC 1,6 CDTi S/S 136 cv 6V MY 19,5","","4.9","5.6","127.0","147.0"
"Opel Astra 5P (MY19.5) DYNAMIC 1,6 CDTi S/S 136 cv AUT MY 19,5","","5.4","6.2","114.0","162.0"
