"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Lexus RX 450h Business/Executive/Luxury 7 plazas (MY22)","","7.9","8.3","178.6","188.4"
"Lexus RX 450h Llanta 18p (MY19)","","7.5","8.0","171.0","183.0"
"Lexus RX 450h Llanta 20p (MY19)","","7.5","8.0","171.0","183.0"
"Lexus RX 450h+ Business/Executive/F-Design/Luxury (MY24)","","1.1","1.2","24.4","26.6"
"Lexus RX 450h+ Business/Executive/Luxury (MY23)","","1.1","1.2","24.4","26.5"
"Lexus RX 500h F-Sport (MY23)","","8.0","8.3","181.8","188.8"
"Lexus RX 500h F-Sport (MY24)","","8.0","8.3","181.8","188.8"
"Lexus RZ 450e Business/Executive/Luxury (MY23)","","","","",""
"Lexus UX 250h 4x2 (MY21)","","5.3","5.7","120.3","128.0"
"Lexus UX 250h 4x2 Business/Business City/F-Design/Executive/F-Sport/Luxury (MC23)","","5.3","5.7","120.3","128.0"
"Lexus UX 250h 4x2 Eco/Business/Premium/Business navigation/F sport/F sport cuero/Luxury/Style (MY22)","","5.3","5.7","120.3","128.0"
"Lexus UX 250h 4x2 Llanta 17p (MY20)","","5.3","5.6","120.0","128.0"
"Lexus UX 250h 4x2 Llanta 17p (NG19)","","5.3","5.6","120.0","128.0"
"Lexus UX 250h 4x2 Llanta 18p (MY20)","","5.3","5.6","120.0","128.0"
"Lexus UX 250h 4x2 Llanta 18p (NG19)","","5.3","5.6","120.0","128.0"
"Lexus UX 250h 4x4 (MY21)","","5.8","6.1","131.2","136.9"
"Lexus UX 250h 4x4 Business/Premium/Business navigation/F sport/F sport cuero/Luxury/Style (MY22)","","5.8","6.1","131.2","136.9"
"Lexus UX 250h 4x4 Executive/F-Sport/Luxury (MC23)","","5.8","6.1","131.2","136.9"
"Lexus UX 250h 4x4 Llanta 17p (MY20)","","5.8","6.1","131.0","137.0"
"Lexus UX 250h 4x4 Llanta 17p (NG19)","","5.8","6.1","131.0","137.0"
"Lexus UX 250h 4x4 Llanta 18p (MY20)","","5.8","6.1","131.0","137.0"
