"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Lexus Canarias NX 350h (K3) NX 350h 4x4 Plus + techo","","5.6","5.9","127.0","133.0"
"Lexus Canarias NX 450h+ (K3) NX 450h+ F-Sport","","0.9","1.1","20.0","26.0"
"Lexus Canarias NX 450h+ (K3) NX 450h+ Luxury","","0.9","1.1","20.0","26.0"
"Lexus Canarias NX 450h+ (K3) NX 450h+ Plus + techo","","0.9","1.1","20.0","26.0"
"Lexus Canarias RX (F2) RX 2.4T 500h HEV F SPORT+","","8.0","8.3","182.0","189.0"
"Lexus Canarias RX (F2) RX 2.5 450h+ PHEV Executive","","1.1","1.1","24.0","26.0"
"Lexus Canarias RX (F2) RX 2.5 450h+ PHEV Luxury","","1.1","1.1","24.0","26.0"
"Lexus Canarias RZ (L3) RZ 450e Luxury","","","","",""
"Lexus Canarias RZ (L3) RZ 540e Plus","","","","",""
"Lexus Canarias UX EV (M3) UX 300e 4x2 Luxury","","","","",""
"Lexus Canarias UX EV (M3) UX 300e 4x2 Plus","","","","",""
"Lexus Canarias UX(M2) UX 250h 4x2 Confort Plus","","5.3","5.6","120.0","128.0"
"Lexus Canarias UX(M2) UX 250h 4x2 F-Sport","","5.3","5.6","120.0","128.0"
"Lexus Canarias UX(M2) UX 250h 4x2 F-Sport Desing","","5.3","5.6","120.0","128.0"
"Lexus Canarias UX(M2) UX 250h 4x2 Luxury","","5.3","5.6","120.0","128.0"
"Lexus Canarias UX(M2) UX 250h 4x2 Plus","","5.3","5.6","120.0","128.0"
"Lexus CT 200h Llanta 15p (MY19)","","4.8","5.3","108.0","121.0"
"Lexus CT 200h Llanta 16p (MY19)","","4.8","5.3","108.0","121.0"
"Lexus CT 200h Llanta 17p (MY19)","","4.8","5.3","108.0","121.0"
"Lexus ES 300h Eco/Business/Executive/F- Sport/Luxury (MY21)","","5.3","5.8","118.8","131.3"
"Lexus ES 300h Eco/Premium/F Sport/Luxury (MY22)","","5.3","5.8","118.8","131.3"
"Lexus ES 300h Eco/Premium/F Sport/Luxury (MY23)","","5.0","5.5","112.4","123.6"
"Lexus ES 300h Llanta 17p (MY19)","","5.3","5.8","120.0","132.0"
"Lexus ES 300h Llanta 17p (MY20)","","5.3","5.8","119.0","131.0"
"Lexus ES 300h Llanta 18p (MY19)","","5.3","5.8","120.0","132.0"
"Lexus ES 300h Llanta 18p (MY20)","","5.3","5.8","119.0","131.0"
"Lexus ES 300h Llanta 19p (MY19)","","5.3","5.8","120.0","132.0"
"Lexus ES 300h Llanta 19p (MY20)","","5.3","5.8","119.0","131.0"
"Lexus IS 300h Business Llanta 16p (MY19)","","5.6","6.4","128.0","145.0"
"Lexus IS 300h Business/ Executive (MY20)","","5.6","6.4","128.0","145.0"
"Lexus IS 300h Eco (MY20)","","5.6","6.4","128.0","145.0"
"Lexus IS 300h Eco Llanta 16p (MY19)","","5.6","6.4","128.0","145.0"
"Lexus IS 300h Executive Llanta 17p (MY19)","","5.6","6.4","128.0","145.0"
"Lexus IS 300h F-Sport / Luxury Llanta18p (MY19)","","5.6","6.4","128.0","145.0"
