"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S AT8 130 CV","","5.6","6.3","147.0","164.0"
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY20.0) L Selective 1.2 T S/S MT6 110 CV","","6.7","7.5","151.0","170.0"
"Opel Combo Life (MY20.0) L Selective 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.0) L Selective 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY20.0) XL Expression 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.0) XL Innovation 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY20.0) XL Selective 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.0) XL Selective 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY20.5) L Expression 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S AT8 130 CV","","5.6","6.3","147.0","164.0"
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY20.5) L Selective 1.2 T S/S MT6 110 CV","","6.7","7.5","151.0","170.0"
"Opel Combo Life (MY20.5) L Selective 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.5) L Selective 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY20.5) XL Expression 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.5) XL Innovation 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY20.5) XL Selective 1.5 TD S/S MT5 100 CV","","5.6","6.7","146.0","176.0"
"Opel Combo Life (MY20.5) XL Selective 1.5 TD S/S MT6 130 CV","","5.6","6.3","148.0","164.0"
"Opel Combo Life (MY21.0) Edition L 1.5 TD S/S MT6 100 CV (74 KW)","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY21.0) Edition Plus L 1.2 T S/S MT6 110 CV (81 KW)","","6.4","6.6","145.0","149.0"
"Opel Combo Life (MY21.0) Edition Plus L 1.5 TD S/S MT6 100 CV (74 KW)","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY21.0) Edition Plus L 1.5 TD S/S MT6 130 CV (96 KW)","","5.4","5.6","141.0","146.0"
"Opel Combo Life (MY21.0) Edition Plus XL 1.5 TD S/S MT6 100 CV (74 KW)","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY21.0) Edition Plus XL 1.5 TD S/S MT6 130 CV (96 KW)","","5.4","5.6","141.0","146.0"
"Opel Combo Life (MY21.0) Edition XL 1.5 TD S/S MT6 100 CV (74 KW)","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY21.0) Elegance L 1.2 T S/S AT8 130 CV (96 KW)","","6.8","7.0","153.0","158.0"
"Opel Combo Life (MY21.0) Elegance L 1.5 TD S/S MT6 100 CV (74 KW)","","5.2","5.4","137.0","142.0"
"Opel Combo Life (MY21.0) Elegance L 1.5 TD S/S MT6 130 CV (96 KW)","","5.4","5.7","143.0","149.0"
"Opel Combo Life (MY21.0) Elegance Plus L 1.2 T AT8 S/S MT6 130 CV (96 KW)","","6.8","7.1","153.0","159.0"
"Opel Combo Life (MY21.0) Elegance Plus L 1.5 TD S/S MT6 100 CV (74 KW)","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY21.0) Elegance Plus L 1.5 TD S/S MT6 130 CV (96 KW)","","5.4","5.7","143.0","149.0"
"Opel Combo Life (MY21.0) Elegance Plus XL 1.5 TD S/S MT6 130 CV (96 KW)","","5.4","5.7","143.0","149.0"
"Opel Combo Life (MY21.0) Elegance XL 1.2 T S/S AT8 130 CV (96 KW)","","6.8","7.0","153.0","158.0"
"Opel Combo Life (MY21.0) Elegance XL 1.5 TD S/S MT6 100 CV (74 KW)","","5.2","5.4","137.0","142.0"
"Opel Combo Life (MY21.0) Elegance XL 1.5 TD S/S MT6 130 CV (96 KW)","","5.4","5.7","143.0","149.0"
"Opel Combo Life (MY23B) Business Edition 100cv 1.5 TD S/S MT6","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY23B) Business Edition Plus 100 cv 1.5 TD S/S MT6","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY23B) Business Edition Plus 130 cv 1.5 TD S/S MT6","","5.4","5.6","141.0","146.0"
"Opel Combo Life (MY23B) Business Elegance Plus 100 cv 1.5 TD S/S MT6","","5.1","5.3","135.0","140.0"
"Opel Combo Life (MY23B) Business Elegance Plus 130 cv 1.5 TD S/S AT8","","6.8","7.1","153.0","159.0"
"Opel Combo Life (MY23B) Business Elegance Plus 130 cv 1.5 TD S/S MT6","","5.4","5.7","143.0","149.0"
"Opel Combo-e Cargo (MY23B) Combo-e Cargo Doble Cabina Eléctrico  100kW Batería 50kWH","","","","",""
"Opel Combo-e Cargo (MY23B) Combo-e Cargo L 800kg Eléctrico  100kW Batería 50kWH","","","","",""
"Opel Combo-e Cargo (MY23B) Combo-e Cargo XL 800kg Eléctrico  100kW Batería 50kWH","","","","",""
"Opel Combo-e Life (MY22.0) EDITION 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY22.0) ELEGANCE 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY22.0) ELEGANCE 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY22.0) ELEGANCE PLUS 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY23B) Combo -e Life L Edition 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY23B) Combo -e Life L Edition Plus 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY23B) Combo -e Life L Elegance Plus 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY23B) Combo -e Life XL Edition 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY23B) Combo -e Life XL Edition Plus 100kw / 136 CV","","","","",""
"Opel Combo-e Life (MY23B) Combo -e Life XL Elegance Plus 100kw / 136 CV","","","","",""
"Opel Corsa (MY19.0) 5p DESIGN LINE 1.4 GLP 90 CV (MY19.0)","","7.2","9.1","132.0","147.0"
"Opel Corsa (MY19.0) 5p EXPRESSION PRO 1.4 GLP 90 CV (MY19.0)","","7.2","9.1","132.0","147.0"
"Opel Corsa (MY19.0) 5p SELECTIVE - 120 ANIVERSARIO 1.4 GLP 90 CV (MY19.0)","","7.2","9.1","132.0","147.0"
"Opel Corsa (MY19.5) 120 ANIVERSARIO 1.4 GLP 90 CV MY 19,5","","8.2","9.1","132.0","147.0"
"Opel Corsa (MY19.5) DESIGN LINE 1.4 GLP 90 CV MY 19,5","","8.2","9.1","132.0","147.0"
