"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Kia NUEVO SORENTO 1.6 HEV Emotion 4X4(7pl) (Pack Luxury)","","7.4","7.4","167.0","168.0"
"Kia NUEVO SORENTO 1.6 T-GDI PHEV Drive","","1.6","1.6","38.0","38.0"
"Kia NUEVO SORENTO 1.6 T-GDI PHEV Emotion","","1.6","1.6","38.0","38.0"
"Kia NUEVO SORENTO 1.6 T-GDI PHEV Emotion (Pack Luxury)","","1.6","1.6","38.0","38.0"
"Kia NUEVO SORENTO 2.2 CRDi Drive Aut 4X2(7pl)","","6.2","6.2","163.0","163.0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X2(7pl)","","6.4","6.4","168.0","169.0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X2(7pl) (Pack Luxury)","","6.4","6.4","168.0","169.0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X4(7pl)","","6.8","6.8","168.0","169.0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X4(7pl) (Pack Luxury)","","6.8","6.8","168.0","169.0"
"Kia NUEVO SPORTAGE 1.6 CRDi Concept 4X2 115CV","","5.3","5.3","137.0","137.0"
"Kia NUEVO SPORTAGE 1.6 CRDi Drive 4X2 115CV","","5.3","5.3","136.0","136.0"
"Kia NUEVO SPORTAGE 1.6 CRDi Drive 4X2 115CV Pack Design","","5.3","5.3","138.0","138.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Business 4X2 136CV","","5.0","5.0","131.0","131.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Business 4X2 136CV DCT","","5.2","5.2","136.0","136.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Business 4X4 136CV","","5.4","5.4","143.0","143.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Business 4X4 136CV DCT","","5.8","5.8","153.0","153.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Concept 4X2 136CV","","4.9","4.9","129.0","129.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Drive 4X2 136CV","","5.0","5.0","129.0","129.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Drive 4X2 136CV Pack Design","","5.0","5.0","131.0","131.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV GT Line 4X4 DCT 136CV","","5.8","5.8","152.0","152.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV GT-line 4X2 DCT 136CV","","5.2","5.2","137.0","137.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X2 136CV","","5.0","5.0","131.0","131.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X2 136CV Techo","","5.1","5.1","133.0","133.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X2 DCT 136CV","","5.2","5.2","136.0","136.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X2 DCT 136CV Pack Luxury","","5.2","5.2","135.0","135.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X4 136CV","","5.4","5.4","143.0","143.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X4 136CV Pack Luxury","","5.6","5.6","146.0","146.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X4 DCT 136CV","","5.8","5.8","153.0","153.0"
"Kia NUEVO SPORTAGE 1.6 CRDi MHEV Tech 4X4 DCT 136CV Pack Luxury","","5.8","5.8","153.0","153.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi Concept 4X2 150CV","","6.7","6.7","152.0","152.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi Drive 4X2 150CV","","6.7","6.7","152.0","152.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi Drive 4X2 150CV Pack Design","","6.7","6.7","150.0","150.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV Drive 4X2","","5.6","5.6","126.0","126.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV Drive 4X2 Pack Design","","5.6","5.6","128.0","128.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV GT-line 4X2","","5.8","5.8","132.0","132.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV GT-line 4X4","","6.3","6.3","146.0","146.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV Launch Edition 4X2","","5.8","5.8","132.0","132.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV Tech 4X2","","5.7","5.7","129.0","129.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV Tech 4X2 Pack Luxury","","5.7","5.7","131.0","131.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV Tech 4X4","","6.3","6.3","144.0","144.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi HEV Tech 4X4 Pack Luxury","","6.3","6.3","145.0","145.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Drive 4X2 150CV","","6.5","6.5","148.0","148.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Drive 4X2 150CV Pack Design","","6.5","6.5","150.0","150.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV GT-line 4X2 DCT 150CV","","6.6","6.6","149.0","149.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV GT-line 4X4 DCT 180CV","","7.1","7.1","162.0","162.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Tech 4X2 150CV","","6.6","6.6","150.0","150.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Tech 4X2 150CV Techo","","6.6","6.6","151.0","151.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Tech 4X2 DCT 150CV","","6.4","6.4","146.0","146.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Tech 4X2 DCT 150CV Pack Luxury","","6.5","6.5","146.0","146.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Tech 4X4 DCT 180CV","","7.0","7.0","158.0","158.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi MHEV Tech 4X4 DCT 180CV Pack Luxury","","7.0","7.0","159.0","159.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi PHEV Drive 4X4","","1.1","1.1","31.0","31.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi PHEV Drive 4X4 Pack Design","","1.1","1.1","31.0","31.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi PHEV GT-line 4X4","","1.1","1.1","31.0","31.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi PHEV Tech 4X4","","1.1","1.1","31.0","31.0"
"Kia NUEVO SPORTAGE 1.6 T-GDi PHEV Tech 4X4 Pack Luxury","","1.1","1.1","31.0","31.0"
"Kia OPTIMA PHEV 2.0 GDi PHEV","","1.5","1.5","35.0","35.0"
"Kia PICANTO 1.0 CVVT Concept (4p) Eco-Dynamics","","5.1","5.2","117.0","119.0"
"Kia PICANTO 1.0 CVVT Concept (Pack Confort) (4p) Eco-Dynamics","","5.1","5.2","117.0","119.0"
"Kia PICANTO 1.0 CVVT GT Line (4p) Eco-Dynamics","","5.1","5.2","117.0","119.0"
"Kia PICANTO 1.0 DPI AMT GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5.3","5.3","121.0","121.0"
"Kia PICANTO 1.0 DPI CONCEPT (MY22)","","5.1","5.2","114.0","118.0"
"Kia PICANTO 1.0 DPI GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5.2","5.2","118.0","118.0"
"Kia PICANTO 1.0 DPI GT LINE AMT (MY22)","","5.3","5.3","121.0","121.0"
"Kia PICANTO 1.0 DPI GT LINE MY22 (MY22)","","5.1","5.2","114.0","118.0"
"Kia PICANTO 1.0 T-GDi GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5.7","5.7","129.0","129.0"
"Kia PICANTO 1.0 T-GDI GT LINE (MY22)","","5.2","5.3","118.0","121.0"
"Kia PICANTO 1.0 T-GDI X LINE (MY22)","","5.2","5.3","118.0","121.0"
"Kia PICANTO 1.0 T-GDi X-Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5.7","5.7","129.0","129.0"
