"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Peugeot Rifter Rifter GT BlueHDi 100 S&S 6 Vel. MAN Standard","","4.9","5.9","129.0","154.0"
"Peugeot Rifter Rifter GT BlueHDi 130 S&S 6 Vel. MAN 7 plazas Long","","5.0","5.9","130.0","154.0"
"Peugeot Rifter Rifter GT BlueHDi 130 S&S 6 Vel. MAN Long","","5.0","5.9","130.0","154.0"
"Peugeot Rifter Rifter GT BlueHDi 130 S&S 6 Vel. MAN Standard","","5.0","5.9","130.0","154.0"
"Peugeot Rifter Rifter GT PureTech 130 S&S EAT8 7 plazasLong","","6.5","7.7","146.0","173.0"
"Peugeot Rifter Rifter GT PureTech 130 S&S EAT8 Long","","6.5","7.7","146.0","173.0"
"Peugeot Rifter Rifter GT PureTech 130 S&S EAT8 Standard","","6.5","7.7","146.0","173.0"
"Peugeot Rifter Rifter Style BlueHDi 100 S&S 6 Vel. MAN Long","","4.9","5.9","129.0","154.0"
"Peugeot Rifter Rifter Style BlueHDi 100 S&S 6 Vel. MAN Standard","","4.9","5.9","129.0","154.0"
"Peugeot Rifter Rifter Style BlueHDi 130 S&S 6 Vel. MAN Long","","5.0","5.9","130.0","154.0"
"Peugeot Rifter Rifter Style BlueHDi 130 S&S 6 Vel. MAN Standard","","5.0","5.9","130.0","154.0"
"Peugeot Rifter Rifter Style PureTech 110 S&S 6 Vel. MAN Long","","6.2","7.4","140.0","167.0"
"Peugeot Rifter Rifter Style PureTech 110 S&S 6 Vel. MAN Standard","","6.2","7.4","140.0","167.0"
"Peugeot Traveller e-Traveller Active Eléctrico 100 Kw Batería 75 Kwh Standard","","","","",""
"Peugeot Traveller e-Traveller Allure Eléctrico 100 Kw Batería 75 Kwh Standard","","","","",""
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 50 Kwh Compact","","","","",""
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 50 Kwh Long","","","","",""
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 50 Kwh Standard","","","","",""
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 75 Kwh Long","","","","",""
"Peugeot Traveller e-Traveller Business Eléctrico 100 Kw Batería 75 Kwh Standard","","","","",""
"Peugeot Traveller Traveller Active BlueHDi 120 6 Vel. MAN Long","","6.0","7.0","157.0","185.0"
