"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SKODA NUEVO SUPERB COMBI MY21 Style 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","1.3","1.4","7.0","144.0"
"SKODA NUEVO SUPERB MY21 L&K 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","1.3","1.4","7.0","138.0"
"SKODA NUEVO SUPERB MY21 Sportline 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","1.4","1.4","7.0","140.0"
"SKODA NUEVO SUPERB MY21 Style 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","1.3","1.4","5.0","138.0"
"SKODA OCTAVIA A7 MY19 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","5.8","6.6","131.0","149.0"
"SKODA OCTAVIA A7 MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5.4","6.1","122.0","137.0"
"SKODA OCTAVIA A7 MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","5.9","6.4","135.0","145.0"
"SKODA OCTAVIA A7 MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5.7","6.2","128.0","141.0"
"SKODA OCTAVIA A7 MY19 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","5.0","5.5","132.0","144.0"
"SKODA OCTAVIA A7 MY19 1,6 TDI 85 kW (115 CV) Manual 5 vel.","","4.6","5.2","122.0","137.0"
"SKODA OCTAVIA A7 MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","5.1","5.4","132.0","142.0"
"SKODA OCTAVIA A7 MY19 2,0 TDI 135 kW (184 CV) DSG 7 vel.","","5.4","5.7","143.0","149.0"
"SKODA OCTAVIA A7 MY19 2,0 TDI 135 kW (184 CV) DSG 7 vel. 4x4","","6.1","6.4","159.0","167.0"
"SKODA OCTAVIA A7 MY19 2,0 TSI 140 kW (190 CV) DSG 7 vel.","","6.8","7.0","153.0","158.0"
"SKODA OCTAVIA A7 MY19 2,0 TSI 180 kW (245 CV) DSG 7 vel.","","7.3","7.6","166.0","171.0"
"SKODA OCTAVIA A7 MY19 2,0 TSI 180 kW (245 CV) Manual 6 vel.","","7.2","7.4","162.0","167.0"
"SKODA OCTAVIA A7 MY20 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5.2","6.1","119.0","138.0"
"SKODA OCTAVIA A7 MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","5.8","6.5","132.0","148.0"
"SKODA OCTAVIA A7 MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5.3","6.1","120.0","138.0"
"SKODA OCTAVIA A7 MY20 1,6 TDI 85 kW (115 CV) Manual 5 vel.","","4.8","5.2","125.0","137.0"
"SKODA OCTAVIA A7 MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","5.0","5.4","131.0","141.0"
"SKODA OCTAVIA A7 MY20 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","4.9","5.3","128.0","138.0"
"SKODA OCTAVIA A7 MY20 2,0 TDI 135 kW (184 CV) DSG 7 vel. 4x4","","6.1","6.4","160.0","168.0"
"SKODA OCTAVIA A7 MY20 2,0 TSI 180 kW (245 CV) DSG 7 vel.","","7.4","7.6","167.0","173.0"
"SKODA OCTAVIA A8 MY20 1,5 TSI 110 kW Manual 6 vel.","","5.5","6.0","125.0","136.0"
"SKODA OCTAVIA A8 MY20 2,0 TDI 110 kW DSG 7 vel.","","4.5","4.9","118.0","128.0"
"SKODA OCTAVIA A8 MY20 2,0 TDI 85 kW Manual 6 vel.","","4.2","4.7","111.0","124.0"
"SKODA OCTAVIA A8 MY21 1,0 TSI 81 kW (110 CV) Manual 6 vel.","","5.1","5.6","116.0","127.0"
"SKODA OCTAVIA A8 MY21 1,0 TSI m-HEV 81 kW (110 CV) DSG 7 vel.","","5.0","5.5","114.0","126.0"
"SKODA OCTAVIA A8 MY21 1,4 TSI iV P-HEV150 kW (200 CV)DSG 6 vel.","","1.0","1.1","9.0","134.0"
"SKODA OCTAVIA A8 MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5.5","6.0","126.0","137.0"
"SKODA OCTAVIA A8 MY21 1,5 TSI 96 kW (130 CV) DSG 7 vel. G-TEC","","5.8","6.1","103.0","110.0"
"SKODA OCTAVIA A8 MY21 1,5 TSI m-HEV 110 kW (150 CV) DSG 7 vel.","","5.2","5.7","119.0","130.0"
"SKODA OCTAVIA A8 MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","4.5","4.8","118.0","126.0"
"SKODA OCTAVIA A8 MY21 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","4.1","4.5","108.0","118.0"
"SKODA OCTAVIA A8 MY21 2,0 TDI 147 kW (200 CV) DSG 7 vel.","","4.9","5.1","129.0","133.0"
"SKODA OCTAVIA A8 MY21 2,0 TDI 85 kW (115 CV) DSG 7 vel.","","4.3","4.7","114.0","123.0"
"SKODA OCTAVIA A8 MY21 2,0 TDI 85 kW (115 CV) Manual 6 vel.","","4.3","4.8","112.0","125.0"
"SKODA OCTAVIA A8 MY21 2,0 TSI180 kW (245 CV)DSG 7 vel.","","6.7","7.0","153.0","160.0"
"SKODA OCTAVIA COMBI A7 MY19 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","6.2","6.8","140.0","155.0"
"SKODA OCTAVIA COMBI A7 MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5.7","6.3","129.0","142.0"
"SKODA OCTAVIA COMBI A7 MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6.2","6.7","141.0","151.0"
"SKODA OCTAVIA COMBI A7 MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5.9","6.5","135.0","147.0"
"SKODA OCTAVIA COMBI A7 MY19 1,5 TSI 96 kW (130 CV) DSG 7 vel. G-TEC","","6.3","6.6","113.0","118.0"
"SKODA OCTAVIA COMBI A7 MY19 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","5.2","5.7","137.0","142.0"
"SKODA OCTAVIA COMBI A7 MY19 1,6 TDI 85 kW (115 CV) Manual 5 vel.","","4.9","5.4","128.0","143.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","5.2","5.6","136.0","146.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel. 4x4","","5.8","6.1","152.0","160.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TDI 135 kW (184 CV) DSG 7 vel.","","5.6","5.9","148.0","155.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TDI 135 kW (184 CV) DSG 7 vel. 4x4","","6.3","6.7","164.0","175.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TSI 140 kW (190 CV) DSG 7 vel.","","6.9","7.2","157.0","163.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TSI 140 kW (190 CV) DSG 7 vel. 4x4","","8.2","8.4","163.0","184.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TSI 180 kW (245 CV) DSG 7 vel.","","7.5","7.8","170.0","177.0"
"SKODA OCTAVIA COMBI A7 MY19 2,0 TSI 180 kW (245 CV) Manual 6 vel.","","7.3","7.6","166.0","172.0"
"SKODA OCTAVIA COMBI A7 MY20 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5.5","6.1","124.0","138.0"
"SKODA OCTAVIA COMBI A7 MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6.1","6.5","138.0","148.0"
"SKODA OCTAVIA COMBI A7 MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5.5","6.1","124.0","138.0"
"SKODA OCTAVIA COMBI A7 MY20 1,6 TDI 85 kW (115 CV) Manual 5 vel.","","4.9","5.4","128.0","143.0"
"SKODA OCTAVIA COMBI A7 MY20 140 kW (190 CV) DSG 7 vel. 4x4","","187.0","191.0","8.3","8.5"
"SKODA OCTAVIA COMBI A7 MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","5.2","5.5","136.0","145.0"
"SKODA OCTAVIA COMBI A7 MY20 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","5.1","5.4","133.0","143.0"
"SKODA OCTAVIA COMBI A7 MY20 2,0 TDI 135 kW (184 CV) DSG 7 vel. 4x4","","6.3","6.7","166.0","176.0"
"SKODA OCTAVIA COMBI A7 MY20 2,0 TSI 180 kW (245 CV) DSG 7 vel.","","7.6","7.9","171.0","178.0"
"SKODA OCTAVIA COMBI A8 MY20 1,5 TSI 110 kW Manual 6 vel.","","5.7","6.1","129.0","140.0"
"SKODA OCTAVIA COMBI A8 MY20 2,0 TDI 110 kW DSG 7 vel.","","4.6","5.0","121.0","131.0"
"SKODA OCTAVIA COMBI A8 MY20 2,0 TDI 85 kW Manual 6 vel.","","4.4","4.8","116.0","127.0"
"SKODA OCTAVIA COMBI A8 MY21 1,0 TSI 81 kW (110 CV) Manual 6 vel.","","5.3","5.7","119.0","130.0"
"SKODA OCTAVIA COMBI A8 MY21 1,0 TSI m-HEV 81 kW (110 CV) DSG 7 vel.","","5.2","5.7","118.0","129.0"
"SKODA OCTAVIA COMBI A8 MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5.7","6.1","129.0","139.0"
"SKODA OCTAVIA COMBI A8 MY21 1,5 TSI 96 kW (130 CV) DSG 7 vel. G-TEC","","5.9","6.2","105.0","111.0"
"SKODA OCTAVIA COMBI A8 MY21 1,5 TSI m-HEV 110 kW (150 CV) DSG 7 vel.","","5.4","5.9","122.0","133.0"
"SKODA OCTAVIA COMBI A8 MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","4.6","4.9","121.0","129.0"
"SKODA OCTAVIA COMBI A8 MY21 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","4.3","4.6","111.0","122.0"
"SKODA OCTAVIA COMBI A8 MY21 2,0 TDI 147 kW (200 CV) DSG 7 vel.","","5.0","5.2","131.0","136.0"
"SKODA OCTAVIA COMBI A8 MY21 2,0 TDI 147 kW (200 CV) DSG 7 vel. 4X4","","5.6","5.9","146.0","155.0"
"SKODA OCTAVIA COMBI A8 MY21 2,0 TDI 85 kW (115 CV) DSG 7 vel.","","4.5","4.8","117.0","126.0"
"SKODA OCTAVIA COMBI A8 MY21 2,0 TDI 85 kW (115 CV) Manual 6 vel.","","4.4","4.8","116.0","126.0"
"SKODA OCTAVIA COMBI A8 MY21 2,0 TSI180 kW (245 CV)DSG 7 vel.","","6.8","7.2","156.0","163.0"
"SKODA OCTAVIA COMBI Enero MY23 AMBITION PLUS 1.0 TSI 81 kW (110 CV) DSG - mHEV (MTMA 1850)","","5.3","5.7","120.0","130.0"
"SKODA OCTAVIA COMBI Enero MY23 AMBITION PLUS 1.0 TSI 81 kW (110 CV) DSG - mHEV (MTMA 1860)","","5.3","5.7","120.0","130.0"
"SKODA OCTAVIA COMBI Enero MY23 AMBITION PLUS 1.0 TSI 81 kW (110 CV) DSG - mHEV (MTMA 1890)","","5.3","5.7","120.0","130.0"
"SKODA OCTAVIA COMBI Enero MY23 AMBITION PLUS 1.0 TSI 81 kW (110 CV) DSG - mHEV (MTMA 1900)","","5.3","5.7","120.0","130.0"
"SKODA OCTAVIA COMBI Enero MY23 AMBITION PLUS 1.5 TSI 110 kW (150 CV) DSG m-HEV (MTMA 1910)","","5.5","5.9","125.0","135.0"
"SKODA OCTAVIA COMBI Enero MY23 AMBITION PLUS 2.0 TDI 110 kW (150 CV) DSG (MTMA 1980)","","4.5","4.8","118.0","127.0"
"SKODA OCTAVIA COMBI Enero MY23 AMBITION PLUS 2.0 TDI 85 kW (115 CV) Manual (MTMA 1950)","","4.5","4.6","112.0","121.0"
"SKODA OCTAVIA COMBI Enero MY23 RS PLUS 2.0 TSI 180 kW (245 CV) DSG (MTMA 2015)","","6.9","7.2","156.0","163.0"
"SKODA OCTAVIA COMBI Enero MY23 RS PLUS 2.0 TSI 180 kW (245 CV) DSG (MTMA 2060)","","6.9","7.2","156.0","163.0"
"SKODA OCTAVIA COMBI Enero MY23 RS PLUS 2.0 TSI 180 kW (245 CV) DSG (MTMA 2070)","","6.9","7.2","156.0","163.0"
"SKODA OCTAVIA COMBI Enero MY23 SELECTION 1.5 TSI 110 kW (150 CV) DSG m-HEV (MTMA 1910)","","5.4","5.9","124.0","133.0"
"SKODA OCTAVIA COMBI Enero MY23 SELECTION 2.0 TDI 110 kW (150 CV) DSG (MTMA 1990)","","4.5","4.8","118.0","126.0"
"SKODA OCTAVIA COMBI Enero MY23 SELECTION 2.0 TDI 85 kW (115 CV) Manual (MTMA 1960)","","4.3","4.6","112.0","121.0"
"SKODA OCTAVIA COMBI MY21 Ambition 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2058)","","1.1","1.4","24.0","29.0"
"SKODA OCTAVIA COMBI MY21 Ambition 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2090)","","1.1","1.4","24.0","29.0"
"SKODA OCTAVIA COMBI MY21 Ambition 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2119)","","1.1","1.4","24.0","29.0"
"SKODA OCTAVIA COMBI MY21 RS 1,4 TSI iV P-HEV 180 kW (245 CV) DSG 6 vel. (MTMA 2141)","","1.3","1.4","28.0","29.0"
"SKODA OCTAVIA COMBI MY21 RS 1,4 TSI iV P-HEV 180 kW (245 CV) DSG 6 vel. (MTMA 2152)","","1.3","1.4","28.0","29.0"
"SKODA OCTAVIA COMBI MY21 RS 1,4 TSI iV P-HEV 180 kW (245 CV) DSG 6 vel. (MTMA 2163)","","1.3","1.4","28.0","29.0"
"SKODA OCTAVIA COMBI MY21 Sport 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2058)","","1.1","1.4","24.0","29.0"
"SKODA OCTAVIA COMBI MY21 Sport 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2090)","","1.1","1.4","24.0","29.0"
"SKODA OCTAVIA COMBI MY21 Sport 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2119)","","1.1","1.4","24.0","29.0"
