"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi A6 Sedan 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. Básico MY23","","7.6","8.4","172.0","192.0"
"Audi A6 Sedan 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. S line/Black line MY23","","7.3","8.2","166.0","186.0"
"Audi A6 Sedan 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. Sport MY23","","7.3","8.2","166.0","186.0"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Advanced MY24","","18.7","21.1","24.0","35.0"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Básico MY23","","1.2","1.2","28.0","28.0"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Básico MY24","","1.2","1.2","28.0","28.0"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black Line MY23","","18.7","21.1","24.0","35.0"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black Line MY24","","18.7","21.1","24.0","35.0"
"Audi A6 Sedan 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Sport MY23","","18.7","21.1","24.0","35.0"
"Audi A6 Sedan 55 TFSI quattro-ultra 250 kW (340 CV) S tronic 7 vel. S line/Black line MY23","","7.9","8.8","179.0","199.0"
"Audi A6 Sedan 55 TFSI quattro-ultra 250 kW (340 CV) S tronic 7 vel. Sport MY23","","7.9","8.8","179.0","199.0"
"Audi A6 Sedan 55 TFSIe quattro-ultra 270 kW (367 CV)* S tronic 7 vel. Black line MY23","","19.2","20.9","28.0","35.0"
"Audi A6 Sedan 55 TFSIe quattro-ultra 270 kW (367 CV)* S tronic 7 vel. Black line MY24","","19.2","20.9","28.0","35.0"
"Audi A6 Sedan S6 TDI quattro 253 kW (344 CV) Triptonic 8 vel. S MY23","","6.9","7.3","181.0","191.0"
"Audi A7 50 TFSI e quattro 220 kW (299 CV) S tronic MY 20","","1.7","1.7","39.0","39.0"
"Audi A7 55 TFSI e 55 TFSI e quattro 270 kW (367 CV) S tronic MY 20","","1.7","1.9","39.0","49.0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic 7 vel. Basic MY23","","5.3","6.1","138.0","159.0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic 7 vel. MY21","","5.3","5.9","139.0","154.0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic 7 vel. S line/Black line MY23","","5.3","6.1","138.0","159.0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic MY 20","","5.4","6.2","141.0","163.0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic MY19","","5.4","6.2","141.0","163.0"
"Audi A7 SPORTBACK 40 TDI quattro 150 kW (204 CV) S tronic MY 20","","5.8","6.4","151.0","168.0"
"Audi A7 SPORTBACK 40 TDI quattro 150 kW (204 CV) S tronic MY19","","5.8","6.4","151.0","169.0"
"Audi A7 SPORTBACK 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel Basic MY23","","5.5","6.3","144.0","165.0"
"Audi A7 SPORTBACK 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. S line/Black line MY23","","5.5","6.3","144.0","165.0"
"Audi A7 SPORTBACK 40 TDI quattro-ultra150 kW (204 CV) S tronic 7 vel. MY21","","6.0","6.2","157.0","162.0"
"Audi A7 SPORTBACK 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","6.9","7.5","181.0","196.0"
"Audi A7 SPORTBACK 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","6.9","7.5","181.0","196.0"
"Audi A7 SPORTBACK 45 TDI quattro 180 kW (245 CV) Triptonic 8 vel. Basic MY23","","6.3","7.0","164.0","183.0"
"Audi A7 SPORTBACK 45 TDI quattro 180 kW (245 CV) Triptonic 8 vel. S line/Black line MY23","","6.3","7.0","164.0","183.0"
"Audi A7 SPORTBACK 45 TFSI 180 kW (245 CV) S tronic MY 20","","7.2","8.2","163.0","186.0"
"Audi A7 SPORTBACK 45 TFSI 180 kW (245 CV) S tronic MY19","","7.2","8.2","163.0","186.0"
"Audi A7 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","7.9","8.6","179.0","196.0"
"Audi A7 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","7.9","8.6","179.0","196.0"
"Audi A7 SPORTBACK 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. Básico MY22","","8.0","8.0","182.0","182.0"
"Audi A7 SPORTBACK 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. MY21","","8.0","8.1","182.0","184.0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","7.1","7.2","187.0","188.0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","7.2","7.3","187.0","191.0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","6.9","7.5","181.0","196.0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","6.9","7.5","181.0","197.0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) Triptronic 8 vel. S line/Black line MY23","","6.4","7.0","168.0","184.0"
"Audi A7 SPORTBACK 50 TFSI e quattro-ultra 220 kW (299 CV) S tronic 7 vel. Black Line MY21","","1.7","2.1","38.0","48.0"
"Audi A7 SPORTBACK 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. Basic MY23","","19.0","21.3","26.0","37.0"
"Audi A7 SPORTBACK 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black line MY23","","19.0","21.3","26.0","37.0"
"Audi A7 SPORTBACK 50 TFSIe quattro-ultra 220 kW (299 CV)* S tronic 7 vel. S line/Black line MY24","","19.0","21.3","26.0","37.0"
"Audi A7 SPORTBACK 55 TFSI e quattro-ultra 270 kW (367 CV) S tronic 7 vel. Black Line MY21","","1.8","2.1","40.0","48.0"
"Audi A7 SPORTBACK 55 TFSI quattro 250 kW (340 CV) S tronic MY 20","","8.9","9.6","202.0","218.0"
"Audi A7 SPORTBACK 55 TFSI quattro 250 kW (340 CV) S tronic MY19","","8.8","9.5","200.0","216.0"
"Audi A7 SPORTBACK 55 TFSI quattro-ultra 250 kW (340 CV) S tronic 7 vel. Basic MY23","","8.0","9.0","182.0","204.0"
"Audi A7 SPORTBACK 55 TFSI quattro-ultra 250 kW (340 CV) S tronic 7 vel. MY21","","8.7","8.8","199.0","200.0"
"Audi A7 SPORTBACK 55 TFSI quattro-ultra 250 kW (340 CV) S tronic 7 vel. S line/Black line MY23","","8.0","9.0","182.0","204.0"
"Audi A7 SPORTBACK 55 TFSIe quattro-ultra 270 kW (367 CV)* S tronic 7 vel. Black line MY23","","20.0","21.3","31.0","37.0"
"Audi A7 SPORTBACK 55 TFSIe quattro-ultra 270 kW (367 CV)* S tronic 7 vel. Black line MY24","","20.0","21.3","31.0","37.0"
"Audi A7 SPORTBACK RS 7 Sportback Performance 463 kW (630 CV) Triptonic 8 vel. RS MY23","","12.0","12.5","274.0","284.0"
"Audi A7 SPORTBACK RS 7 Sportback TFSI quattro 441 kW (600 CV) Triptonic 8 vel. RS MY23","","12.0","12.6","272.0","285.0"
"Audi A7 SPORTBACK RS 7 Sportback TFSI quattro441 kW (600 CV) tiptronic 8 vel. RS MY21","","12.6","12.8","285.0","290.0"
"Audi A7 SPORTBACK S7 Sportback TDI quattro 253 kW (344 CV) tiptronic 8 vel. S MY21","","7.2","7.2","188.0","188.0"
"Audi A7 SPORTBACK S7 Sportback TDI quattro 253 kW (344 CV) Triptonic 8 vel. S MY23","","7.1","7.4","187.0","194.0"
"Audi A7 SPORTBACK S7 Sportback TDI quattro 257 kW (349 CV) tiptronic 8 vel. S MY21","","7.8","7.9","205.0","206.0"
"Audi A8 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","7.1","7.3","186.0","192.0"
"Audi A8 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","6.9","7.6","180.0","200.0"
"Audi A8 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","6.9","7.2","182.0","189.0"
"Audi A8 50 TDI quattro 210 kW (286 CV) Triptonic 8 vel.Básico MY23","","7.2","7.7","189.0","202.0"
"Audi A8 55 TFSI quattro 250 kW (340 CV) tiptronic MY 20","","9.7","10.4","219.0","236.0"
"Audi A8 55 TFSI quattro 250 kW (340 CV) tiptronic MY19","","9.7","10.2","219.0","231.0"
"Audi A8 60 TFSI e quattro 330 kW (449 CV) tiptronic 8 vel. MY21","","2.8","2.8","64.0","64.0"
"Audi A8 60 TFSI e quattro 330 kW (449 CV) tiptronic MY 20","","2.8","2.9","63.0","65.0"
"Audi A8 60 TFSI e quattro 330 kW (449 CV) tiptronic MY 20","","2.9","2.9","65.0","67.0"
"Audi A8 60 TFSIe quattro 340 kW (462 CV) Triptonic 8 vel. Básico MY23","","21.9","23.6","40.0","49.0"
"Audi A8 60 TFSIe quattro 340 kW (462 CV) Triptonic 8 vel. Básico MY24","","21.9","23.6","40.0","49.0"
"Audi A8 L 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","7.0","7.7","182.0","201.0"
"Audi A8 L 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","7.0","7.6","182.0","199.0"
"Audi A8 L 50 TDI quattro 420 kW (571 CV) Triptonic 8 vel. Básico MY23","","7.2","7.7","188.0","201.0"
"Audi A8 L 55 TFSI quattro 250 kW (340 CV) tiptronic MY19","","9.7","10.2","221.0","232.0"
"Audi A8 L 60 TFSIe quattro 340 kW (462 CV) Triptonic 8 vel. Básico MY23","","22.0","23.8","40.0","49.0"
"Audi A8 L 60 TFSIe quattro 340 kW (462 CV) Triptonic 8 vel. Básico MY24","","22.0","23.8","40.0","49.0"
"Audi A8 S8 TFSI quattro 420 kW (571 CV) tiptronic 8 vel. S MY21","","11.6","11.6","264.0","264.0"
"Audi A8 S8 TFSI quattro 420 kW (571 CV) Triptonic 8 vel, S MY23","","11.4","11.7","259.0","266.0"
"Audi A8L 55 TFSI quattro 250 kW (340 CV) tiptronic 8 vel. MY21","","9.5","9.5","215.0","215.0"
"Audi A8L 60 TFSI e quattro 330 kW (449 CV) tiptronic 8 vel. MY21","","2.4","2.4","55.0","55.0"
"Audi Audi e-tron 55 quattro 300 kW Advanced/sport/Black line MY 20","","22.9","26.4","",""
"Audi Audi e-tron 55 quattro 300 kW MY 20","","","","",""
"Audi Audi e-tron 55 quattro Advanced 300 kW MY 20","","","","",""
"Audi Audi e-tron 55 quattro S line 300 kW MY 20","","","","",""
"Audi Canarias A3 Sportback Edition 40 TFSIe 150 kW (204 CV) S tronic","","1.0","1.2","24.0","31.0"
"Audi Canarias A3 Sportback S line 40 TFSIe 150 kW (204 CV) S tronic","","1.1","1.3","29.0","31.0"
"Audi Canarias A3 Sportback Sport 40 TFSIe 150 kW (204 CV) S tronic","","1.0","1.2","25.0","31.0"
"Audi Canarias Q3 Edition 45 TFSIe 180 kW (245 CV) S tronic","","1.6","2.0","36.0","45.0"
"Audi Canarias Q3 S line 45 TFSIe 180 kW (245 CV) S tronic","","1.6","2.0","37.0","46.0"
"Audi Canarias Q3 Sportback Edition 45 TFSIe 180 kW (245 CV) S tronic","","1.6","2.0","37.0","45.0"
"Audi Canarias Q3 Sportback S line 45 TFSIe 180 kW (245 CV) S tronic","","1.6","2.0","37.0","45.0"
"Audi Canarias Q4 e-tron 35 S line 125 kW (170 CV)","","","","",""
"Audi Canarias Q4 e-tron 35 Sport 125 kW (170 CV)","","","","",""
"Audi Canarias Q4 e-tron 40 S line 150 kW (204 CV)","","","","",""
"Audi Canarias Q4 e-tron 40 Sport 150 kW (204 CV)","","","","",""
"Audi Canarias Q4 e-tron 50 S line 220 kW (299 CV) quattro","","","","",""
"Audi Canarias Q4 Sportback e-tron 35 S line 125 kW (170 CV)","","","","",""
"Audi Canarias Q4 Sportback e-tron 35 Sport 125 kW (170 CV)","","","","",""
"Audi Canarias Q4 Sportback e-tron 40 S line 150 kW (204 CV)","","","","",""
"Audi Canarias Q4 Sportback e-tron 40 Sport 150 kW (204 CV)","","","","",""
