"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi A3 Sportback NF 35 TDI 110 kW (150 cv) 6 vel. S line/Black line MY23","","4.5","4.5","119.0","119.0"
"Audi A3 Sportback NF 35 TDI 110 kW (150 cv) S tronic 7 vel. Advanced MY21","","4.7","4.9","123.0","127.0"
"Audi A3 Sportback NF 35 TDI 110 kW (150 CV) S tronic 7 vel. Advanced MY23","","4.6","5.0","120.0","132.0"
"Audi A3 Sportback NF 35 TDI 110 kW (150 cv) S tronic 7 vel. Genuine / S line / Black Line MY21","","4.8","5.0","126.0","132.0"
"Audi A3 Sportback NF 35 TDI 110 kW (150 cv) S tronic 7 vel. MY21","","4.5","4.6","119.0","120.0"
"Audi A3 Sportback NF 35 TDI 110 kW (150 CV) S tronic 7 vel. S line/Black line MY23","","4.8","5.0","126.0","132.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) 6 vel. Advanced MY21","","5.8","6.2","132.0","141.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) 6 vel. Advanced MY22","","5.8","5.8","132.0","132.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) 6 vel. Advanced MY23","","5.8","5.8","132.0","132.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) 6 vel. Genuine / S Line / Black Line MY21","","6.0","6.3","135.0","143.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) 6 vel. MY21","","5.8","5.8","133.0","133.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) 6 vel. S line/Black line MY22","","6.0","6.0","135.0","137.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) 6 vel. S line/Black line MY23","","6.0","6.0","135.0","137.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) S tronic 7 vel. Advanced MY21","","5.8","6.1","132.0","138.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) S tronic 7 vel. Advanced MY22","","5.8","5.8","131.0","131.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) S tronic 7 vel. Advanced MY23","","5.8","5.8","131.0","131.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) S tronic 7 vel. Genuine / S Line / Black Line MY21","","6.0","6.2","137.0","140.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) S tronic 7 vel. MY21","","5.6","5.7","128.0","129.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) S tronic 7 vel. S line/Black line MY22","","5.9","6.1","134.0","138.0"
"Audi A3 Sportback NF 35 TFSI 110 kW (150 cv) S tronic 7 vel. S line/Black line MY23","","5.9","6.1","134.0","138.0"
"Audi A3 Sportback NF 40 TFSI e 150 kW (205 cv) S tronic 7 vel. Advanced MY21","","1.0","1.2","24.0","30.0"
"Audi A3 Sportback NF 40 TFSI e 150 kW (205 cv) S tronic 7 vel. S line / Black line MY21","","1.1","1.2","29.0","30.0"
"Audi A3 Sportback NF 40 TFSI e150 kW (204 cv) S tronic 6 vel. Advanced MY22","","1.0","1.2","25.0","31.0"
"Audi A3 Sportback NF 40 TFSI e150 kW (204 cv) S tronic 6 vel. S line/Black line MY22","","1.2","1.2","29.0","29.0"
"Audi A3 Sportback NF 40 TFSIe 150 kW (204 CV) S tronic 6 vel. Advanced / S line MY23","","1.1","1.4","25.0","31.0"
"Audi A3 Sportback NF 40 TFSIe 150 kW (204 CV) S tronic 6 vel. Advanced MY24","","14.7","15.7","25.0","31.0"
"Audi A3 Sportback NF 40 TFSIe 150 kW (204 cv) S tronic 6 vel. S line MY24","","1.2","1.2","29.0","29.0"
"Audi A3 Sportback NF 45 TFSI e 180 kW (245 CV) S tronic 6 vel. Black line competition MY23","","1.3","1.4","29.0","31.0"
"Audi A3 Sportback NF 45 TFSI e180 kW (245 CV) S tronic 6 vell. Black line competition MY22","","1.2","1.3","29.0","31.0"
"Audi A3 Sportback NF 45 TFSIe 180 kW (245 CV) S tronic 6 vel. Black line competition MY24","","15.4","15.8","29.0","31.0"
"Audi A3 Sportback NF RS 3 quattro Sportback 294 kW (400 CV) S tronic 7 vel. MY23","","9.0","9.1","205.0","207.0"
"Audi A3 Sportback NF S3 228 kW (310 cv) S tronic 7 vel. S MY21","","8.1","8.2","184.0","187.0"
"Audi A3 Sportback NF S3 quattro Sportback 228 kW (310 CV) S tronic 7 vel. MY23","","8.1","8.3","183.0","188.0"
"Audi A4 30 TDI 90 kW (122 CV) S tronic MY19","","5.2","6.0","136.0","157.0"
"Audi A4 35 TDI 110 kW (150 CV) S tronic MY19","","5.3","6.2","140.0","162.0"
"Audi A4 35 TFSI 110 kW (150 CV) 6 vel. MY19","","6.7","7.5","152.0","170.0"
"Audi A4 35 TFSI 110 kW (150 CV) S tronic MY19","","6.7","7.5","152.0","171.0"
"Audi A4 40 TDI 140 kW (190 CV) S tronic MY19","","5.3","6.1","139.0","160.0"
"Audi A4 40 TDI quattro 140 kW (190 CV) S tronic MY19","","5.9","6.5","155.0","170.0"
"Audi A4 40 TFSI 140 kW (190 CV) S tronic MY19","","6.8","7.5","154.0","171.0"
"Audi A4 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","7.4","8.1","167.0","184.0"
"Audi A4 50 TDI quattro 210 kW (286CV)  S tronic MY19","","6.9","7.6","181.0","199.0"
"Audi A4 ALLROAD 40 TDI quattro 140 kW (190 CV) S tronic 7 vel. MY21","","6.4","6.5","168.0","169.0"
"Audi A4 ALLROAD 40 TDI quattro 150 kW (205 CV) S tronic 7 vel. MY21","","5.7","5.9","150.0","154.0"
"Audi A4 ALLROAD 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. Allroad MY22","","5.7","5.8","150.0","153.0"
"Audi A4 ALLROAD 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. Allroad quattro MY23","","5.9","6.2","154.0","161.0"
"Audi A4 ALLROAD 45 TDI quattro 170 kW (231 CV) S tronic 7 vel. MY21","","7.2","7.3","189.0","190.0"
"Audi A4 ALLROAD 45 TFSI  180 kW (245 CV) S tronic MY19","","7.7","8.2","175.0","186.0"
