"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SKODA SUPERB COMBI MY22 SPORTLINE 1.5 TSI 110 kW (150 CV) DSG","","6.9","7.1","157.0","162.0"
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 110 kW (150 CV) Adblue DSG","","5.3","5.5","140.0","144.0"
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG","","5.7","5.9","149.0","154.0"
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","6.2","6.3","162.0","166.0"
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG","","7.1","7.3","162.0","167.0"
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TSI 206 kW (280 CV) DSG 4x4","","8.5","8.7","193.0","197.0"
"SKODA SUPERB COMBI MY22 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","1.2","1.4","27.0","32.0"
"SKODA SUPERB COMBI MY22 STYLE 1.5 TSI 110 kW (150 CV) DSG","","6.6","7.1","150.0","161.0"
"SKODA SUPERB COMBI MY22 STYLE 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","6.4","6.8","144.0","153.0"
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 110 kW (150 CV) Adblue DSG","","5.2","5.5","135.0","143.0"
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","5.0","5.3","132.0","140.0"
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG","","5.5","5.8","144.0","153.0"
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","6.0","6.3","156.0","165.0"
"SKODA SUPERB COMBI MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","6.4","7.1","146.0","160.0"
"SKODA SUPERB COMBI MY23 AMBITION 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2230)","","5.0","5.5","132.0","143.0"
"SKODA SUPERB COMBI MY23 L&K 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2250)","","1.2","1.4","28.0","33.0"
"SKODA SUPERB COMBI MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2230)","","5.5","5.8","144.0","153.0"
"SKODA SUPERB COMBI MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","6.0","6.3","157.0","165.0"
"SKODA SUPERB COMBI MY23 SCOUT 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","6.9","7.1","156.0","161.0"
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2220)","","5.4","5.5","141.0","144.0"
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2220)","","5.7","5.9","150.0","154.0"
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","6.0","6.3","158.0","166.0"
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TSI 206 kW (280 CV) DSG 4x4 (MTMA 2310)","","8.5","8.7","194.0","197.0"
