"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT IBIZA 1.0 TSI 85KW XCELLENCE PLUS MY19","","5.5","6.1","123.0","137.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop REFERENCE","","5.1","5.9","116.0","133.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop REFERENCE Business","","5.1","5.9","116.0","133.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop REFERENCE Business","","5.2","5.8","118.0","131.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop REFERENCE Business s48","","5.2","5.8","118.0","132.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop REFERENCE Plus","","5.2","5.8","118.0","131.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop REFERENCE Plus s48","","5.2","5.8","118.0","132.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE","","5.2","5.8","118.0","131.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE","","5.1","5.9","116.0","133.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE GO","","5.1","5.9","116.0","133.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE GO Navi","","5.2","5.8","118.0","131.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE GO Navi","","5.1","5.9","116.0","133.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE Plus","","5.2","5.8","118.0","131.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE Plus s48","","5.2","5.8","118.0","132.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop STYLE s48","","5.2","5.8","118.0","132.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop XCELLENCE","","5.2","5.8","118.0","131.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop XCELLENCE","","5.1","5.9","116.0","133.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop XCELLENCE GO","","5.1","5.9","116.0","133.0"
"SEAT IBIZA 1.0 TSI 95CV Start&Stop XCELLENCE GO Navi","","5.2","5.8","118.0","131.0"
