"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Mercedes-Benz Clase C Estate (S206) 63 S E Performance 4MATIC+","","6.9","6.9","156.0","156.0"
"Mercedes-Benz Clase E Berlina (S214) 200","","6.4","7.3","146.0","166.0"
"Mercedes-Benz Clase E Berlina (S214) 220 d","","4.8","5.5","126.0","144.0"
"Mercedes-Benz Clase E Berlina (S214) 220 d 4M","","4.9","5.7","130.0","149.0"
"Mercedes-Benz Clase E Berlina (S214) 300 e","","0.5","0.8","12.0","18.0"
"Mercedes-Benz Clase E Berlina (W213) 200","","7.1","8.3","161.0","188.0"
"Mercedes-Benz Clase E Berlina (W213) 200 d","","4.9","5.9","128.0","155.0"
"Mercedes-Benz Clase E Berlina (W213) 220 d","","4.8","5.6","127.0","146.0"
"Mercedes-Benz Clase E Berlina (W213) 220 d 4MATIC","","5.5","5.9","136.0","156.0"
"Mercedes-Benz Clase E Berlina (W213) 300","","7.2","8.3","162.0","189.0"
"Mercedes-Benz Clase E Berlina (W213) 300 de","","1.2","1.6","33.0","41.0"
"Mercedes-Benz Clase E Berlina (W213) 300 de 4MATIC","","1.4","1.7","35.0","45.0"
"Mercedes-Benz Clase E Berlina (W213) 300 e","","1.5","1.9","34.0","44.0"
"Mercedes-Benz Clase E Berlina (W213) 300 e 4MATIC","","1.7","1.9","39.0","43.0"
"Mercedes-Benz Clase E Berlina (W213) 400 d 4MATIC","","6.6","7.4","174.0","195.0"
"Mercedes-Benz Clase E Berlina (W213) 450 4MATIC","","8.2","9.3","187.0","211.0"
"Mercedes-Benz Clase E Berlina (W213) 53 4MATIC+","","9.3","9.6","212.0","218.0"
"Mercedes-Benz Clase E Berlina (W213) 63 S 4MATIC+","","12.1","12.3","275.0","281.0"
"Mercedes-Benz Clase E Cabrio (A238) 220 d","","5.8","6.4","151.0","166.0"
"Mercedes-Benz Clase E Cabrio (A238) 220 d 4MATIC","","5.8","6.5","152.0","170.0"
"Mercedes-Benz Clase E Cabrio (A238) 350","","8.0","8.8","181.0","198.0"
"Mercedes-Benz Clase E Cabrio (A238) 400 d 4MATIC","","6.9","7.5","181.0","197.0"
"Mercedes-Benz Clase E Cabrio (A238) 450 4MATIC","","8.6","9.3","195.0","212.0"
"Mercedes-Benz Clase E Cabrio (A238) 53 4MATIC+","","9.5","9.7","217.0","220.0"
"Mercedes-Benz Clase E Coupe (C238) 220 d","","5.4","6.1","143.0","160.0"
"Mercedes-Benz Clase E Coupe (C238) 220 d 4MATIC","","5.7","6.2","149.0","164.0"
"Mercedes-Benz Clase E Coupe (C238) 350","","7.6","8.4","172.0","190.0"
"Mercedes-Benz Clase E Coupe (C238) 400 d 4MATIC","","6.8","7.4","177.0","193.0"
