"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Hyundai KONA EV FL 100KW MAXX","","","","",""
"Hyundai KONA EV FL 100KW TECNO 2C","","","","",""
"Hyundai KONA EV FL 150KW MAXX","","","","",""
"Hyundai KONA EV FL 150KW STYLE SKY","","","","",""
"Hyundai KONA EV FL 150KW TECNO 2C","","","","",""
"Hyundai KONA FL CRDI 1.6 136CV 48V 4X2 MAXX","","4.9","4.9","128.0","128.0"
"Hyundai KONA FL CRDI 1.6 136CV 48V 4X2 TECNO","","5.1","5.1","134.0","134.0"
"Hyundai KONA FL CRDI 1.6 136CV 48V 4X4 DT TECNO","","5.6","5.6","146.0","146.0"
"Hyundai KONA FL CRDI 1.6 136CV 48V 4X4 DT TRAIN","","5.4","5.4","140.0","140.0"
"Hyundai KONA FL TGDI 1.0 120CV 48V 4X2 KLASS","","5.4","5.6","122.0","127.0"
"Hyundai KONA FL TGDI 1.0 120CV 48V 4X2 MAXX","","5.5","5.7","124.0","129.0"
"Hyundai KONA FL TGDI 1.0 120CV 48V 4X2 N LINE","","5.9","6.1","133.0","138.0"
"Hyundai KONA FL TGDI 1.0 120CV 48V 4X2 STYLE","","6.1","6.1","138.0","138.0"
"Hyundai KONA FL TGDI 1.0 120CV 48V 4X2 TECNO","","5.8","6.0","132.0","136.0"
"Hyundai KONA FL TGDI 1.0 120CV 4X2 DT MAXX","","5.8","6.0","133.0","136.0"
"Hyundai KONA FL TGDI 1.0 120CV 4X2 KLASS","","5.7","5.8","128.0","131.0"
"Hyundai KONA FL TGDI 1.0 120CV 4X2 MAXX","","5.7","5.8","129.0","132.0"
"Hyundai KONA FL TGDI 1.0 120CV 4X2 TECNO","","5.9","6.0","133.0","136.0"
"Hyundai KONA FL TGDI 1.0 120CV NLINE 30A","","5.9","6.1","134.0","137.0"
"Hyundai KONA FL TGDI 1.6 198CV 4X4 DT N LINE X","","7.3","7.4","165.0","168.0"
"Hyundai KONA FL TGDI 1.6 198CV 4X4 DT STYLE","","7.4","7.4","168.0","169.0"
"Hyundai KONA FL TGDI 1.6 198CV 4X4 DT TECNO","","7.2","7.4","164.0","167.0"
"Hyundai KONA HEV FL GDI 1.6 141CV DT MAXX","","4.9","4.9","112.0","112.0"
"Hyundai KONA HEV FL GDI 1.6 141CV DT STYLE SKY","","5.1","5.1","115.0","115.0"
"Hyundai KONA HEV FL GDI 1.6 141CV DT TECNO 2C","","4.9","4.9","113.0","113.0"
"Hyundai KONA HEV GDI 1.6 141CV DT FLEXX","","4.7","4.7","106.0","106.0"
"Hyundai KONA HEV GDI 1.6 141CV DT MAXX","","4.5","4.5","103.0","103.0"
"Hyundai KONA HEV GDI 1.6 141CV DT NLINE","","4.7","4.7","106.0","106.0"
"Hyundai KONA HEV GDI 1.6 141CV DT NLINE STYLE","","4.7","4.7","107.0","107.0"
"Hyundai KONA HEV GDI 1.6 141CV DT TECNO","","4.7","4.7","106.0","106.0"
"Hyundai KONA TGDI 1.0 120CV 48V FLEXX","","5.6","5.6","126.0","126.0"
"Hyundai KONA TGDI 1.0 120CV 48V MAXX","","5.5","5.5","124.0","124.0"
"Hyundai KONA TGDI 1.0 120CV 48V NLINE","","5.7","5.7","129.0","129.0"
"Hyundai KONA TGDI 1.0 120CV 48V TECNO","","5.6","5.6","126.0","126.0"
"Hyundai KONA TGDI 1.0 120CV DT FLEXX","","6.0","6.0","136.0","136.0"
"Hyundai KONA TGDI 1.0 120CV DT MAXX","","5.9","5.9","134.0","134.0"
"Hyundai KONA TGDI 1.0 120CV FLEXX","","5.8","5.8","131.0","131.0"
"Hyundai KONA TGDI 1.0 120CV MAXX","","5.7","5.7","129.0","129.0"
"Hyundai KONA TGDI 1.0 120CV NLINE","","5.9","5.9","135.0","135.0"
"Hyundai KONA TGDI 1.0 120CV TECNO","","5.8","5.8","132.0","132.0"
"Hyundai KONA TGDI 1.6 198CV 4X4 DT NLINE","","6.9","6.9","157.0","157.0"
"Hyundai KONA TGDI 1.6 198CV 4X4 DT NLINE STYLE","","7.0","7.0","159.0","159.0"
"Hyundai KONA TGDI 1.6 198CV DT NLINE","","6.4","6.4","145.0","145.0"
"Hyundai KONA TGDI 2.0 280CV DCT N PRESS","","8.5","8.5","194.0","194.0"
"Hyundai KONA TGDI 2.0 280CV DCT N SKY","","8.5","8.5","194.0","194.0"
"Hyundai New i20 5P 1.6T 204CV N","","7.0","7.0","158.0","158.0"
"Hyundai New i20 5P MPI 1.2 85CV ESSENCE","","5.2","5.3","118.0","119.0"
"Hyundai New i20 5P MPI 1.2 85CV KLASS","","5.3","5.3","120.0","120.0"
"Hyundai New i20 5P MPI 1.2 85CV SLE","","5.3","5.3","119.0","119.0"
"Hyundai New i20 5P MPI 1.2 85CV SLX","","5.3","5.3","119.0","119.0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V DT KLASS","","5.1","5.2","117.0","117.0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V DT TECNO2C","","5.2","5.2","117.0","118.0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V ESSENCE","","5.0","5.0","114.0","114.0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V KLASS","","5.0","5.1","114.0","116.0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V N LINE","","5.2","5.2","118.0","118.0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V SLX","","5.1","5.1","115.0","115.0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V TECNO 2C","","5.1","5.1","115.0","116.0"
"Hyundai New i20 5P TGDI 1.0 100CV DT SLX","","5.4","5.4","122.0","122.0"
"Hyundai New i20 5P TGDI 1.0 100CV KLASS","","5.3","5.3","119.0","120.0"
"Hyundai New i20 5P TGDI 1.0 100CV SLX","","5.3","5.3","120.0","120.0"
