"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Porsche Taycan GTS Sport Turismo (5 plazas)","","","","",""
"Porsche Taycan SPORT LIMOUSINE (4 plazas)","","","","",""
"Porsche Taycan SPORT LIMOUSINE (5 plazas)","","","","",""
"Porsche Taycan Sport Turismo (4 plazas)","","","","",""
"Porsche Taycan Sport Turismo (5 plazas)","","","","",""
"Porsche Taycan Turbo CROSS TURISMO (4 plazas)","","","","",""
"Porsche Taycan Turbo CROSS TURISMO (5 plazas)","","","","",""
"Porsche Taycan Turbo S CROSS TURISMO (4 plazas)","","","","",""
"Porsche Taycan Turbo S CROSS TURISMO (5 plazas)","","","","",""
"Porsche Taycan Turbo S Sport Turismo (4 plazas)","","","","",""
"Porsche Taycan Turbo S Sport Turismo (5 plazas)","","","","",""
"Porsche Taycan Turbo S SPORTLIMOUSINE (4 plazas)","","","","",""
"Porsche Taycan Turbo S SPORTLIMOUSINE (5 plazas)","","","","",""
"Porsche Taycan Turbo Sport Turismo (4 plazas)","","","","",""
"Porsche Taycan Turbo Sport Turismo (5 plazas)","","","","",""
"Porsche Taycan Turbo SPORTLIMOUSINE (4 plazas)","","","","",""
"Porsche Taycan Turbo SPORTLIMOUSINE (5 plazas)","","","","",""
"PURSANG E-TRACK EAK1 / 1 / 1","","","","",""
"QUADRO VEHICLES OXYGEN MU/0/0","","","","",""
"QUAZZAR E-DIVINE PLUS","","","","",""
"QUAZZAR QT-2 City","","","","",""
"QUAZZAR QT-2 Delivery","","","","",""
"RAMPINI CARLO SPA 12550 (E60) AUTOBUS URBANO","","","","",""
"RAMPINI CARLO SPA ALE-EL (E80) AUTOBUS URBANO","","","","",""
"RAMPINI CARLO SPA ELTRON 2 puertas 210 kWh","","","","",""
"RAMPINI CARLO SPA ELTRON 2 puertas 280 kWh","","","","",""
"RAMPINI CARLO SPA ELTRON 3 puertas 210 kWh","","","","",""
"RAMPINI CARLO SPA ELTRON 3 puertas 280 kWh","","","","",""
"RAMPINI CARLO SPA HYDRON 2 puertas 175 kWh","","","","",""
"RAMPINI CARLO SPA SIXTRON 175 kWh","","","","",""
"RAMPINI CARLO SPA SIXTRON 210 kWh","","","","",""
"Ray Electric Motors RAY 7.7 1","","","","",""
"REGAL RAPTOR K5H-S","","","","",""
"REGAL RAPTOR K5M-S","","","","",""
"REGARD FM-50 0","","","","",""
"REGARD RUE725 00","","","","",""
"Renault Arkana (JL1) E-TECH full hybrid 105 kW (145CV) (semi: ESLVMUHH26UY)","","4.7","4.9","106.3","111.3"
"Renault Arkana (JL1) E-TECH full hybrid 105 kW (145CV) (semi:E2 MUHH26UY, E3CMUHH26UY, ESLCMUHH26UY)","","4.7","4.9","106.3","111.3"
"Renault Arkana (JL1) E-TECH full hybrid 105 kW(145CV)(semi:E3 MUHH 6UY,ESL MUHH 6UY,E2 MUHH 6UY,E3CMUHH 6UY,ESLCMUHH 6UY)","","4.3","4.5","108.7","113.7"
"Renault Arkana (JL1) MY2022 E-TECH full hybrid 105 kW (145CV) (semi: M2 MUHH 6UY, M3 MUHH 6UY, MT MUH6U HY, MTVMUH6U HY)","","4.7","4.9","106.3","111.3"
"Renault Arkana (JL1) MY2022 TCe 103 kW (140CV) EDC mild hybrid (semi: M2 N0A6U HS, M3 N0A6U HS, MSL N0A6U HS)","","5.8","6.1","131.4","136.9"
"Renault Arkana (JL1) MY2022 TCe 116 kW (160CV) EDC mild hybrid (semi: MSL N1A6U HS)","","5.8","6.1","131.5","136.9"
"Renault Arkana (JL1) TCe 103 kW (140CV) EDC mild hybrid (semi: E2 N0A6U HS, E3 N0A6UH S, ESL N0A6U HS)","","5.8","6.1","131.4","136.9"
