"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp REFERENCE XM MY24","","4.8","5.4","127.4","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE","","4.8","5.4","128.0","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE  XL MY23","","4.8","5.1","128.4","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE  XXL MY23","","4.8","5.1","128.4","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE GO","","4.8","5.4","129.0","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE GO L MY22","","4.8","5.4","129.0","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE GO M MY22","","4.8","5.4","129.0","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE MY22","","4.8","5.4","128.0","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE XL MY24","","4.8","5.4","128.4","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE XM MY23","","4.8","5.1","128.1","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE XM MY24","","4.8","5.4","128.1","142.0"
"SEAT Ateca 2.0 TDI CR 85kW (115CV) St&Sp STYLE XXL MY24","","4.8","5.4","128.4","142.0"
"SEAT Ateca 2.0 TSI 140KW S/S FR DCT 4WD MY19","","8.1","8.7","185.0","197.0"
"SEAT Ateca 2.0 TSI 140KW S/S FR EDITION DCT 4WD MY19","","8.1","8.7","185.0","197.0"
"SEAT Ateca 2.0 TSI 140KW S/S XCELLENCE DCT 4WD MY19","","8.1","8.7","185.0","197.0"
"SEAT Ateca 2.0 TSI 140KW S/S XCELLENCE ED DCT 4WD MY19","","8.1","8.7","185.0","197.0"
"SEAT IBIZA 1.0 MPI 59KW REFERENCE FULL CONNECT MY19","","6.0","6.2","129.0","140.0"
"SEAT IBIZA 1.0 MPI 59KW REFERENCE MY19","","6.0","6.2","129.0","140.0"
"SEAT IBIZA 1.0 MPI 59KW REFERENCE PLUS MY19","","6.0","6.2","129.0","140.0"
"SEAT IBIZA 1.0 MPI 59KW STYLE FULL CONNECT MY19","","6.0","6.2","129.0","140.0"
"SEAT IBIZA 1.0 MPI 59KW STYLE MY19","","6.0","6.2","129.0","140.0"
"SEAT IBIZA 1.0 MPI 59KW STYLE PLUS MY19","","6.0","6.2","129.0","140.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE","","5.2","6.0","122.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE Business PLUS MY22","","5.2","5.9","122.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE Business s48","","5.2","6.0","118.0","135.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE Business2","","5.2","6.0","122.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE GO2","","5.2","6.0","122.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE MY22","","5.2","5.9","122.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE PLUS MY22","","5.2","5.9","122.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE Plus s48","","5.2","6.0","118.0","135.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE XL","","5.2","5.8","120.0","132.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE XL Edition","","5.2","5.8","120.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE XL MY24","","5.2","5.8","120.0","132.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE XM","","5.2","5.8","120.0","132.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE XM Edition","","5.2","5.8","120.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop REFERENCE XM MY24","","5.2","5.8","120.0","132.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE","","5.2","6.0","121.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE GO Navi","","5.2","6.0","118.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE GO2","","5.2","6.0","121.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE MY22","","5.2","5.9","121.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE PLUS MY22","","5.2","5.9","121.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE Plus s48","","5.2","6.0","118.0","135.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE s48","","5.2","6.0","118.0","135.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE XL","","5.2","5.8","120.0","132.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE XL Edition","","5.2","5.8","120.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE XL MY24","","5.2","5.8","120.0","132.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE XL Wired","","5.2","5.8","120.0","137.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE XM","","5.2","5.8","119.0","132.0"
"SEAT IBIZA 1.0 MPI 80CV Start&Stop STYLE XM Edition","","5.2","5.8","119.0","137.0"
