"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 115CV 4X2","","5.5","5.7","144.0","146.0"
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV 4X2","","5.8","5.9","151.0","155.0"
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV 4X4","","6.3","6.3","164.0","165.0"
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV DCT 4X2","","5.8","5.8","151.0","153.0"
"Kia SPORTAGE 1.6 MHEV GT Line Xtreme 136CV DCT 4X4","","6.1","6.1","159.0","161.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Essential 4X2","","8.1","8.1","183.0","184.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Essential 4X4","","8.8","8.9","199.0","202.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Essential DCT 4X2","","8.0","8.1","182.0","183.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Essential DCT 4X4","","8.7","8.8","197.0","200.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme 4X2","","8.1","8.1","183.0","184.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme 4X4","","8.8","8.9","199.0","202.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme DCT 4X2","","8.0","8.1","182.0","183.0"
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme DCT 4X4","","8.7","8.8","197.0","200.0"
"Kia STINGER (MY22) 3.3 T-GDI GT 4x4 (MY22)","","10.9","10.9","247.0","247.0"
"Kia STINGER 2.0 T-GDi GT Line 4x2","","8.8","9.2","201.0","210.0"
"Kia STINGER 2.2 CRDi GT Line 4x2","","6.9","6.9","179.0","179.0"
"Kia STINGER 2.2 CRDi GT Line 4x4","","7.2","7.2","187.0","187.0"
"Kia STINGER 2.2 CRDi xTreme 4x2","","6.9","6.9","179.0","179.0"
"Kia STINGER 3.3 T-GDi GT 4x4","","10.9","10.9","247.0","247.0"
"Kia STONIC 1.0 MHEV 100CV iMT Concept","","5.4","5.4","122.0","122.0"
"Kia STONIC 1.0 MHEV 100CV iMT Drive","","5.4","5.4","121.0","121.0"
"Kia STONIC 1.0 MHEV 100CV iMT GT Line","","5.7","5.7","128.0","128.0"
"Kia STONIC 1.0 MHEV 100CV iMT GT Line (Pack Premium)","","5.7","5.7","128.0","128.0"
"Kia STONIC 1.0 MHEV 120CV Drive DCT","","5.3","5.3","125.0","125.0"
"Kia STONIC 1.0 MHEV 120CV GT Line DCT","","5.7","5.7","129.0","129.0"
"Kia STONIC 1.0 MHEV 120CV GT Line DCT (Pack Premium)","","5.7","5.7","129.0","129.0"
"Kia STONIC 1.0 MHEV 120CV iMT Drive","","5.2","5.2","119.0","119.0"
