"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Fiat Doblo Dobló POP M1 1.6 MULTIJET 70 kW (95 CV)","","6.5","7.3","167.0","188.0"
"Fiat Doblo Dobló TREKKING 1.6 MULTIJET 89 kW (120 CV)","","6.5","7.3","167.0","188.0"
"Fiat Doblo Work Up Maxi Base 1.6 Mjet 78 kW (105 CV)","","8.0","8.6","209.0","226.0"
"Fiat Ducato Furgón 35 L2H1 3.0 1FC GNC Natural Power 101 kW (136 CV)","","14.4","20.0","255.0","354.0"
"Fiat Ducato Furgón 35 L3H2 3.0 1FC GNC Natural Power 101 kW (136 CV)","","15.2","20.0","269.0","354.0"
"Fiat Ducato Furgón 35 L3H3 3.0 1FC GNC Natural Power 101 kW (136 CV)","","15.8","20.0","280.0","354.0"
"Fiat Ducato Maxi Furgón 35 L4H2 3.0 1FC GNC Natural Power 101 kW (136 CV)","","15.4","20.0","271.0","354.0"
"Fiat Ducato Maxi Furgón 35 L4H3 3.0 1FC GNC Natural Power 101 kW (136 CV)","","16.0","20.0","282.0","354.0"
"Fiat E-Doblo DOBLE CABINA 100kW Batería 50kWH","","","","",""
"Fiat E-Doblo FURGÓN MAXI 100kW Batería 50kWH","","","","",""
"Fiat E-Doblo FURGÓN Standard 100kW Batería 50kWH","","","","",""
"Fiat E-Scudo Furgón Business","","","","",""
"Fiat E-Ulysse MY23 E-Ulysse Lounge Talla L 100 kW (136cv) Batería 75kWh","","","","",""
"Fiat E-Ulysse MY23 E-Ulysse Lounge Talla M 100 kW (136cv) Batería 75kWh","","","","",""
"Fiat E-Ulysse MY23 E-Ulysse Talla L 100 kW (136cv) Batería 75kWh","","","","",""
"Fiat E-Ulysse MY23 E-Ulysse Talla M 100 kW (136cv) Batería 50kWh","","","","",""
"Fiat E-Ulysse MY23 E-Ulysse Talla M 100 kW (136cv) Batería 75kWh","","","","",""
"Fiat eDoblo eDoblo BEV + launch Pack bateria 50 KW 100kw (136 cv)","","","","",""
"Fiat eDoblo eDoblo BEV bateria 50 KW 100kw (136 cv)","","","","",""
"Fiat eDoblo eDoblo BEV Launch Edition bateria 50 KW 100kw (136 cv)","","","","",""
"Fiat eDucato Chasis 35 L2 47kWh","","","","",""
"Fiat eDucato Chasis 35 L2 79kWh","","","","",""
"Fiat eDucato Chasis 35 L2-L3 47kWh","","","","",""
"Fiat eDucato Chasis 35 L2-L3 79kWh","","","","",""
"Fiat eDucato Chasis 35 L3 47kWh","","","","",""
"Fiat eDucato Chasis 35 L3 79kWh","","","","",""
"Fiat eDucato Chasis 35 L4 47kWh","","","","",""
"Fiat eDucato Chasis 35 L4 79kWh","","","","",""
"Fiat eDucato Chasis 40 L2 47kWh","","","","",""
"Fiat eDucato Chasis 40 L2 79kWh","","","","",""
"Fiat eDucato Chasis 40 L2-L3 47kWh","","","","",""
"Fiat eDucato Chasis 40 L3 47kWh","","","","",""
"Fiat eDucato Chasis 40 L3 79kWh","","","","",""
"Fiat eDucato Chasis 40 L4 47kWh","","","","",""
"Fiat eDucato Chasis 40 L4 79kWh","","","","",""
"Fiat eDucato Combi 35 L2H2","","","","",""
"Fiat eDucato Combi 35 L2H2","","","","",""
"Fiat eDucato Combi 35 L2H2","","","","",""
"Fiat eDucato Furgón 35 L2H1 47kWh","","","","",""
"Fiat eDucato Furgón 35 L2H1 79kWh","","","","",""
"Fiat eDucato Furgón 35 L2H2 47kWh","","","","",""
"Fiat eDucato Furgón 35 L2H2 79kWh","","","","",""
"Fiat eDucato Furgón 35 L3H2 47kWh","","","","",""
"Fiat eDucato Furgón 35 L3H2 79kWh","","","","",""
"Fiat eDucato Furgón 35 L3H3 47kWh","","","","",""
"Fiat eDucato Furgón 35 L3H3 79kWh","","","","",""
"Fiat eDucato Furgón 35 L4H2 47kWh","","","","",""
"Fiat eDucato Furgón 35 L4H2 79kWh","","","","",""
"Fiat eDucato Furgón 35 L4H3 47kWh","","","","",""
"Fiat eDucato Furgón 35 L4H3 79kWh","","","","",""
"Fiat eDucato Furgón 40 L2H1 47kWh","","","","",""
"Fiat eDucato Furgón 40 L2H1 79kWh","","","","",""
"Fiat eDucato Furgón 40 L2H2 47kWh","","","","",""
"Fiat eDucato Furgón 40 L2H2 79kWh","","","","",""
"Fiat eDucato Furgón 40 L3H2 47kWh","","","","",""
"Fiat eDucato Furgón 40 L3H2 79kWh","","","","",""
"Fiat eDucato Furgón 40 L3H3 47kWh","","","","",""
"Fiat eDucato Furgón 40 L3H3 79kWh","","","","",""
"Fiat eDucato Furgón 40 L4H2 47kWh","","","","",""
"Fiat eDucato Furgón 40 L4H2 79kWh","","","","",""
"Fiat eDucato Furgón 40 L4H3 47kWh","","","","",""
"Fiat eDucato Furgón 40 L4H3 79kWh","","","","",""
"Fiat eDucato Panorama 35 L2H2","","","","",""
"Fiat eDucato Panorama 35 L2H2","","","","",""
"Fiat FIAT 600 BEV Nuevo Fiat 600 BEV La prima 54kwh 115kw (156cv)","","","","",""
"Fiat FIAT 600 BEV Nuevo Fiat 600 BEV RED 54kwh 115kw (156cv)","","","","",""
"Fiat Fiorino Cargo Base 1.3 Mjet 80 CV","","5.2","5.3","138.0","138.0"
"Fiat Fiorino Cargo Base 1.3 Mjet 95 CV","","5.2","5.2","137.0","137.0"
"Fiat Fiorino Cargo Base N1 1.4 Natural Power 52 kW (70 CV)","","","","",""
"Fiat Fiorino Cargo SX 1.3 Mjet 80 CV","","5.2","5.3","137.0","138.0"
"Fiat Fiorino Cargo SX 1.3 Mjet 95 CV","","5.2","5.2","137.0","138.0"
"Fiat Fiorino Cargo SX N1 1.4 1.4 Natural Power 52 kW (70 CV)","","","","",""
"Fiat Fiorino Combi SX 1.3 Mjet 95 CV","","5.2","5.3","137.0","138.0"
"Fiat Panda Panda 0,9 Lounge 63 kW (70 CV) TwinAir Gasol./Met","","6.2","6.7","109.0","150.0"
"Fiat Panda Panda 1,2 Lounge 51 kW (69 CV) Gasol./GLP","","6.6","8.6","136.0","148.0"
"Fiat Panda Panda 1.2 Easy 51 kW (69 CV)","","5.7","5.8","132.0","136.0"
"Fiat Panda Panda 1.2 Easy 51 kW (69 CV)","","6.2","6.7","109.0","150.0"
"Fiat Panda Panda 1.2 Easy 51 kW (70 CV) TwinAir Gasol./Met","","6.6","8.6","136.0","148.0"
"Fiat Panda Panda 1.2 Lounge 51 kW (69 CV)","","6.2","6.7","109.0","150.0"
"Fiat Panda Panda 1.2 Lounge 51 kW (69 CV)","","5.7","5.8","132.0","134.0"
"Fiat Panda Panda 1.2 Lounge 51 kW (69 CV) Gasol./GLP","","6.6","8.6","136.0","148.0"
"Fiat Panda Panda 1.2 Pop 51 kW (69 CV)","","6.2","6.7","109.0","150.0"
"Fiat Panda Panda 1.2 Pop 51 kW (69 CV)","","5.7","5.7","132.0","133.0"
"Fiat Panda Panda 1.2 Pop 51 kW (70 CV) TwinAir Gasol./Met","","6.6","8.6","136.0","148.0"
"Fiat Panda Panda 4x4 0,9 63 kW (85 CV) TwinAir 4x4","","7.1","7.6","162.0","168.0"
"Fiat Panda Panda City Cross 1.0 Gse 51kw (70CV)","","5.4","5.7","122.0","127.0"
