"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp STYLE s48","","6.3","7.1","142.0","161.0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE","","6.1","7.0","139.0","159.0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE EDITION","","6.1","7.0","139.0","159.0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE EDITION s48","","6.1","7.0","139.0","159.0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE s48","","6.1","7.0","139.0","159.0"
"SEAT Ateca 1.5 TSI 110KW S/S FR DCT 4WD MY19","","6.9","7.7","183.0","198.0"
"SEAT Ateca 1.5 TSI 110KW S/S FR DCT MY19","","6.5","7.3","155.0","174.0"
"SEAT Ateca 1.5 TSI 110KW S/S FR EDITION DCT 4WD MY19","","5.3","5.7","183.0","198.0"
"SEAT Ateca 1.5 TSI 110KW S/S FR EDITION DCT MY19","","6.5","7.3","155.0","174.0"
"SEAT Ateca 1.5 TSI 110KW S/S FR EDITION MY19","","5.3","6.1","147.0","164.0"
"SEAT Ateca 1.5 TSI 110KW S/S FR MY19","","5.3","6.1","147.0","164.0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE DCT MY19","","5.3","6.1","155.0","174.0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE EDITION DCT MY19","","5.3","6.1","155.0","174.0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE EDITION MY19","","6.9","7.7","147.0","164.0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE MY19","","6.9","7.7","147.0","164.0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE DCT 4WD MY19","","5.3","5.7","183.0","198.0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE DCT MY19","","5.3","6.1","155.0","174.0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE ED DCT MY19","","5.3","6.1","155.0","174.0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE ED. MY19","","6.9","7.7","147.0","164.0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE MY19","","6.9","7.7","147.0","164.0"
"SEAT Ateca 1.5 TSI 110KW XCELLENCE ED. DCT 4WD MY19","","8.1","8.7","183.0","198.0"
"SEAT Ateca 1.6 TDI 85KW S/S REFERENCE ECOMOTIVE MY19","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI 85KW S/S REFERENCE EDITION ECO MY19","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE ECOMOTIVE DCT MY19","","6.5","7.3","152.0","168.0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE ECOMOTIVE MY19","","6.1","7.0","138.0","150.0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE EDITION DCT MY19","","6.5","7.3","152.0","168.0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE EDITION ECO MY19","","5.8","6.4","138.0","150.0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ECOMOTIVE DCT MY19","","6.5","7.3","152.0","168.0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ECOMOTIVE MY19","","5.8","6.4","138.0","150.0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ED. DCT MY19","","6.5","7.3","152.0","168.0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ED. MY19","","5.8","6.4","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp STYLE Ecomotive","","5.8","6.4","152.0","168.0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp STYLE EDITION Ecomotive","","5.8","6.4","152.0","168.0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp XCELLENCE Ecomotive","","5.8","6.4","152.0","168.0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp XCELLENCE EDITION Ecomotive","","5.8","6.4","152.0","168.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE Ecomotive","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE Ecomotive s48","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE EDITION Ecomotive","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE EDITION Ecomotive s48","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE Ecomotive","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE Ecomotive s48","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE EDITION Ecomotive","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE EDITION Ecomotive s48","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp XCELLENCE Ecomotive","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp XCELLENCE Ecomotive s48","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp XCELLENCE EDITION Ecomotive","","5.3","5.7","138.0","150.0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp XCELLENCE EDITION Ecomotive s48","","5.3","5.7","138.0","150.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR","","7.6","8.4","182.0","192.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR","","7.9","8.7","180.0","196.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR  XL MY23","","7.6","8.4","182.0","192.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR GO","","7.9","8.7","180.0","196.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR GO","","7.6","8.4","182.0","192.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR GO MY22","","7.6","8.4","182.0","192.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR MY22","","7.6","8.4","182.0","192.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR XM MY23","","7.6","8.4","182.0","192.0"
"SEAT Ateca 2.0 EcoTSI 140kW (190CV) DSG-7 4DRIVE St&Sp FR XS MY23","","7.6","8.4","182.0","192.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp FR","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp FR EDITION","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp FR EDITION s48","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp FR s48","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp XCELLENCE","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp XCELLENCE EDITION","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp XCELLENCE EDITION s48","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 EcoTSI 190CV DSG-7 4DRIVE St&Sp XCELLENCE s48","","8.2","8.7","185.0","197.0"
"SEAT Ateca 2.0 TDI 110KW 4WD FR DCT MY19","","6.3","6.8","164.0","178.0"
"SEAT Ateca 2.0 TDI 110KW 4WD FR EDITION DCT MY19","","6.3","6.8","164.0","178.0"
"SEAT Ateca 2.0 TDI 110KW 4WD XCELLENCE DCT MY19","","6.3","6.8","164.0","178.0"
"SEAT Ateca 2.0 TDI 110KW 4WD XCELLENCE ED DCT MY19","","6.3","6.8","164.0","178.0"
"SEAT Ateca 2.0 TDI 110KW S/S FR DCT MY19","","5.4","6.0","138.0","161.0"
"SEAT Ateca 2.0 TDI 110KW S/S FR EDITION DCT MY19","","5.4","6.0","138.0","161.0"
