"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XL MY23","","4.2","4.8","113.6","127.0"
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XL MY24","","4.2","4.8","111.0","127.0"
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XM MY23","","4.2","4.8","113.5","127.0"
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XM MY24","","4.2","4.8","111.0","127.0"
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XS MY23","","4.2","4.8","113.4","127.0"
"SEAT Leon Sportstourer 2.0 TDI CR 85 kW (115cv) St&Sp STYLE XS MY24","","4.2","4.8","111.0","127.0"
"SEAT Leon Sportstourer 2.0 TSI 213KW (290cv) DSG-7 St&Sp CUPRA s48","","7.4","7.9","167.0","179.0"
"SEAT Leon Sportstourer 2.0 TSI 221KW (300cv) 4Drive DSG-7 St&Sp CUPRA s48","","8.2","8.8","185.0","199.0"
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv) St&Sp REFERENCE EDITION","","5.4","6.3","121.0","139.0"
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv) St&Sp STYLE","","5.4","6.3","121.0","139.0"
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv) St&Sp STYLE EDITION con NAVI","","5.4","6.3","121.0","139.0"
"SEAT LEON ST 1.0 EcoTSI 85kW (115cv)St&Sp STYLE EDITION","","5.4","6.3","121.0","139.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp FR","","6.0","7.0","135.0","158.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp FR EDITION PLUS","","6.0","7.0","135.0","158.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE","","6.0","7.0","135.0","158.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) DSG-7 St&Sp XCELLENCE EDITION PLUS","","6.0","7.0","135.0","158.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp FR","","5.4","6.5","122.0","146.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp FR EDITION PLUS","","5.4","6.5","122.0","146.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp XCELLENCE","","5.4","6.5","122.0","146.0"
"SEAT LEON ST 1.5 EcoTSI 110kW (150cv) St&Sp XCELLENCE EDITION PLUS","","5.4","6.5","122.0","146.0"
"SEAT LEON ST 1.5 EcoTSI 96kW (130cv) St&Sp STYLE","","5.7","6.8","128.0","153.0"
"SEAT LEON ST 1.5 EcoTSI 96kW (130cv) St&Sp STYLE EDITION","","5.7","6.8","128.0","153.0"
"SEAT LEON ST 1.5 EcoTSI 96kW (130cv) St&Sp STYLE EDITION con NAVI","","5.7","6.8","128.0","153.0"
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 FR","","6.6","6.6","108.0","123.0"
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 FR EDITION PLUS","","6.6","6.6","108.0","123.0"
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 XCELLENCE","","6.6","6.6","108.0","123.0"
"SEAT LEON ST 1.5 TGI 96kW (130cv) St&Sp DSG-7 XCELLENCE EDITION PLUS","","6.6","6.6","108.0","123.0"
