"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Vivaro (MY20.0) Express L Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Express L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.7","183.0","203.0"
"Opel Vivaro (MY20.0) Express L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Express L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Express L Mampara Plegable Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.6","7.5","172.0","198.0"
"Opel Vivaro (MY20.0) Express L Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Express L Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Express M Mampara Plegable Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express M Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Express M Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Express M Mampara Plegable Sta0ard 1000 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express M Mampara Plegable Sta0ard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","159.0","177.0"
"Opel Vivaro (MY20.0) Express M Mampara Plegable Sta0ard 1000 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Express M Sta0ard 1000 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express M Sta0ard 1000 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express M Sta0ard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","159.0","177.0"
"Opel Vivaro (MY20.0) Express M Sta0ard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","159.0","177.0"
"Opel Vivaro (MY20.0) Express M Sta0ard 1000 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Express M Sta0ard 1000 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Express S Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express S Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Express S Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Express S Sta0ard 1000 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","168.0","192.0"
"Opel Vivaro (MY20.0) Express S Sta0ard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","159.0","177.0"
"Opel Vivaro (MY20.0) Express S Sta0ard 1000 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Innovation L Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","7.2","7.8","188.0","204.0"
"Opel Vivaro (MY20.0) Innovation L Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","6.9","7.7","182.0","201.0"
"Opel Vivaro (MY20.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.7","183.0","203.0"
"Opel Vivaro (MY20.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Innovation M Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","7.2","7.8","188.0","204.0"
"Opel Vivaro (MY20.0) Innovation M Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","6.9","7.7","182.0","201.0"
"Opel Vivaro (MY20.0) Innovation M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Innovation M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Innovation M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Innovation M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Innovation M Sta0ard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","159.0","177.0"
"Opel Vivaro (MY20.0) Innovation M Sta0ard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","159.0","177.0"
"Opel Vivaro (MY20.0) Innovation M Sta0ard 1000 kg 2.0 Diesel AT8 180 CV","","7.2","7.8","188.0","204.0"
"Opel Vivaro (MY20.0) Innovation M Sta0ard 1000 kg 2.0 Diesel AT8 180 CV","","6.9","7.7","182.0","201.0"
"Opel Vivaro (MY20.0) Innovation M Sta0ard 1000 kg 2.0 Diesel MT6 150 CV","","7.0","7.7","182.0","202.0"
"Opel Vivaro (MY20.0) Innovation M Sta0ard 1000 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
"Opel Vivaro (MY20.0) Innovation S Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","6.9","7.7","182.0","201.0"
"Opel Vivaro (MY20.0) Innovation S Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.0","206.0"
"Opel Vivaro (MY20.0) Innovation S Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.8","7.7","179.0","202.0"
