"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volkswagen Canarias Touran Connect 1.5 TSI 110 kW (150CV) BMT EVO 6SG","","6.9","6.9","150.5","150.5"
"Volkswagen Canarias Touran Connect 1.5 TSI 110 kW (150CV) BMT EVO DSG7","","6.8","6.8","155.4","155.4"
"Volkswagen Canarias Touran Connect 1.6 TDI 85 kW (115CV) BMT 6SG","","4.6","4.6","145.0","145.0"
"Volkswagen Canarias Touran Connect 2.0 TDI 110kW (150CV) BMT 6SG","","5.5","5.5","143.8","143.8"
"Volkswagen Canarias Touran Connect 2.0 TDI 110kW (150CV) BMT DSG7","","5.6","5.6","146.2","146.2"
"Volkswagen Canarias Touran Connect 2.0 TDI 85kW (115CV) BMT 6SG","","5.5","5.5","144.0","144.0"
"Volkswagen Canarias Touran Connect 2.0 TDI 85kW (115CV) BMT DSG7","","5.7","5.7","150.3","150.3"
"Volkswagen Canarias Touran Highline 1.5 TSI 110 kW (150CV) BMT EVO 6SG","","6.8","6.8","154.0","154.0"
"Volkswagen Canarias Touran Highline 1.5 TSI 110 kW (150CV) BMT EVO DSG7","","6.7","6.7","153.2","153.2"
"Volkswagen Canarias Touran Highline 2.0 TDI 110 kW (150CV) BMT 6SG","","5.4","5.4","142.5","142.5"
"Volkswagen Canarias Touran Highline 2.0 TDI 110 kW (150CV) BMT DSG7","","5.5","5.5","144.2","144.2"
"Volkswagen Turismos Arteon MY22 Arteon 1.5 TSI 110 kW (150 CV)  6 vel.","","6.0","6.0","142.0","142.0"
"Volkswagen Turismos Arteon MY22 Arteon 2.0 TDI 110 kW (150 CV)  6 vel.","","7.7","7.7","126.0","126.0"
"Volkswagen Turismos Arteon MY22 Arteon eHybrid Elegance 1.4 TSI Combinado: 160 kW (218 CV) Automatico DSG 6 vel.","","1.3","1.3","29.0","29.0"
"Volkswagen Turismos Arteon MY22 Arteon eHybrid R-Line 1.4 TSI Combinado: 160 kW (218 CV) Automatico DSG 6 vel.","","1.3","1.3","29.0","29.0"
"Volkswagen Turismos Arteon MY22 Arteon Elegance 1.5 TSI 110 kW (150 CV)  6 vel.","","7.8","7.8","150.0","150.0"
"Volkswagen Turismos Arteon MY22 Arteon Elegance 2.0 TDI 110 kW (150 CV)  6 vel.","","5.8","5.8","133.0","133.0"
"Volkswagen Turismos Arteon MY22 Arteon Elegance 2.0 TDI 110 kW (150 CV)  Automatico DSG 7 vel.","","5.1","5.1","133.0","133.0"
"Volkswagen Turismos Arteon MY22 Arteon Elegance 2.0 TDI 147 kW (200 CV)  Automatico DSG 7 vel.","","5.5","5.5","144.0","144.0"
"Volkswagen Turismos Arteon MY22 Arteon Elegance 2.0 TSI 140 kW (190 CV)  Automatico DSG 7 vel.","","7.8","7.8","165.0","165.0"
"Volkswagen Turismos Arteon MY22 Arteon R 2.0 TSI 235 kW (320 CV)  Automatico DSG 7 vel.","","9.1","9.1","207.0","207.0"
"Volkswagen Turismos Arteon MY22 Arteon R-Line 1.5 TSI 110 kW (150 CV)  6 vel.","","7.8","7.8","150.0","150.0"
"Volkswagen Turismos Arteon MY22 Arteon R-Line 2.0 TDI 110 kW (150 CV)  6 vel.","","5.4","5.4","133.0","133.0"
