"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi Canarias Q4 Sportback e-tron 50 S line 220 kW (299 CV) quattro","","","","",""
"Audi Canarias Q5 Edition 50 TFSIe 220 kW (299 CV) S tronic quattro-ultra","","1.5","1.8","35.0","42.0"
"Audi Canarias Q5 Sport 50 TFSIe 220 kW (299 CV) S tronic quattro-ultra","","1.5","1.8","35.0","42.0"
"Audi e-tron 50 quattro 230 kW Advanced MY21","","23.1","25.8","",""
"Audi e-tron 50 quattro 230 kW MY21","","21.7","25.8","",""
"Audi e-tron 50 quattro 230 kW S line/Black line MY21","","22.0","25.8","",""
"Audi e-tron 55 quattro 300 kW Advanced MY21","","23.7","26.2","",""
"Audi e-tron 55 quattro 300 kW Advanced MY22","","","","",""
"Audi e-tron 55 quattro 300 kW MY21","","22.2","26.2","",""
"Audi e-tron 55 quattro 300 kW S line MY22","","","","",""
"Audi e-tron 55 quattro 300 kW S line/Black line MY21","","22.5","26.2","",""
"Audi e-tron e-tron S quattro 370 kW S MY22","","","","",""
"Audi e-tron GT 60 quattro 350 kW (476 CV) e-tron GT MY23","","19.6","21.6","",""
"Audi e-tron GT 60 quattro 350 kW (476 CV) e-tron GT MY24","","19.6","21.6","",""
"Audi e-tron GT 60 quattro 350 kW e-tron GT MY22","","","","",""
"Audi e-tron sportback 50 quattro 230 kW Advanced MY21","","22.6","25.3","",""
"Audi e-tron sportback 50 quattro 230 kW MY21","","21.2","25.3","",""
"Audi e-tron sportback 50 quattro 230 kW S line/Black Line MY21","","21.2","25.3","",""
"Audi e-tron sportback 55 quattro 230 kW Advanced MY21","","23.1","25.9","",""
"Audi e-tron sportback 55 quattro 300 kW MY21","","21.7","25.9","",""
"Audi e-tron sportback 55 quattro 300 kW S line MY22","","","","",""
"Audi e-tron sportback 55 quattro 300 kW S line/Black line MY21","","21.7","25.8","",""
"Audi Q2 2.0 TFSI quattro 221 kW (300 CV) S tronic SQ2 MY23","","8.3","8.5","188.0","193.0"
"Audi Q2 30 TDI 85 kW (116 CV) 6 vel. Advanced MY23","","4.7","5.2","124.0","136.0"
"Audi Q2 30 TDI 85 kW (116 CV) 6 vel. MY 20","","5.7","6.4","149.0","166.0"
"Audi Q2 30 TDI 85 kW (116 CV) 6 vel. MY19","","5.6","6.4","147.0","166.0"
"Audi Q2 30 TDI 85 kW (116 CV) S tronic Advanced MY23","","4.8","5.2","125.0","135.0"
"Audi Q2 30 TDI 85 kW (116 CV) S tronic MY 20","","5.9","6.5","154.0","170.0"
"Audi Q2 30 TDI 85 kW (116 CV) S tronic MY19","","5.8","6.5","152.0","170.0"
"Audi Q2 30 TDI 85 kW (116 CV) S tronic S Adrenalin MY23","","4.9","5.2","128.0","136.0"
"Audi Q2 30 TFSI 81 kW (110CV) 6 vel. Adrenalin MY23","","6.0","6.5","136.0","147.0"
"Audi Q2 30 TFSI 81 kW (110CV) 6 vel. Advanced MY23","","6.0","6.5","136.0","147.0"
"Audi Q2 30 TFSI 85 kW (116 CV) 6 vel. MY 20","","5.9","6.6","134.0","151.0"
"Audi Q2 30 TFSI 85 kW (116 CV) 6 vel. MY19","","5.9","6.4","133.0","144.0"
"Audi Q2 30 TFSI 85 kW (116 CV) S tronic MY19","","6.5","6.9","146.0","156.0"
"Audi Q2 35 TDI 110 kW (150 CV) S tronic Adrenalin MY23","","5.0","5.3","131.0","139.0"
"Audi Q2 35 TDI 110 kW (150 CV) S tronic Advanced MY23","","4.8","5.3","127.0","139.0"
"Audi Q2 35 TDI 110 kW (150CV)  6 vel. MY19","","5.3","5.8","139.0","151.0"
"Audi Q2 35 TDI 110 kW (150CV)  S tronic MY19","","5.6","6.2","146.0","161.0"
"Audi Q2 35 TDI 110 kW (150CV) 6 vel. MY 20","","5.3","5.8","139.0","151.0"
"Audi Q2 35 TDI 110 kW (150CV) S tronic MY 20","","5.6","6.2","146.0","161.0"
"Audi Q2 35 TDI quattro 110 kW (150 CV) S tronic Advanced MY23","","5.3","5.8","139.0","152.0"
"Audi Q2 35 TDI quattro 110 kW (150CV) S tronic MY 20","","5.9","6.4","155.0","168.0"
"Audi Q2 35 TDI quattro 110 kW (150CV) S tronic MY19","","5.9","6.4","154.0","168.0"
"Audi Q2 35 TFSI 110 kW (150 CV) 6 vel. Advanced MY23","","5.9","6.5","133.0","147.0"
"Audi Q2 35 TFSI 110 kW (150 CV) 6 vel. MY 20","","6.2","6.8","141.0","154.0"
"Audi Q2 35 TFSI 110 kW (150 CV) 6 vel. MY19","","6.6","7.5","149.0","171.0"
"Audi Q2 35 TFSI 110 kW (150 CV) S tronic Adrenalin MY23","","6.2","6.6","141.0","149.0"
"Audi Q2 35 TFSI 110 kW (150 CV) S tronic MY 20","","6.4","6.9","146.0","156.0"
"Audi Q2 35 TFSI 110 kW (150 CV) S tronic MY19","","6.5","7.5","147.0","169.0"
"Audi Q2 35 TFSI 110 kW (150 CV) S tronic. Advanced MY23","","6.1","6.5","138.0","149.0"
"Audi Q2 40 TFSI quattro 140 kW (190 CV) S tronic MY 20","","7.9","8.5","179.0","192.0"
"Audi Q2 40 TFSI quattro 140 kW (190 CV) S tronic MY19","","7.9","8.5","179.0","192.0"
"Audi Q2 PI 30 TDI 85 kW (116 CV) 6 vel. Advanced MY22","","4.8","4.8","125.0","126.0"
"Audi Q2 PI 30 TDI 85 kW (116 CV) 6 vel. S line/Black line MY22","","4.9","5.0","129.0","130.0"
"Audi Q2 PI 30 TDI 85 kW (116 CV) S tronic Advanced MY22","","4.8","4.9","126.0","128.0"
"Audi Q2 PI 30 TDI 85 kW (116 CV) S tronic S line/Black line MY22","","5.0","5.0","130.0","131.0"
"Audi Q2 PI 30 TFSI 81 kW (110 CV) 6 vel. Advanced MY21","","5.8","5.8","131.0","132.0"
"Audi Q2 PI 30 TFSI 81 kW (110 CV) 6 vel. MY21","","5.8","5.8","131.0","131.0"
"Audi Q2 PI 30 TFSI 81 kW (110 CV) 6 vel. S line MY21","","6.2","6.2","141.0","141.0"
"Audi Q2 PI 30 TFSI 81 kW (110CV) 6 vel. Advanced MY22","","5.8","5.8","132.0","132.0"
"Audi Q2 PI 30 TFSI 81 kW (110CV) 6 vel. S line/Black line MY22","","6.1","6.1","138.0","139.0"
"Audi Q2 PI 35 TDI 110 kW (150 CV) S tronic 7 vel. AdvancedMY21","","5.3","5.6","140.0","147.0"
"Audi Q2 PI 35 TDI quattro 110 kW (150 CV) S tronic 7 vel. S line/Black line MY21","","5.6","5.8","148.0","152.0"
"Audi Q2 PI 35 TDI quattro 110 kW (150CV) S tronic MY21","","5.3","5.3","139.0","139.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) 6 vel. Advanced MY21","","5.9","5.9","133.0","134.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) 6 vel. Advanced MY22","","5.9","6.1","134.0","138.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) 6 vel. Genuine/S line/Black line MY21","","6.2","6.3","141.0","143.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) 6 vel. S line/Black line MY22","","6.1","6.3","138.0","143.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) S tronic Advanced MY21","","6.0","6.4","137.0","145.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) S tronic Advanced MY22","","6.1","6.1","139.0","139.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) S tronic Genuine/S line/Black line MY21","","6.3","6.5","144.0","147.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) S tronic MY21","","6.0","6.0","137.0","137.0"
"Audi Q2 PI 35 TFSI 110 kW (150 CV) S tronic S line/Black line MY22","","6.3","6.5","142.0","148.0"
