"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT Arona 1.0 TSI 70KW REFERENCE EDITION ECOMOTIVE MY19","","5.6","6.2","126.0","140.0"
"SEAT Arona 1.0 TSI 70KW STYLE ECOMOTIVE MY19","","5.6","6.2","126.0","140.0"
"SEAT Arona 1.0 TSI 70KW STYLE EDITION ECO MY19","","5.6","6.2","126.0","140.0"
"SEAT Arona 1.0 TSI 70KW XCELLENCE ECOMOTIVE MY19","","5.6","6.2","126.0","140.0"
"SEAT Arona 1.0 TSI 70KW XCELLENCE EDITION ECO MY19","","5.6","6.2","126.0","140.0"
"SEAT Arona 1.0 TSI 85KW FR ECOMOTIVE DCT MY19","","6.0","6.4","135.0","144.0"
"SEAT Arona 1.0 TSI 85KW FR ECOMOTIVE MY19","","5.7","6.2","128.0","141.0"
"SEAT Arona 1.0 TSI 85KW FR EDITION ECOMOTIVE DCT MY19","","6.0","6.4","135.0","144.0"
"SEAT Arona 1.0 TSI 85KW FR EDITION ECOMOTIVE MY19","","5.7","6.2","128.0","141.0"
"SEAT Arona 1.0 TSI 85KW STYLE ECOMOTIVE DCT MY19","","6.0","6.4","135.0","144.0"
"SEAT Arona 1.0 TSI 85KW STYLE ECOMOTIVE MY19","","5.7","6.2","128.0","141.0"
"SEAT Arona 1.0 TSI 85KW STYLE EDITION ECO DCT MY19","","6.0","6.4","135.0","144.0"
"SEAT Arona 1.0 TSI 85KW STYLE EDITION ECO MY19","","5.7","6.2","128.0","141.0"
"SEAT Arona 1.0 TSI 85KW XCELLENCE ECOMOTIVE DCT MY19","","6.0","6.4","135.0","144.0"
"SEAT Arona 1.0 TSI 85KW XCELLENCE ECOMOTIVE MY19","","5.7","6.2","128.0","141.0"
"SEAT Arona 1.0 TSI 85KW XCELLENCE ED ECO DCT MY19","","6.0","6.4","135.0","144.0"
"SEAT Arona 1.0 TSI 85KW XCELLENCE EDITION ECO MY19","","5.7","6.2","128.0","141.0"
"SEAT Arona 1.0 TSI 95CV St&Sp REFERENCE","","5.3","6.0","123.0","135.0"
"SEAT Arona 1.0 TSI 95CV St&Sp REFERENCE Ecomotive","","5.3","6.0","121.0","125.0"
