"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Porsche 911 Carrera 4S Coupé, auto.","","10.3","11.3","233.0","257.0"
"Porsche 911 Carrera 4S Coupé, man.","","9.9","11.0","225.0","250.0"
"Porsche 911 Carrera GTS Cabrio, automático","","10.5","11.5","238.0","260.0"
"Porsche 911 Carrera GTS Cabrio, manual","","10.2","11.0","231.0","250.0"
"Porsche 911 Carrera GTS Coupé, automático","","10.5","11.5","238.0","260.0"
"Porsche 911 Carrera GTS Coupé, manual","","10.2","11.0","231.0","250.0"
"Porsche 911 Carrera S Cabrio, auto.","","10.2","11.2","232.0","254.0"
"Porsche 911 Carrera S Cabrio, man.","","9.9","10.9","224.0","246.0"
"Porsche 911 Carrera S Coupé, auto.","","10.2","11.2","232.0","254.0"
"Porsche 911 Carrera S Coupé, man.","","9.9","10.9","224.0","246.0"
"Porsche 911 Carrera T Automático","","10.0","11.0","227.0","249.0"
"Porsche 911 Carrera T Automático","","10.0","11.0","227.0","249.0"
"Porsche 911 Carrera T Manual","","10.2","10.9","231.0","247.0"
"Porsche 911 Carrera T Manual","","10.2","10.9","231.0","247.0"
"Porsche 911 Dakar Coupé (2 plazas)","","11.3","11.3","256.0","256.0"
"Porsche 911 GT3 Automático","","13.0","13.0","294.0","294.0"
"Porsche 911 GT3 Manual","","12.9","12.9","293.0","293.0"
"Porsche 911 GT3 RS (AM2024.5) Coupé, 2 plazas","","13.2","13.2","299.0","299.0"
"Porsche 911 GT3 RS Coupé (2 plazas)","","13.5","13.5","305.0","305.0"
"Porsche 911 S/T Coupé, 2 plazas","","13.8","13.8","313.0","313.0"
"Porsche 911 Sport Classic Coupé (2 plazas)","","12.6","12.6","285.0","285.0"
"Porsche 911 Sport Classic Coupé (4 plazas)","","12.6","12.6","285.0","285.0"
"Porsche 911 Targa 4 Cabrio","","10.1","11.1","228.0","251.0"
"Porsche 911 Targa 4 GTS Cabrio, automático","","10.5","11.6","239.0","262.0"
"Porsche 911 Targa 4 GTS Cabrio, manual","","10.4","11.3","235.0","255.0"
"Porsche 911 Targa 4S Cabrio, automático","","10.3","11.3","233.0","257.0"
"Porsche 911 Targa 4S Cabrio, manual","","9.9","11.0","225.0","250.0"
"Porsche 911 Turbo Cabrio","","11.6","12.5","262.0","284.0"
"Porsche 911 Turbo Coupé","","11.6","12.5","262.0","284.0"
"Porsche 911 Turbo S Cabrio","","11.6","12.5","262.0","284.0"
"Porsche 911 Turbo S Coupé","","11.6","12.5","262.0","284.0"
"Porsche Cayenne Coupé, 4 plazas","","11.3","12.2","256.0","276.0"
"Porsche Cayenne Coupé, 4 plzs.","","10.4","11.3","237.0","256.0"
"Porsche Cayenne Coupé, 5 plazas","","10.4","11.3","237.0","256.0"
"Porsche Cayenne Coupé, 5 plzs.","","11.3","12.2","256.0","276.0"
"Porsche Cayenne E-Hybrid Coupé, 4 plzs.","","1.3","1.6","30.0","36.0"
"Porsche Cayenne E-Hybrid Coupé, 5 plzs.","","1.3","1.6","30.0","36.0"
"Porsche Cayenne E-Hybrid SUV","","1.3","1.6","30.0","36.0"
"Porsche Cayenne S Coupé, 4 plzs.","","12.2","13.4","276.0","304.0"
"Porsche Cayenne S Coupé, 5 plzs.","","12.2","13.4","276.0","304.0"
"Porsche Cayenne S E-Hybrid (Autonom.+), 4 plazas Coupé","","1.3","1.5","28.0","34.0"
"Porsche Cayenne S E-Hybrid (Autonom.+), 5 plazas Coupé","","1.3","1.5","28.0","34.0"
"Porsche Cayenne S E-Hybrid 4 plazas Coupé","","1.5","1.8","34.0","40.0"
"Porsche Cayenne S E-Hybrid SUV","","1.5","1.8","34.0","40.0"
"Porsche Cayenne S E-Hybrid, (Autonom.+) SUV","","1.3","1.5","28.0","34.0"
"Porsche Cayenne S E-Hybrid, 5 plazas Coupé","","1.5","1.8","34.0","40.0"
"Porsche Cayenne S SUV","","12.2","13.4","276.0","304.0"
"Porsche Cayenne SUV","","11.1","12.5","252.0","283.0"
"Porsche Cayenne SUV (AM24) IP00","","11.3","12.2","256.0","276.0"
"Porsche Cayenne SUV (AM24) IP01","","10.4","11.3","237.0","256.0"
"Porsche Cayenne Turbo E-Hybrid (Autonom.+) SUV","","1.6","1.8","35.0","41.0"
"Porsche Cayenne Turbo E-Hybrid SUV","","1.8","2.1","41.0","47.0"
