"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volkswagen Turismos POLO MY21 United 1.0 TSI 70kW (95CV) DSG 7 vel.","","5.6","5.6","128.0","128.0"
"Volkswagen Turismos POLO MY21 United 1.0 TSI 70kW (95CV) Manual 5 vel.","","5.3","5.3","120.0","120.0"
"Volkswagen Turismos POLO MY21 United 1.0 TSI 81kW (110CV) DSG 7 vel.","","5.7","5.7","129.0","129.0"
"Volkswagen Turismos POLO MY21 United 1.0 TSI 81kW (110CV) Manual 6 vel.","","5.2","5.2","118.0","118.0"
"Volkswagen Turismos POLO MY22 Polo 1.0 TSI 70 kW (95 CV)  5 vel.","","5.2","5.2","117.0","117.0"
"Volkswagen Turismos POLO MY22 Polo Life 1.0 TSI 70 kW (95 CV)  5 vel.","","5.2","5.2","118.0","118.0"
"Volkswagen Turismos POLO MY22 Polo Life 1.0 TSI 70 kW (95 CV)  Automatico DSG 7 vel.","","5.5","5.5","125.0","125.0"
"Volkswagen Turismos POLO MY22 Polo Life 1.0 TSI 81 kW (110 CV)  Automatico DSG 7 vel.","","5.5","5.5","125.0","125.0"
"Volkswagen Turismos POLO MY22 Polo R-Line 1.0 TSI 70 kW (95 CV)  5 vel.","","5.2","5.2","119.0","119.0"
"Volkswagen Turismos POLO MY22 Polo R-Line 1.0 TSI 70 kW (95 CV)  Automatico DSG 7 vel.","","5.6","5.6","127.0","127.0"
"Volkswagen Turismos POLO MY22 Polo R-Line 1.0 TSI 81 kW (110 CV)  Automatico DSG 7 vel.","","5.6","5.6","128.0","128.0"
"Volkswagen Turismos POLO MY23 Polo PA 1.0 GTI 152 kW (204CV) DSG","","6.8","6.8","154.0","154.0"
"Volkswagen Turismos POLO MY23 Polo PA 1.0 TSI 70 kW (95CV)","","5.1","5.1","117.0","117.0"
"Volkswagen Turismos POLO MY23 Polo PA Life 1.0 TSI 70 kW (95 CV) DSG","","5.6","5.6","127.0","127.0"
"Volkswagen Turismos POLO MY23 Polo PA Life 1.0 TSI 70 kW (95CV)","","5.2","5.2","118.0","118.0"
