"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE ADVANCE","","","","",""
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE ADVANCE Cargador 22kW","","","","",""
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE ADVANCE Cargador 22kWh Techo Solar","","","","",""
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE EVOLVE","","","","",""
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE EVOLVE Cargador 22kW","","","","",""
"Nissan ARIYA 87kWh 225kW (306CV) e-4ORCE EVOLVE Cargador 22kW Pack Sport","","","","",""
"Nissan ARIYA 87kWh 290kW (394CV) Perf. e-4ORCE EVOLVE+","","","","",""
"Nissan ARIYA 87kWh 290kW (394CV) Perf. e-4ORCE EVOLVE+ Cargador 22kW","","","","",""
"Nissan ARIYA ADVANCE + Cargador 22kW + Techo Solar B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA ADVANCE + Cargador 22kW B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA ADVANCE + Techo Solar B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA ADVANCE B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE + Cargador 22kW + Llantas aleación 20 + Piel Nappa B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE + Cargador 22kW + Llantas aleación 20 + Piel Nappa B. 87kWh 178kW (242CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE + Cargador 22kW + Llantas aleación 20 + Piel Nappa B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","","","",""
"Nissan ARIYA EVOLVE + Cargador 22kW B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE + Cargador 22kW B. 87kWh 178kW (242CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE + Cargador 22kW B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","","","",""
"Nissan ARIYA EVOLVE + Llantas aleación 20 + Piel Nappa B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE + Llantas aleación 20 + Piel Nappa B. 87kWh 178kW (242CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE + Llantas aleación 20 + Piel Nappa B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","","","",""
"Nissan ARIYA EVOLVE B. 63kWh 160kW (218CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE B. 87kWh 178kW (242CV) 4x2","","","","",""
"Nissan ARIYA EVOLVE B. 87kWh 225kW (306CV) 4x4 e-4ORCE","","","","",""
"Nissan eNV200 Combi 5p 40 kWh","","","","",""
"Nissan eNV200 Evalia 5 40 kWh","","","","",""
"Nissan eNV200 Evalia 7 40 kWh","","","","",""
"Nissan eNV200 Furgón 4p 40 kWh","","","","",""
"Nissan eNV200 Furgón 5p 40 kWh","","","","",""
"Nissan eNV200 Furgón 5p 40 kWh PREMIUM Mam","","","","",""
"Nissan GT-R 3.8 Petrol 570PS","","14.0","14.0","316.0","316.0"
"Nissan GT-R NISMO 3.8 Petrol 600PS","","14.4","14.4","325.0","325.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT ACENTA","","5.9","5.9","135.0","135.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT N-CONNECTA","","5.9","5.9","135.0","135.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT N-DESIGN","","6.2","6.2","141.0","141.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT PREMIERE EDITION","","6.2","6.2","142.0","142.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT TEKNA","","6.2","6.2","140.0","140.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp 6MT VISIA","","5.9","5.9","135.0","135.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT ACENTA","","6.1","6.1","138.0","138.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT N-CONNECTA","","6.1","6.1","138.0","138.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT N-DESIGN","","6.4","6.4","145.0","145.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT PREMIERE EDITION","","6.4","6.4","145.0","145.0"
"Nissan JUKE 1.0 DIG-T 86kW (117CV) E6D-Temp DCT TEKNA","","6.3","6.3","143.0","143.0"
"Nissan JUKE 1.5 D 6MT ACENTA","","5.7","5.7","149.0","149.0"
"Nissan JUKE 1.5 D 6MT BOSE","","5.7","5.7","149.0","149.0"
"Nissan JUKE 1.5 D 6MT N-CONNECTA","","5.7","5.7","149.0","149.0"
"Nissan JUKE 1.5 D 6MT VISIA","","5.7","5.7","149.0","149.0"
"Nissan JUKE 1.6 G 5MT ACENTA","","8.2","8.2","185.0","185.0"
"Nissan JUKE 1.6 G 5MT BOSE","","8.2","8.2","186.0","186.0"
"Nissan JUKE 1.6 G 5MT N-CONNECTA","","8.2","8.2","186.0","186.0"
"Nissan JUKE 1.6 G 5MT TEKNA","","8.3","8.3","188.0","188.0"
"Nissan JUKE 1.6 G 5MT TEKNA LLANTA 18","","8.4","8.4","191.0","191.0"
"Nissan JUKE 1.6 G 5MT VISIA","","8.2","8.2","185.0","185.0"
"Nissan JUKE 1.6 G CVT BOSE","","8.0","8.0","181.0","181.0"
"Nissan JUKE 1.6 G CVT N-CONNECTA","","8.0","8.0","180.0","180.0"
"Nissan JUKE 1.6 G CVT TEKNA","","8.2","8.2","185.0","185.0"
"Nissan JUKE ACENTA - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE ACENTA - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE ACENTA + P. CONNECT - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE ACENTA + P. CONNECT - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE ACENTA + P. CONNECT + P. CONFORT - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE ACENTA + P. CONNECT + P. CONFORT - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE ACENTA 1.0 DIG-T 84kW (114CV) E6D-Full 6MT","","5.9","5.9","134.2","134.2"
"Nissan JUKE ACENTA 1.0 DIG-T 84kW (114CV) E6D-Full DCT","","6.1","6.1","136.9","136.9"
"Nissan JUKE ENIGMA 1.0 DIG-T 84kW (114CV) E6D-Full 6MT","","6.2","6.2","139.7","139.7"
"Nissan JUKE ENIGMA 1.0 DIG-T 84kW (114CV) E6D-Full DCT","","6.4","6.4","143.7","143.7"
"Nissan JUKE N-CONNECTA  1.0 DIG-T 84kW (114CV) E6D-Full 6MT","","5.9","5.9","134.3","135.0"
"Nissan JUKE N-CONNECTA - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE N-CONNECTA - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE N-CONNECTA - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.1","5.1","115.0","115.0"
"Nissan JUKE N-CONNECTA + C. BITONO - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE N-CONNECTA + C. BITONO - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE N-CONNECTA + C. BITONO - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.1","5.1","115.0","115.0"
"Nissan JUKE N-CONNECTA + NAVI - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE N-CONNECTA + NAVI - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE N-CONNECTA + NAVI - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.1","5.1","115.0","115.0"
"Nissan JUKE N-CONNECTA + NAVI + C. BITONO - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE N-CONNECTA + NAVI + C. BITONO - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE N-CONNECTA + NAVI + C. BITONO - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.1","5.1","115.0","115.0"
"Nissan JUKE N-CONNECTA 1.0 DIG-T 84kW (114CV) E6D-Full DCT","","6.1","6.1","137.2","137.2"
"Nissan JUKE N-DESIGN  1.0 DIG-T 84kW (114CV) E6D-Full 6MT","","6.2","6.2","140.8","140.8"
