"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1772)","","6.0","6.3","135.0","143.0"
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1776)","","6.0","6.3","135.0","143.0"
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1800)","","6.0","6.3","135.0","143.0"
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1750)","","5.6","6.0","127.0","136.0"
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1756)","","5.6","6.0","127.0","136.0"
"SKODA KAMIQ MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1780)","","5.6","6.0","127.0","136.0"
"SKODA KAROQ FL MY23 ACTIVE 1.0 TSI 81kW (110CV) (MTMA 1884)","","5.8","6.2","131.0","142.0"
"SKODA KAROQ FL MY23 ACTIVE 2.0 TDI 85kW (115CV) (MTMA 1980)","","4.7","5.1","124.0","133.0"
"SKODA KAROQ FL MY23 AMBITION 1.0 TSI 81kW (110CV) (MTMA 1890)","","5.8","6.6","132.0","149.0"
"SKODA KAROQ FL MY23 AMBITION 1.5 TSI 110kW (150CV) ACT (MTMA 1923)","","6.1","6.7","138.0","151.0"
"SKODA KAROQ FL MY23 AMBITION 1.5 TSI 110kW (150CV) DSG ACT (MTMA 1930)","","6.2","6.6","139.0","150.0"
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) Adblue (MTMA 1999)","","4.9","5.3","128.0","139.0"
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2140)","","5.6","6.3","147.0","164.0"
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2180)","","5.6","6.3","147.0","164.0"
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2240)","","5.6","6.3","147.0","164.0"
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 85kW (115CV) Adblue (MTMA 1998)","","4.8","5.3","125.0","139.0"
"SKODA KAROQ FL MY23 AMBITION 2.0 TDI 85kW (115CV) DSG Adblue (MTMA 2005)","","4.9","5.3","129.0","140.0"
"SKODA KAROQ FL MY23 SPORTLINE 1.5 TSI 110kW (150CV) DSG ACT (MTMA 1930)","","6.4","6.6","144.0","149.0"
"SKODA KAROQ FL MY23 SPORTLINE 1.5 TSI 110kW (150CV) Manual ACT (MTMA 1920)","","6.4","6.6","144.0","150.0"
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 110kW (150CV) Adblue (MTMA 2000)","","5.0","5.3","132.0","138.0"
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2185)","","5.7","6.2","150.0","163.0"
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2240)","","5.7","6.2","150.0","163.0"
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TDI 85kW (115CV) DSG Adblue (MTMA 2000)","","5.1","5.2","133.0","137.0"
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG 7 vel. 4x4 (MTMA 2112)","","7.5","8.2","171.0","186.0"
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG 7 vel. 4x4 (MTMA 2160)","","7.5","8.2","171.0","186.0"
"SKODA KAROQ FL MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG 7 vel. 4x4 (MTMA 2220)","","7.5","8.2","171.0","186.0"
"SKODA KAROQ FL MY23 STYLE 1.5 TSI 110kW (150CV) ACT (MTMA 1928)","","6.4","6.7","145.0","151.0"
"SKODA KAROQ FL MY23 STYLE 1.5 TSI 110kW (150CV) DSG ACT (MTMA 1935)","","6.4","6.6","145.0","150.0"
"SKODA KAROQ FL MY23 STYLE 2.0 TDI 110kW (150CV) Adblue (MTMA 2005)","","5.1","5.3","133.0","139.0"
"SKODA KAROQ FL MY23 STYLE 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2184)","","5.7","6.3","151.0","164.0"
"SKODA KAROQ FL MY23 STYLE 2.0 TDI 110kW (150CV) DSG 4X4 Adblue (MTMA 2240)","","5.7","6.3","151.0","164.0"
"SKODA KAROQ FL MY23 STYLE 2.0 TDI 85kW (115CV) DSG Adblue (MTMA 2011)","","5.1","5.2","134.0","137.0"
"SKODA KAROQ MY19 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","6.9","7.1","157.0","161.0"
"SKODA KAROQ MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","6.4","6.7","145.0","152.0"
