"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Renault Megane Sport Tourer MK4 Tce GPF 74kW (100CV) (semi: EA1 N8M6T RTOL15)","","6.0","6.6","135.0","149.0"
"Renault Megane Sport Tourer MK4 Tce GPF 85 kW (115 cv) - 18 (Semi: EA1 N9M6T con llanta 15)","","6.0","6.7","136.0","152.0"
"Renault Megane Sport Tourer MK4 Tce GPF 85 kW (115 cv) - 18 (Semi: LT2 N9M6T con llanta 16 y Semi: BX2 N9M6T con llanta 16)","","6.0","6.7","136.0","152.0"
"Renault Megane Sport Tourer MK4 Tce GPF 85 kW (115 cv)(semi: EA1L N9M6T RTOL15)","","6.0","6.7","135.0","152.0"
"Renault Nuevo Arkana (JL1 2) E-TECH full hybrid 105 kW (145CV) (semi: N2 MUH6W HY5, N3 MUH6W HY5, NL MUH6W HY5)","","4.7","4.9","106.3","111.3"
"Renault Nuevo Arkana (JL1 2) TCe 103 kW (140CV) EDC mild hybrid (semi: N2 N0A6W HS, N3 N0A6W HS)","","5.8","6.1","131.4","136.9"
"Renault Nuevo Arkana (JL1 2) TCe 116 kW (160CV) EDC mild hybrid (semi: NL N1A6W HS)","","5.8","6.1","131.5","136.9"
"Renault Nuevo Arkana (JL1) TCe 103 kW (140CV) EDC Micro Híbrido (semi: E2 N0A6U HS, E3 N0A6UH S, ESL N0A6U HS)","","5.8","6.1","131.7","138.0"
"Renault Nuevo Captur CP1 dCi 70 kW (95CV) (SemiI: ITAAFH6 6TH RALU18)","","4.7","5.1","122.0","133.0"
"Renault Nuevo Captur CP1 dCi 70 kW (95CV) (SemiI: ZEAAFH6 6TH, ITAAFH6 6TH)","","4.7","5.1","122.0","133.0"
"Renault Nuevo Captur CP1 dCi 85 kW (115CV) (Semi: ITAADH6 6TH RALU18)","","4.7","5.1","123.0","133.0"
"Renault Nuevo Captur CP1 dCi 85 kW (115CV) (Semi: ZEAADH6 6TH, ITAADH6 6TH)","","4.7","5.1","123.0","133.0"
"Renault Nuevo Captur CP1 dCi 85 kW (115CV) EDC (Semi: ITAADHA 6TH","","4.7","5.1","122.0","134.0"
"Renault Nuevo Captur CP1 dCi 85 kW (115CV) EDC (Semi: ITAADHA 6TH RALU18","","4.7","5.1","122.0","134.0"
"Renault Nuevo Captur CP1 E-TECH full hybrid 105 kW (145CV) (semi: E2MMUHH 6UYB E3MMUHH 6UYB RLMMUHH 6UYB IPMMUHH 6UYB)","","5.0","5.3","112.0","116.0"
"Renault Nuevo Captur CP1 E-TECH full hybrid 105 kW (145CV) (semi: VVMMUHH 6UYB)","","5.0","5.3","112.0","116.0"
"Renault Nuevo Captur CP1 E-TECH full hybrid 105 kW (145CV)(semi: BLWMUHH 6UYB, E3WMUHH 6UYB, ETWMUHH 6UYB, V3WMUHH 6UYB)","","5.1","4.7","110.9","117.9"
"Renault Nuevo Captur CP1 E-TECH full hybrid 105 kW (145CV)(semi:S3MMUHH 6UYB,RSMMUHH 6UYB,S2MMUHH 6UYB,V3MMUHH 6UYB)","","5.0","5.3","112.0","116.0"
"Renault Nuevo Captur CP1 E-TECH Híbrido enchufable 117kW (160CV) (semi: ITAMMHH 6UP,ETCMMHH 6UP)","","1.4","1.7","32.4","37.3"
"Renault Nuevo Captur CP1 E-TECH Híbrido enchufable 117kW (160CV)(S3MMMHH 6UP,RSMMMHH 6UP,E2MMMHH 6UP,S2MMMHH 6UP,V3MMMHH 6UP)","","1.4","1.7","46.0","50.0"
"Renault Nuevo Captur CP1 E-TECH Híbrido enchufable 117kW (160CV)(semi: VVMMMHH 6UP,BLWMMHH 6UP, E3WMMHH 6UP, ETWMMHH 6UP)","","1.4","1.7","46.0","50.0"
"Renault Nuevo Captur CP1 E-TECH Híbrido enchufable 117kW (160CV)(semi:ITAMMHH 6UP,ETCMMHH 6UP,E3MMMHH 6UP,IPMMMHH 6UP)","","1.4","1.7","46.0","50.0"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) EDC GPF (semi: ITAN1HA 6US, IT2N0HA 6US)","","5.8","6.3","131.4","142.6"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) EDC GPF Dfull (semi: ITAN0HA 6US, IT2N0HA 6US, E3MN0HA 6US, E3WN0HA 6US)","","5.8","6.3","131.4","142.6"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) EDC GPF Dfull (semi: ITAN0HA 6US, IT2N0HA 6US)","","5.8","6.3","131.4","142.6"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) EDC GPF Dfull (semi: S3MN0HA 6US)","","5.8","6.3","131.4","142.6"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) GPF Dfull (semi: BLWN0H6 6US, E3WN0H6 6US,V3WN0H6 6US)","","5.7","6.1","129.1","137.8"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) GPF Dfull (semi: E2MN0H6 6US, E3MN0H6 6US, VVMN0H6 6US)","","5.7","6.1","129.1","137.8"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) GPF Dfull (semi: S2MN0H6 6US, S3MN0H6 6US,V3MN0H6 6US)","","5.7","6.1","129.1","137.8"
"Renault Nuevo Captur CP1 TCe 103 kW (140CV) GPF Dfull (semi: ZEAN0H6 6US,ITAN0H6 6US)","","5.7","6.1","129.1","137.8"
"Renault Nuevo Captur CP1 TCe 113 kW (155CV) EDC GPF (semi: ITAMNHA 6TH, IT2MNHA 6TH con PREM01)","","6.2","6.6","139.0","150.0"
"Renault Nuevo Captur CP1 TCe 113 kW (155CV) EDC GPF (semi: ITAMNHA 6TH, IT2MNHA 6TH RALU18 con PREM01)","","6.2","6.6","139.0","150.0"
"Renault Nuevo Captur CP1 TCe 113 kW (155CV) EDC GPF (semi: ITAMNHA 6TH, IT2MNHA,6TH RALU18)","","6.2","6.6","139.0","150.0"
"Renault Nuevo Captur CP1 TCe 113 kW (155CV) EDC GPF (semi: ITAMNHA 6TH, IT2MNHA)","","6.2","6.6","139.0","150.0"
"Renault Nuevo Captur CP1 TCe 116 kW (160CV) EDC GPF (semi: RSMN1HA 6US)","","5.8","6.3","131.5","142.5"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) (semi: LIAM6H6 6US, ZEAM6H6 6US, ITAM6H6 6US)","","5.8","6.2","130.0","141.0"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) Dfull (semi: 6H6 6US, S2MM6H6 6US, S3MM6H6 6US, RSMM6H6 6US,BLWM6H6 6US,E3WM6H6 6US)","","5.8","6.2","130.0","141.0"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) Dfull (semi: LIAM6H6 6US, ZEAM6H6 6US , ITAM6H6 6US, E2MM6H6 6US, E3MM6H6 6US)","","5.8","6.2","130.0","141.0"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) Dfull (semi: LIAM6H6 6US, ZEAM6H6 6US, ITAM6H6 6US)","","5.8","6.2","130.0","141.0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: ITAMTH5 6TH RALU 18 con PREM01)","","5.9","6.4","133.0","144.0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: ITAMTH5 6TH RALU 18)","","5.9","6.4","133.0","144.0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: LIAMTH5 6TH, ZEAMTH5 6TH, ITAMTH5 6TH con PREM01)","","5.9","6.4","133.0","144.0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: LIAMTH5 6TH, ZEAMTH5 6TH, ITAMTH5 6TH)","","5.9","6.4","133.0","144.0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) GLP (semi: GP2MTH5 6TH, GP3MTH5 6TH)","","6.0","6.5","122.0","132.0"
