"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Hyundai Canarias i30 N FL 2021 2.0 T-GDi 206 kW (280 CV) DCT8 2WD","","8.4","8.4","191.0","191.0"
"Hyundai Canarias i30 N FL 2021 2.0 T-GDi 206 kW (280 CV) MT6 2WD","","8.0","8.0","182.0","182.0"
"Hyundai Canarias i30 Wagon 2017 1.6 CRDi 100 kW (136 CV) MT6 - T-Drive","","4.9","4.9","128.0","128.0"
"Hyundai Canarias i30 Wagon FL 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V iMT6","","5.3","6.0","117.0","122.0"
"Hyundai Canarias i30 Wagon FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6","","5.6","6.5","124.0","127.0"
"Hyundai Canarias i30 Wagon FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6 - N Line","","5.6","6.5","141.0","144.0"
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 124,9 kW (170 CV) 2WD","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 160 kW (217 CV) 2WD Llanta 19","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 160 kW (217 CV) 2WD Llanta 20","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 168,1 kW (229 CV) 2WD Llanta 19""""","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 168,1 kW (229 CV) 2WD Llanta 20""""","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 172,6 kW (235 CV) 4WD","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 224,6 kW (305 CV) 4WD Llanta 19","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 224,6 kW (305 CV) 4WD Llanta 20","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 239,3 kW (325 CV) 4WD Llanta 19""""","","","","",""
"Hyundai Canarias IONIQ 5 2021 Motor eléctrico 239,3 kW (325 CV) 4WD Llanta 20""""","","","","",""
"Hyundai Canarias IONIQ Eléctrico FL 2019 Motor eléctrico 100 kW (136 CV)","","","","",""
"Hyundai Canarias IONIQ Eléctrico FL 2019 Motor eléctrico 100 kW (136 CV) MY21","","","","",""
