"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SKODA FABIA MY22 Emotion 1.0 MPI 59 kW (80 CV) Manual 5 vel","","4.5","5.1","104.0","116.0"
"SKODA FABIA MY22 Emotion 1.0 TSI 70 kW (95 CV) Manual 5 vel","","4.6","5.1","104.0","115.0"
"SKODA FABIA MY22 Emotion 1.0 TSI 81 kW (110 CV) DSG 7 vel.","","4.6","5.6","105.0","127.0"
"SKODA FABIA MY22 Sport 1.0 TSI 70 kW (95 CV) Manual 5 vel","","4.6","5.1","104.0","115.0"
"SKODA FABIA MY22 Sport 1.0 TSI 81 kW (110 CV) DSG 7 vel","","4.6","5.6","105.0","126.0"
"SKODA FABIA MY22 Sport 1.0 TSI 81 kW (110 CV) Manual 6 vel","","4.6","5.1","105.0","115.0"
"SKODA FABIA MY22 Style 1.0 TSI 70 kW (95 CV) Manual 5 vel","","4.6","5.1","106.0","116.0"
"SKODA FABIA MY22 Style 1.0 TSI 81 kW (110 CV) DSG 7 vel","","4.6","5.6","105.0","128.0"
"SKODA FABIA MY22 Style 1.0 TSI 81 kW (110 CV) Manual 6 vel","","4.6","5.1","106.0","117.0"
"SKODA FABIA MY22 Style 1.5 TSI 110 kW (150 CV) DSG 7 vel","","4.8","5.6","109.0","128.0"
"SKODA FABIA MY23 AMBITION 1.0 MPI 59 kW (80 CV) Manual 5 vel. (MTMA 1570)","","5.1","5.5","116.0","124.0"
"SKODA FABIA MY23 AMBITION 1.0 MPI 59 kW (80 CV) Manual 5 vel. (MTMA 1600)","","5.1","5.5","116.0","124.0"
"SKODA FABIA MY23 AMBITION 1.0 MPI 59 kW (80 CV) Manual 5 vel. (MTMA 1609)","","5.1","5.5","116.0","124.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual 5 vel. (MTMA 1539)","","5.1","5.6","115.0","127.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual 5 vel. (MTMA 1600)","","5.1","5.6","115.0","127.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual 5 vel. (MTMA 1630)","","5.1","5.6","115.0","127.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual 5 vel. (MTMA 1645)","","5.1","5.6","115.0","127.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1586)","","5.6","6.1","126.0","138.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1650)","","5.6","6.1","126.0","138.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1679)","","5.6","6.1","126.0","138.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1691)","","5.6","6.1","126.0","138.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual 6 vel. (MTMA 1566)","","5.1","5.7","115.0","128.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual 6 vel. (MTMA 1630)","","5.1","5.7","115.0","128.0"
"SKODA FABIA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual 6 vel. (MTMA 1659)","","5.1","5.7","115.0","128.0"
