"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Mazda CX-30 2.0GE (186) 2WD ZENITH-X MAN.","","5.7","5.7","128.0","128.0"
"Mazda CX-30 2.0GE (186) AWD ZENITH-X AUT.","","6.6","6.6","148.0","148.0"
"Mazda CX-30 2.0GE (186) AWD ZENITH-X MAN.","","6.0","6.0","136.0","136.0"
"Mazda CX-5 Mazda CX-5 2.0GE (165) MHEV AUT. Todas las versiones","","6.9","6.9","156.4","156.4"
"Mazda CX-5 Mazda CX-5 2.0GE (165) MHEV Todas las versiones","","6.5","6.5","146.5","146.4"
"Mazda CX-5 Mazda CX-5 2.2DE (150) Todas las versiones","","5.6","5.6","146.6","146.6"
"Mazda CX-5 Mazda CX-5 2.2DE (184) AUT. Todas las versiones","","6.1","6.1","160.0","160.4"
"Mazda CX-5 Mazda CX-5 2.2DE (184) AWD AUT. Todas las versiones","","6.6","6.6","173.1","173.1"
"Mazda CX-5 Mazda CX-5 2.5GE (194) AWD MHEV AUT. Todas las versiones","","7.6","7.6","171.4","171.4"
"Mazda CX-5 Mazda CX-5 2.5GE (194) MHEV AUT. Todas las versiones","","7.2","7.2","163.4","163.4"
"Mazda CX-60 MHEV 3.3L e-SKYACTIV D MHEV 147 kW (200 CV) 8AT RWD Todas las Versiones","","5.0","5.0","128.0","130.0"
"Mazda CX-60 MHEV 3.3L e-SKYACTIV D MHEV 187 kW (254 CV) 8AT AWD Todas las Versiones","","5.2","5.3","137.0","139.0"
"Mazda MAZDA 6 Mazda 6 2.0GE (145) SDN","","6.7","6.7","152.0","152.0"
"Mazda MAZDA 6 Mazda 6 2.0GE (145) SDN Aut.","","7.0","7.0","159.0","159.0"
"Mazda MAZDA 6 Mazda 6 2.0GE (145) WG","","6.8","6.8","155.0","155.0"
"Mazda MAZDA 6 Mazda 6 2.0GE (145) WG Aut.","","7.2","7.2","164.0","164.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (150) SDN","","5.1","5.1","137.0","137.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (150) SDN Aut.","","5.9","5.9","152.0","152.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (150) WGN","","5.3","5.3","141.0","141.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (150) WGN Aut.","","6.0","6.0","155.0","155.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (150) WGN AWD","","6.1","6.1","162.0","162.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (184) SDN","","5.3","5.3","140.0","140.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (184) SDN Aut.","","5.9","5.9","152.0","152.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (184) WG","","5.5","5.5","144.0","144.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (184) WG Aut.","","6.0","6.0","155.0","155.0"
"Mazda MAZDA 6 Mazda 6 2.2DE (184) WG AWD Aut.","","6.7","6.7","176.0","176.0"
"Mazda MAZDA 6 Mazda 6 2.5GE (194) SDN Aut.","","7.4","7.4","167.0","167.0"
"Mazda MAZDA 6 Mazda 6 2.5GE (194) WGN Aut.","","7.6","7.6","172.0","172.0"
"Mazda Mazda CX-60 PHEV CX-60 2.5L e-SKYACTIV PHEV 241 kW (327 CV) 8AT AWD PRIME-LINE","","1.5","1.5","33.0","33.0"
"Mazda Mazda CX-60 PHEV CX-60 2.5L e-SKYACTIV PHEV 241 kW (327 CV) 8AT AWD RESTO DE VERSIONES","","1.5","1.5","33.0","33.0"
"Mazda MX-30 Eléctrica","","","","",""
"Mazda MX-30 Híbrida R-EV","","1.0","1.0","21.0","21.0"
"Mazda MX-5 1.5GE 132CV TODAS LAS VERSIONES","","6.3","6.3","142.0","142.0"
"Mazda MX-5 2.0GE 184CV AUT TODAS LAS VERSIONES","","7.6","7.6","171.0","171.0"
"Mazda MX-5 2.0GE 184CV TODAS LAS VERSIONES","","6.9","6.9","155.0","155.0"
"Melex MELEX N50 MELEX N 50","","","","",""
"Melex MELEX V.E. MELEX 445H 48V 5.0kW CA. 2+C. BASIC MATRICUL","","","","",""
"Melex MELEX V.E. MELEX 463H 48V 5.0kW AC. 4+C. BASIC MATRIC.LITIO 7,5 KW","","","","",""
"Melex N. CAR V.E. MELEX 341 48V 5.0kW AC. PUERTAS. MATRICULABLE","","","","",""
"Melex N. CAR V.E. MELEX 381 48V 5.0kW AC. PUERTAS MATRICULABLE","","","","",""
"Melex N. CAR V.E. MELEX 391.1 FL. 48V 5kW. AC PUERTAS.MATRICUL.","","","","",""
"Melex N. CAR V.E. MELEX 391H 48V 5.0kW AC. PUERTAS. MATRICU","","","","",""
"Melex N. CAR V.E.MELEX 391.1 48V 5kW MATR. GARBAGE","","","","",""
"Melex N.CLASSIC V.E. MELEX 447H  48V 5.0kW AC. GOLF BASIC MATRIC","","","","",""
"Melex N.CLASSIC V.E. MELEX 463H 48V 5.0kW AC. 4+C. BASIC MATRIC.","","","","",""
"Melex N.CLASSIC V.E. MELEX 465H 48V 5.0kW AC. 2+C. BASIC MATRIC.","","","","",""
"Mercedes-Benz CITAN Citan 108 CDI Furgón Largo Manual","","5.1","5.4","133.0","143.0"
"Mercedes-Benz CITAN Citan 110 CDI Furgón Extralargo Automático","","5.7","6.0","149.0","157.0"
"Mercedes-Benz CITAN Citan 110 CDI Furgón Extralargo Manual","","5.3","6.0","139.0","157.0"
"Mercedes-Benz CITAN Citan 110 CDI Furgón Largo Automático","","5.3","5.8","142.0","153.0"
"Mercedes-Benz CITAN Citan 110 CDI Furgón Largo Manual","","5.1","5.9","133.0","155.0"
"Mercedes-Benz CITAN Citan 110 CDI Tourer Largo Automático","","5.5","5.8","144.0","153.0"
"Mercedes-Benz CITAN Citan 110 CDI Tourer Largo Manual","","5.2","5.8","137.0","153.0"
"Mercedes-Benz CITAN Citan 110 Furgón Largo","","6.6","7.2","148.0","162.0"
"Mercedes-Benz CITAN Citan 110 Tourer Largo","","6.7","7.1","152.0","161.0"
"Mercedes-Benz CITAN Citan 112 CDI Furgón Extralargo Automático","","5.7","6.0","149.0","157.0"
"Mercedes-Benz CITAN Citan 112 CDI Furgón Extralargo Manual","","5.2","6.0","136.0","157.0"
"Mercedes-Benz CITAN Citan 112 CDI Furgón Largo Automático","","5.4","5.8","142.0","153.0"
"Mercedes-Benz CITAN Citan 112 CDI Furgón Largo Manual","","5.3","5.9","139.0","155.0"
"Mercedes-Benz CITAN Citan 112 CDI Tourer Largo Automático","","5.5","5.8","144.0","153.0"
"Mercedes-Benz CITAN Citan 112 CDI Tourer Largo Manual","","5.5","5.8","144.0","153.0"
"Mercedes-Benz CITAN Citan 113 Furgón Extralargo Automático","","6.8","7.2","154.0","164.0"
"Mercedes-Benz CITAN Citan 113 Furgón Extralargo Manual","","6.8","7.2","153.0","164.0"
"Mercedes-Benz CITAN Citan 113 Furgón Largo Automático","","6.7","7.1","157.0","162.0"
"Mercedes-Benz CITAN Citan 113 Furgón Largo Manual","","6.5","7.1","147.0","162.0"
