"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Fiat 500X 120th Aniversario 1.6 E-Torq 81KW (110 CV) 4x2 S&S","","4.6","4.9","185.0","190.0"
"Fiat 500X 120th Aniversario 1.6 MultiJet 88KW (120 CV) 4x2 S&S","","5.8","6.2","145.0","151.0"
"Fiat 500X City Cross 1,0 Firefly T3 88KW (120 cv) S&S","","6.5","6.8","147.0","154.0"
"Fiat 500X City Cross 1,3 Firefly T4 110KW (150 cv) S&S DCT","","6.8","7.6","155.0","169.0"
"Fiat 500X City cross 1.3 MultiJet 70KW (95 CV) 4x2 S&S","","4.8","5.0","126.0","132.0"
"Fiat 500X City Cross 1.6 E-Torq 81KW (110 CV) 4x2 S&S","","4.6","4.9","185.0","190.0"
"Fiat 500X City cross 1.6 Mjet 88KW (120 cv) S&S","","5.2","5.4","137.0","142.0"
"Fiat 500X City cross 1.6 Mjet 88KW (120 cv) S&S DCT","","5.4","5.6","143.0","148.0"
"Fiat 500X Club 1.0 Firefly T3 88kW (120cv)","","6.2","6.9","142.0","157.0"
"Fiat 500X Club 1.5 MHEV 97kW (130cv) DDCT","","5.6","6.4","129.0","145.0"
"Fiat 500X Club 1.6 MultiJet 97kW (130cv)","","5.0","5.3","130.0","139.0"
"Fiat 500X Cross 1,0 Firefly T3 88KW (120 cv) S&S","","6.5","6.9","148.0","155.0"
"Fiat 500X Cross 1,3 Firefly T4 110KW (150 cv) S&S DCT","","6.7","7.0","152.0","158.0"
"Fiat 500X Cross 1.0 Firefly T3 88kW (120cv)","","6.2","6.9","142.0","157.0"
"Fiat 500X Cross 1.5 MHEV 97kW (130cv) DDCT","","5.6","6.4","129.0","145.0"
"Fiat 500X Cross 1.6 Mjet 88KW (120hp) DCT S&S","","5.5","5.6","144.0","148.0"
"Fiat 500X Cross 1.6 Mjet 88KW (120hp) S&S","","5.2","5.4","138.0","142.0"
"Fiat 500X Cross 1.6 MultiJet 97kW (130cv) S&S","","5.0","5.3","131.0","139.0"
"Fiat 500X Cross 2.0 Mjet 110KW (150hp) AT 4x4 S&S","","7.0","7.5","180.0","193.0"
"Fiat 500X Cult 1.0 Firefly T3 88kW (120cv)","","6.2","6.9","142.0","157.0"
"Fiat 500X DOLCEVITA/CABRIO Dolcevita Club 1.0 Firefly T3 88kW (120cv) S&S","","6.3","6.9","142.0","147.0"
"Fiat 500X DOLCEVITA/CABRIO Dolcevita Club 1.5 MHEV 97kW (130cv) DDCT","","5.6","6.4","129.0","145.0"
"Fiat 500X DOLCEVITA/CABRIO Dolcevita Connect 1.0 Firefly T3 88kW (120cv) S&S","","6.3","6.5","142.0","147.0"
"Fiat 500X DOLCEVITA/CABRIO Dolcevita Launc Edition 1.0 Firefly T3 88kW (120cv) S&S","","6.4","6.5","147.0","148.0"
"Fiat 500X DOLCEVITA/CABRIO Dolcevita Red 1.0 Firefly T3 88kW (120cv) S&S","","6.3","6.9","142.0","147.0"
"Fiat 500X DOLCEVITA/CABRIO Dolcevita Red 1.5 MHEV 97kW (130cv) DDCT","","5.6","6.4","129.0","145.0"
"Fiat 500X DOLCEVITA/CABRIO Dolcevita Sport 1.0 Firefly T3 88kW (120cv) S&S","","6.3","6.9","142.0","155.0"
