"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Kia CEED TOURER 1.4 T-GDi Tech 140CV Eco-Dynamics","","5.9","6.4","135.0","146.0"
"Kia CEED TOURER 1.4 T-GDi Tech DCT 140CV Eco-Dynamics","","6.0","6.5","137.0","147.0"
"Kia CEED TOURER 1.5 MHEV 160CV GT Line DCT (Pack Premium) Eco-Dynamics","","5.7","5.8","130.0","131.0"
"Kia CEED TOURER 1.5 MHEV 160CV GT Line DCT Eco-Dynamics","","5.7","5.8","130.0","131.0"
"Kia CEED TOURER 1.5 MHEV 160CV Tech DCT Eco-Dynamics","","5.7","5.8","130.0","131.0"
"Kia CEED TOURER 1.6 CRDi Business 115CV - Navegador Eco-Dynamics","","4.6","4.9","121.0","129.0"
"Kia CEED TOURER 1.6 CRDi Business 115CV Eco-Dynamics","","4.6","4.9","121.0","129.0"
"Kia CEED TOURER 1.6 CRDi Concept 115CV Eco-Dynamics","","4.6","4.9","121.0","129.0"
"Kia CEED TOURER 1.6 CRDi Drive 115CV Eco-Dynamics","","4.6","4.9","121.0","129.0"
"Kia CEED TOURER 1.6 CRDi GT Line 115CV Eco-Dynamics","","4.6","4.9","121.0","129.0"
"Kia CEED TOURER 1.6 CRDi GT Line 136CV Eco-Dynamics","","4.8","5.2","133.0","136.0"
"Kia CEED TOURER 1.6 CRDi GT Line DCT 136CV Eco-Dynamics","","5.1","5.3","136.0","138.0"
"Kia CEED TOURER 1.6 CRDi Tech 115CV Eco-Dynamics","","4.6","4.9","121.0","129.0"
"Kia CEED TOURER 1.6 CRDi Tech 136CV Eco-Dynamics","","4.8","5.2","133.0","136.0"
"Kia CEED TOURER 1.6 CRDi Tech DCT 136CV Eco-Dynamics","","5.1","5.3","135.0","138.0"
"Kia CEED TOURER 1.6 MHEV 136CV Emotion DCT Eco-Dynamics","","5.0","5.0","130.0","132.0"
"Kia CEED TOURER 1.6 MHEV 136CV iMT Concept Eco-Dynamics","","4.6","4.6","119.0","119.0"
"Kia CEED TOURER 1.6 MHEV 136CV iMT Drive Eco-Dynamics","","4.6","4.6","119.0","119.0"
"Kia CEED TOURER 1.6 MHEV 136CV iMT Emotion Eco-Dynamics","","4.6","4.9","124.0","125.0"
"Kia CEED TOURER 1.6 MHEV 136CV iMT Tech Eco-Dynamics","","4.6","4.9","124.0","125.0"
"Kia CEED TOURER 1.6 MHEV 136CV Tech DCT Eco-Dynamics","","5.0","5.0","130.0","132.0"
"Kia CEED TOURER 1.6 PHEV eDrive","","1.3","1.5","29.0","33.0"
"Kia CEED TOURER 1.6 PHEV eMotion","","1.3","1.5","29.0","33.0"
"Kia CEED TOURER 1.6 PHEV Emotion (Pack Premium)","","1.3","1.5","29.0","33.0"
"Kia CEED TOURER 1.6 PHEV eTech","","1.3","1.5","29.0","33.0"
"Kia CEED TOURER 5p 1.0 120CV Concept Eco-Dynamics+","","5.3","5.4","121.0","122.0"
"Kia CEED TOURER 5p 1.0 120CV Drive Eco-Dynamics+","","5.3","5.4","121.0","122.0"
"Kia CEED TOURER 5p 1.0 120CV GT-Line Eco-Dynamics+","","5.7","5.7","128.0","128.0"
"Kia CEED TOURER 5p 1.0 120CV Tech Eco-Dynamics+","","5.7","5.7","128.0","128.0"
"Kia CEED TOURER 5p 1.0 MHEV 120CV Concept DCT Eco-Dynamics+","","5.5","5.6","125.0","127.0"
"Kia CEED TOURER 5p 1.0 MHEV 120CV Drive DCT Eco-Dynamics+","","5.5","5.6","125.0","127.0"
"Kia CEED TOURER 5p 1.0 MHEV 120CV GT Line DCT Eco-Dynamics+","","5.6","5.6","128.0","128.0"
"Kia CEED TOURER 5p 1.0 MHEV 120CV Tech DCT Eco-Dynamics+","","5.6","5.6","128.0","128.0"
"Kia CEED TOURER 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics+","","5.7","5.8","130.0","131.0"
"Kia CEED TOURER 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics+ (Pack Premium)","","5.7","5.8","130.0","131.0"
"Kia CEED TOURER 5p 1.5 MHEV 160CV Tech DCT Eco-Dynamics+","","5.7","5.8","130.0","131.0"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Business Eco-Dynamics+","","4.5","4.5","119.0","121.0"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Concept Eco-Dynamics+","","4.5","4.5","119.0","121.0"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV DCT GT-Line Eco-Dynamics+","","4.8","4.9","126.0","128.0"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV DCT Tech Eco-Dynamics+","","4.8","4.9","126.0","128.0"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Drive Eco-Dynamics+","","4.5","4.5","119.0","121.0"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV GT-Line Eco-Dynamics+","","4.5","4.5","122.0","123.0"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Tech Eco-Dynamics+","","4.5","4.5","122.0","123.0"
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eDrive","","1.3","1.3","29.0","29.0"
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eMotion","","1.5","1.5","33.0","33.0"
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eMotion (Pack Premium)","","1.5","1.5","33.0","33.0"
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eTech","","1.5","1.5","33.0","33.0"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eDrive","","1.3","1.3","29.0","29.0"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eMotion","","1.5","1.5","33.0","33.0"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eMotion (Pack Premium)","","1.5","1.5","33.0","33.0"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eTech","","1.5","1.5","33.0","33.0"
"Kia E-NIRO e-Niro Concept","","","","",""
"Kia E-NIRO e-Niro Drive","","","","",""
"Kia E-NIRO e-Niro Drive (Long Range)","","","","",""
"Kia E-NIRO e-Niro Emotion","","","","",""
"Kia E-NIRO e-Niro Emotion (Long Range)","","","","",""
"Kia E-NIRO Emotion (Long Range)(Pack Luxury)","","","","",""
"Kia E-NIRO Emotion (Pack Luxury)","","","","",""
"Kia E-SOUL e-Soul Concept","","","","",""
"Kia E-SOUL e-Soul Drive","","","","",""
"Kia E-SOUL e-Soul Drive (Long Range)","","","","",""
"Kia E-SOUL e-Soul Emotion","","","","",""
"Kia E-SOUL e-Soul Emotion (Long Range)","","","","",""
"Kia EV6 Air RWD","","","","",""
"Kia EV6 Air RWD (Long Range)","","","","",""
"Kia EV6 Air RWD (Long Range) Pack GT-Line","","","","",""
"Kia EV6 Air RWD (Long Range)(Pack Comfort)","","","","",""
"Kia EV6 Air RWD (Pack Comfort)","","","","",""
"Kia EV6 GT AWD (Long Range)","","","","",""
"Kia EV6 GT-Line AWD (Long Range)","","","","",""
"Kia EV6 GT-Line AWD (Long Range) (Pack Premium)","","","","",""
"Kia EV6 GT-Line RWD (Long Range)","","","","",""
"Kia EV6 GT-Line RWD (Long Range) (Pack Premium)","","","","",""
"Kia EV6 RWD","","","","",""
"Kia EV6 RWD (Long Range)","","","","",""
"Kia EV9 AWD GT-Line 6pl","","","","",""
"Kia EV9 AWD GT-Line 7pl","","","","",""
