"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"DS DS 9 PureTech 225 Automático","","6.5","7.2","146.4","161.9"
"e- tuk Factory Limo GT","","","","",""
"E-Fun Puma Maxi 0,1","","","","",""
"E-MAX VS1 1","","","","",""
"EBROH Bravo CR Motocicleta Sport","","","","",""
"EBROH Bravo GLE Motocicleta Naked","","","","",""
"EBROH Bravo GLS Motocicleta Naked","","","","",""
"EBROH Smart MDBYA","","","","",""
"EBROH Spuma Li 5K Cargo Delivery","","","","",""
"EBROH Spuma Li 5K Scooter","","","","",""
"EBROH Strada 20 th Maxiscooter","","","","",""
"EBROH Strada 20 th XT Maxiscooter","","","","",""
"EBROH Strada 20th E","","","","",""
"EBROH Strada 20th XT 0","","","","",""
"EBROH Strada Mak 10 Maxiscooter","","","","",""
"EBROH Veracruz 5K Scooter","","","","",""
"EBROH Veracruz 5K Scooter MDPAB","","","","",""
"Ecooter E1R TDZ11701MZ-8","","","","",""
"Ecooter E2M Sport TDU11907MZ2","","","","",""
"Ecooter E2M TDU11907MZ2","","","","",""
"Ecooter E2M TDU11907MZ2-01","","","","",""
"Ecooter E2R TDU11907MZ2","","","","",""
"Ecooter E3 R E3-2/1/2","","","","",""
"Ecooter E3 S E3-2/0/0","","","","",""
"Ecooter E3 S E3-2/1/1","","","","",""
"Ecooter E5 DY7000DT","","","","",""
"EDOM CAR Street 100% Electric","","","","",""
"EDOM CAR Street Cargo 100% Electric","","","","",""
"EDOM CAR STREET LIBERTY 2 0","","","","",""
"eezon E3 CARGO","","","","",""
"eezon E3 CARGO WITH FRONT RACK","","","","",""
"eezon E3 WITHOUT CARGO","","","","",""
"eezon E3 WITHOUT CARGO WITH FRONT RACK","","","","",""
"EFUN LIPO70 EFUN LIPO70","","","","",""
"EFUN MONEY 75 EFUN MONEY 75","","","","",""
"EFUN PUMA 9KW EFUN PUMA 9KW","","","","",""
"EFUN PUSA90 2020","","","","",""
"EFUN PUSA90 EFUN PUSA90","","","","",""
"EFUN TIGER EFUN TIGER 100","","","","",""
"EKOe M5 Green Road FCM5/0/0","","","","",""
"ELECTRIC MOTION EPURE lite 01","","","","",""
"ELECTRIC MOTION EPURE Race 1","","","","",""
"ELECTRIC MOTION EPURE sport 1","","","","",""
"ELECTRIC MOTION ESCAPE 1","","","","",""
"ELECTRIC MOTION ESCAPE lite 1","","","","",""
"ELECTRIC MOTION ESCAPE R 1","","","","",""
"Elektra Bikes CityStar C5","","","","",""
"Elektra Bikes DeliRoad D8","","","","",""
"Esagono Energia Gastone CAJA CERRADA CORTA","","","","",""
"Esagono Energia Gastone CAJA CERRADA LARGA","","","","",""
"Esagono Energia Gastone PICK UP CORTO","","","","",""
"Esagono Energia Gastone PICK UP LARGO","","","","",""
"Esagono Energia GRIFO V.E. GRIFO MICROBUS 8 PL. MATRIC. 72V/13,kW LITIO","","","","",""
"Estrima Birò","","","","",""
"ETESIA ET LANDER VMF","","","","",""
"EUROGAZA EMERGENCIAS EDAIN EDM4Te3200115060","","","","",""
"EUROGAZA EMERGENCIAS EDAIN EDM4Te3200115066","","","","",""
"EUROGAZA EMERGENCIAS EPONA EPM1De350055110","","","","",""
"EUROGAZA EMERGENCIAS EPONA EPM1De350074110","","","","",""
"EUROGAZA EMERGENCIAS FEBRIS FEM1De350055110","","","","",""
"EUROGAZA EMERGENCIAS FEBRIS FEM1De350074110","","","","",""
"EUROGAZA EMERGENCIAS PANACEA PAM1De350055110","","","","",""
"EUROGAZA EMERGENCIAS PANACEA PAM1De350074110","","","","",""
"EUROGAZA EMERGENCIAS PANACEA ROLLIBOX PRM1De350055110","","","","",""
"EUROGAZA EMERGENCIAS PANACEA ROLLIBOX PRM1De350074110","","","","",""
"EUROGAZA EMERGENCIAS SIRONA SIM1De350055110","","","","",""
"EUROGAZA EMERGENCIAS SIRONA SIM1De350074110","","","","",""
"Evum ACAR","","","","",""
"FANTIC MOTOR ISSIMO CITY MAX","","","","",""
"FELQ FW-06 00","","","","",""
"Fiat 500 500 1.2 8v 51KW (69 CV) GLP","","8.1","8.5","131.0","137.0"
"Fiat 500 500 Collezione 1.2 8v 51KW (69 CV)","","6.1","6.8","137.0","155.0"
"Fiat 500 500 Collezione Fall 1.2 8v 51KW (69 CV)","","6.1","6.8","137.0","155.0"
"Fiat 500 500 Launch Edition 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5.3","5.5","120.0","124.0"
"Fiat 500 500 Launch Edition 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5.3","5.5","120.0","124.0"
"Fiat 500 500 Lounge 0.9 63KW (85 CV)","","5.5","5.9","123.0","131.0"
"Fiat 500 500 Lounge 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5.3","5.4","119.0","122.0"
"Fiat 500 500 Lounge 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5.3","5.4","119.0","122.0"
"Fiat 500 500 Lounge 1.2 8v 51KW (69 CV)","","6.1","6.8","137.0","155.0"
"Fiat 500 500 Mirror 1.2 8v 51KW (69 CV)","","6.1","6.8","137.0","155.0"
"Fiat 500 500 Pop 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5.3","5.5","119.0","123.0"
"Fiat 500 500 Pop 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5.3","5.5","119.0","123.0"
"Fiat 500 500 Pop 1.2 8v 51KW (69 CV)","","6.1","6.8","137.0","155.0"
"Fiat 500 500 Rockstar 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5.3","5.6","119.0","126.0"
"Fiat 500 500 Rockstar 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5.3","5.6","119.0","126.0"
"Fiat 500 500 S 0.9 63KW (85 CV)","","5.5","5.9","123.0","131.0"
"Fiat 500 500 S 1.2 8v 51KW (69 CV)","","6.1","6.8","137.0","155.0"
"Fiat 500 500 Sport 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5.3","5.4","119.0","122.0"
"Fiat 500 500 Sport 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5.3","5.4","119.0","122.0"
"Fiat 500 500 Star 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5.3","5.6","119.0","127.0"
"Fiat 500 500 Star 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5.3","5.6","119.0","127.0"
"Fiat 500 Berlina 500 Club 1.0 Hybrid 52 KW (70 CV)","","4.6","5.1","105.0","116.0"
"Fiat 500 Berlina 500 Cult 1.0 Hybrid 52 KW (70 CV)","","4.6","5.1","105.0","116.0"
"Fiat 500 Berlina 500 Dolcevita 1.0 Hybrid 52 KW (70 CV)","","4.6","5.1","106.0","116.0"
"Fiat 500 Berlina 500 Red 1.0 Hybrid 51 KW (70 CV)","","4.6","5.1","106.0","116.0"
"Fiat 500 Berlina MY23 500 1.0 Hybrid 52 KW (70 CV)","","4.6","5.1","105.0","116.0"
"Fiat 500 Berlina Serie 9 500 Red 1.0 Hybrid 51 KW (70 CV)","","4.6","5.1","106.0","116.0"
"Fiat 500 Cabrio 500C Club 1.0 Hybrid 52 KW (70 CV)","","4.7","5.2","108.0","118.0"
"Fiat 500 Cabrio 500C Cult 1.0 Hybrid 52 KW (70 CV)","","4.7","5.2","107.0","118.0"
"Fiat 500 Cabrio 500C Dolcevita 1.0 Hybrid 52 KW (70 CV)","","4.7","5.2","109.0","118.0"
