"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volkswagen Vehículos Comerciales Caddy Trendline 1.0 TSI 102CV","","6.7","7.3","152.0","164.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 1.4 TGI 110CV DSG GNC","","8.3","8.7","149.0","156.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 1.4 TGI 110CV GNC","","7.8","8.2","140.0","147.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 1.4 TSI 130CV","","7.1","7.4","161.0","168.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 1.4 TSI 130CV DSG","","7.0","7.4","160.0","169.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 2.0 TDI 102CV","","5.3","6.0","139.0","158.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 2.0 TDI 102CV DSG","","6.3","6.6","165.0","173.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 2.0 TDI 122CV 4M","","6.4","6.7","167.0","174.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 2.0 TDI 150CV","","6.1","6.5","161.0","169.0"
"Volkswagen Vehículos Comerciales Caddy Trendline 2.0 TDI 150CV DSG","","6.6","6.9","173.0","181.0"
"Volkswagen Vehículos Comerciales California 30 Aniversario 2.0 TDI 150CV DSG","","8.6","9.4","225.0","247.0"
"Volkswagen Vehículos Comerciales California 30 Aniversario 2.0 TDI 198CV DSG","","8.4","9.0","220.0","236.0"
"Volkswagen Vehículos Comerciales California 6.1 Beach Camper 2.0 TDI 150CV DSG","","8.3","8.3","218.0","218.0"
"Volkswagen Vehículos Comerciales California 6.1 Beach Camper 2.0 TDI 150CV DSG 4MO","","8.8","8.8","230.0","230.0"
"Volkswagen Vehículos Comerciales California 6.1 Beach Camper 2.0 TDI 198CV DSG","","8.3","8.3","217.0","217.0"
"Volkswagen Vehículos Comerciales California 6.1 Beach Camper 2.0 TDI 198CV DSG 4MO","","8.8","8.8","232.0","232.0"
"Volkswagen Vehículos Comerciales California 6.1 Beach Tour 2.0 198CV DSG 4MO","","8.9","8.9","233.0","233.0"
"Volkswagen Vehículos Comerciales California 6.1 Beach Tour 2.0 TDI 150CV DSG","","8.3","8.3","218.0","218.0"
