"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi Q3 Sportback 40 TFSI quattro 140 kW (190 CV) S tronic 7 vel. S line/Black line MY22","","8.1","8.2","184.0","187.0"
"Audi Q3 Sportback 40 TFSI quattro 140 kW (190 CV) S tronic 7 vel. S line/Black line MY23","","8.1","8.3","183.0","188.0"
"Audi Q3 Sportback 45 TFSI e 180 kW (245 CV) S tronic 6 vel. Advanced MY23","","1.7","2.0","37.0","45.0"
"Audi Q3 Sportback 45 TFSI e 180 kW (245 CV) S tronic 6 vel. Advanced MY24","","15.8","16.9","36.0","45.0"
"Audi Q3 Sportback 45 TFSI e 180 kW (245 CV) S tronic 6 vel. Básico/ Advanced MY22","","1.7","2.0","38.0","44.0"
"Audi Q3 Sportback 45 TFSI e 180 kW (245 CV) S tronic 6 vel. S line/Black line MY22","","2.0","2.0","43.0","45.0"
"Audi Q3 Sportback 45 TFSI e 180 kW (245 CV) S tronic 6 vel. S line/Black line MY23","","2.0","2.0","43.0","45.0"
"Audi Q3 Sportback 45 TFSI e 180 kW (245 CV) S tronic 6 vel. S line/Black line MY24","","16.0","17.1","37.0","47.0"
"Audi Q3 Sportback 45 TFSI e 180KW (245CV) S tronic S line/Launch edition MY21","","2.0","2.0","44.0","45.0"
"Audi Q3 Sportback 45 TFSI quattro 169 kW (230 CV) S tronic 7 vel. Advanced MY21","","8.7","8.7","197.0","197.0"
"Audi Q3 Sportback 45 TFSI quattro 169 kW (230 CV) S tronic 7 vel. S Line/Black Line MY21","","8.8","9.0","200.0","205.0"
"Audi Q3 Sportback 45 TFSI quattro 169 kW (230 CV) S tronic MY 20","","8.6","9.1","194.0","206.0"
"Audi Q3 Sportback 45 TFSI quattro 180 kW (245 CV) S tronic 7 vel. S line/Black line MY23","","8.2","8.8","187.0","201.0"
"Audi Q3 Sportback RS Q3 2.5 TFSI quattro 295 kW (400 CV) S tronic 7 vel. RS MY22","","10.0","10.0","226.0","228.0"
"Audi Q3 Sportback RS Q3 2.5 TFSI quattro 295 kW (400 CV) S tronic 7 vel. RS MY23","","9.5","10.1","217.0","228.0"
