"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Fiat Panda Panda Waze 4x4 0,9 63 kW (85 CV) TwinAir 4x4","","7.1","7.6","162.0","168.0"
"Fiat Panda URBAN Hybrid 1.0 Gse (70CV)","","5.4","5.8","122.0","129.0"
"Fiat Panda Van 0.9 GNC 59 kW (80 CV)","","","","",""
"Fiat Panda Van Cargo 4x4","","6.9","6.9","156.0","156.0"
"Fiat Panda Van Cargo GNC","","6.1","6.1","108.0","106.0"
"Fiat Panda Van Cargo Hybrid","","5.5","5.7","123.0","129.0"
"Fiat Panda Van Combi Hybrid","","5.5","5.8","124.0","130.0"
"Fiat QUBO Qubo EASY 1.3 MULTIJET 59 kW (80 CV)","","5.6","6.0","146.0","156.0"
"Fiat QUBO Qubo EASY 1.4 8v 57 kW (77 CV)","","8.2","8.5","186.0","195.0"
"Fiat QUBO Qubo EASY 1.4 Natural Power 52 kW (70 CV)","","8.5","9.0","151.0","197.0"
"Fiat QUBO Qubo LOUNGE 1.3 MULTIJET 59 kW (80 CV)","","5.6","6.0","146.0","156.0"
"Fiat QUBO Qubo LOUNGE 1.4 8v 57 kW (77 CV)","","8.2","8.5","186.0","195.0"
"Fiat QUBO Qubo LOUNGE 1.4 Natural Power 52 kW (70 CV)","","8.5","9.0","151.0","197.0"
"Fiat QUBO Qubo TREKKING 1.3 MULTIJET 70 kW (95 CV)","","5.9","6.0","152.0","154.0"
"Fiat Talento Chasis cabina N1 1.2 Largo 2.0 EcoJet 145 CV S&S E6D","","10.5","11.4","276.0","300.0"
"Fiat Talento Chasis cabina N1 1.2 Largo 2.0 EcoJet 170 CV S&S E6D","","10.5","11.4","276.0","300.0"
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 120 CV S&S E6D","","8.1","11.2","195.0","265.0"
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 145 CV S&S E6D","","8.7","10.0","194.0","276.0"
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 145 CV S&S E6D Transmisión Automática","","7.6","7.8","200.0","205.0"
"Fiat Talento Combi N1 LX 1.2 Corto 2.0 EcoJet 170 CV S&S E6D Transmisión Automática","","7.6","7.8","200.0","205.0"
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 120 CV S&S E6D","","8.2","11.2","198.0","265.0"
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 145 CV S&S E6D","","8.9","10.0","197.0","276.0"
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 145 CV S&S E6D Transmisión Automática","","7.7","7.9","203.0","208.0"
"Fiat Talento Combi N1 LX 1.2 Largo 2.0 EcoJet 170 CV S&S E6D Transmisión Automática","","7.7","7.9","203.0","208.0"
"Fiat Talento Combi N1 SX 1.0 Corto 2.0 EcoJet 120 CV S&S E6D","","8.1","11.2","194.0","265.0"
"Fiat Talento Combi N1 SX 1.2 Corto 2.0 EcoJet 120 CV S&S E6D","","8.1","11.2","195.0","265.0"
"Fiat Talento Combi N1 SX 1.2 Corto 2.0 EcoJet 145 CV S&S E6D","","8.7","10.0","194.0","276.0"
"Fiat Talento Furgón 1.0 Corto 2.0 EcoJet 120 CV S&S E6D","","7.3","10.1","192.0","265.0"
