"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Ford Transit 2 Ton. (03.2023) Mixta batalla larga 2.0 EcoBlue 130CV Man. Trend","","8.2","8.8","215.0","231.0"
"Ford Transit 2 Ton. (03.2023) Mixta batalla larga 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","7.6","8.2","200.0","215.0"
"Ford Transit 2 Ton. (03.2023) Mixta batalla media 2.0 EcoBlue 130CV Man. Trend","","8.2","8.8","215.0","231.0"
"Ford Transit 2 Ton. (03.2023) Mixta batalla media 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","7.6","8.2","200.0","215.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla larga 2.0 EcoBlue 105CV Man. Ambiente","","8.0","8.0","211.0","211.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla larga 2.0 EcoBlue 130CV Aut. Trend","","8.8","9.3","231.0","245.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla larga 2.0 EcoBlue 130CV Man. Trend","","8.3","8.8","217.0","231.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla larga 2.0 EcoBlue 150CV Aut. Limited","","8.8","9.3","231.0","245.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla larga 2.0 EcoBlue 150CV Man. Trend","","8.3","8.8","217.0","231.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla larga 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","7.6","8.2","200.0","215.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla larga 2.0 EcoBlue Hybrid 150CV Man. Trend/Trail","","7.8","8.4","205.0","220.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla media 2.0 EcoBlue 105CV Man. Ambiente","","8.0","8.0","211.0","211.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla media 2.0 EcoBlue 130CV Aut. Trend","","8.8","9.3","231.0","245.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla media 2.0 EcoBlue 130CV Man. Trend","","8.3","8.8","217.0","231.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla media 2.0 EcoBlue 150CV Aut. Limited","","8.8","9.3","231.0","245.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla media 2.0 EcoBlue 150CV Man. Trend","","8.3","8.8","217.0","231.0"
"Ford Transit 2 Ton. (05.2022) Kombi batalla media 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","7.6","8.2","200.0","215.0"
