"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Ford E-Transit (05.2022) Van batalla larga BEV 75kWh (68kWh útil) 269CV Aut. Trend (N2)","","","","",""
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 184CV Aut. Trend (N1)","","","","",""
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 184CV Aut. Trend (N2)","","","","",""
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 269CV Aut. Trend (N1)","","","","",""
"Ford E-Transit (05.2022) Van batalla media BEV 75kWh (68kWh útil) 269CV Aut. Trend (N2)","","","","",""
"Ford E-Transit (05.2022) Van Doble Cabina batalla larga BEV 75kWh (68kWh útil) 184CV Aut. Trend (N2)","","","","",""
"Ford E-Transit (05.2022) Van Doble Cabina batalla larga BEV 75kWh (68kWh útil) 269CV Aut. Trend (N2)","","","","",""
"Ford Ecosport (03.2023) SUV 1.0 EcoBoost 125CV Man. ST-Line / Active","","6.0","6.0","136.0","137.0"
"Ford Ecosport (05.2022) SUV 1.0 EcoBoost 100CV Man. Trend","","5.9","5.9","134.0","134.0"
"Ford Ecosport (05.2022) SUV 1.0 EcoBoost 125CV Man. Titanium/ST-Line/Active","","6.0","6.0","136.0","137.0"
"Ford Ecosport (05.2022) SUV 1.0 EcoBoost 140CV Man. ST-Line","","6.0","6.0","136.0","136.0"
"Ford Explorer (03.2023) SUV 3.0 PHEV 457CV Aut. Platinum/ST-Line","","3.1","3.1","71.0","71.0"
"Ford Explorer (05.2022) SUV 3.0 PHEV 457CV Aut. Platinum/ST-Line","","3.1","3.1","71.0","71.0"
"Ford Fiesta (03.2023) Berlina 1.0 EcoBoost Hybrid 125CV Man. ST-Line / ST-Line X / Active / Active X","","5.0","5.1","114.0","116.0"
"Ford Fiesta (03.2023) Coupé/Berlina 1.5 EcoBoost 200CV Man. ST","","6.7","6.7","153.0","153.0"
"Ford Fiesta (05.2022) Berlina 1.0 EcoBoost Hybrid 125CV Aut. Trend/ST-Line/ST-Line X/Active/Active X/Vignale","","5.3","5.4","119.0","121.0"
"Ford Fiesta (05.2022) Berlina 1.0 EcoBoost Hybrid 125CV Man. Trend/ST-Line/ST-Line X/Active/Active X/Vignale","","5.0","5.1","114.0","116.0"
"Ford Fiesta (05.2022) Berlina 1.0 EcoBoost Hybrid 155CV Man. ST-Line/ST-Line X","","5.0","5.0","113.0","113.0"
"Ford Fiesta (05.2022) Coupé/Berlina 1.0 EcoBoost S/S 100CV Man. Trend/ST-Line/Active","","5.3","5.6","119.0","126.0"
"Ford Fiesta (05.2022) Coupé/Berlina 1.1 PFI GLP 75CV Man. Limited Edition/Trend/ST-Line","","7.1","7.1","112.0","112.0"
"Ford Fiesta (05.2022) Coupé/Berlina 1.1 Ti-VCT 75CV Man. Limited Edition/Trend","","5.3","5.3","121.0","121.0"
"Ford Fiesta (05.2022) Coupé/Berlina 1.5 EcoBoost 200CV Man. ST/ST Edition","","6.4","6.4","145.0","145.0"
"Ford Focus (03.2023) Berlina 1.0 EcoBoost 125CV Man. ST-Line/ST-LineX/Active/Active X","","5.5","5.8","125.0","131.0"
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 125CV Aut. Active/ActiveX/ST-Line/ST-LineX","","5.5","5.8","125.0","131.0"
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 125CV Man. Active/ActiveX/ST-Line/ST-LineX","","5.3","5.5","119.0","125.0"
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 155CV Aut. Active/ActiveX/ST-Line/ST-LineX","","5.3","5.6","121.0","126.0"
"Ford Focus (03.2023) Berlina 1.0 EcoBoost Hybrid 155CV Man. Active/ActiveX/ST-Line/ST-LineX","","5.2","5.3","117.0","120.0"
"Ford Focus (03.2023) Berlina 1.5 EcoBlue 115CV Aut. ST-Line/ST-LineX/Active/ActiveX","","5.0","5.2","130.0","135.0"
"Ford Focus (03.2023) Berlina 2.3 EcoBoost 280CV Aut. ST","","8.0","8.0","182.0","182.0"
"Ford Focus (03.2023) Berlina 2.3 EcoBoost 280CV Man. ST","","8.0","8.0","183.0","183.0"
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost 125CV Man. ST-Line / ST-Line X / Active / Active X","","5.5","5.8","125.0","131.0"
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost Hyb. 125CV Aut. Active/ActiveX/ST-Line/ST-LineX","","5.5","5.8","125.0","131.0"
"Ford Focus (03.2023) Sportbreak 1.0 EcoBoost Hyb. 125CV Man. Active/ActiveX/ST-Line/ST-LineX","","5.3","5.5","119.0","125.0"
