"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi A4 Avant 40 TFSI quattro 150 kW( 204CV) S tronic Advanced MY21","","6.6","6.6","149.0","149.0"
"Audi A4 Avant 40 TFSI150 kW (204 CV) S tronic 7 vel. Advanced MY22","","6.4","6.4","144.0","145.0"
"Audi A4 Avant 45 TDI quattro 170 kW (231 CV) S tronic MY19","","5.5","6.3","145.0","166.0"
"Audi A4 Avant 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","7.5","8.3","169.0","187.0"
"Audi A4 Avant 45 TFSI quattro-ultra 190 kW (265 CV) S tronic 7 vel. Advanced MY21","","7.8","7.9","178.0","180.0"
"Audi A4 Avant 45 TFSI quattro-ultra 190 kW (265 CV) S tronic 7 vel. S line/Black Line MY21","","8.2","8.4","185.0","192.0"
"Audi A4 Avant 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. S line/Black line MY23","","7.5","8.1","170.0","184.0"
"Audi A4 Avant 50 TDI quattro 210 kW (286CV)  S tronic MY19","","7.5","8.3","170.0","188.0"
"Audi A4 Avant 50 TDI quattro 210 kW (286CV)  S tronic MY19","","7.1","7.7","185.0","201.0"
"Audi A4 Avant RS 4 Competition Plus 331 kW (450 CV) triptonic 8 vel. Avant MY23","","9.7","10.1","218.0","229.0"
"Audi A4 Avant RS 4 TFSI quattro 331 kW (450 CV) tiptronic 8 vel. RS MY21","","9.8","10.0","223.0","226.0"
"Audi A4 Avant RS 4 TFSI quattro 331 kW (450 CV) triptonic 8 vel. Avant MY23","","9.7","10.1","218.0","229.0"
"Audi A4 Avant S4 TDI quattro 251 kW (341 CV) triptonic 8 vel. Avant MY23","","7.2","7.5","190.0","197.0"
"Audi A4 Avant S4 TDI quattro 255 kW (347 CV) tiptronic 8 vel. S MY21","","7.1","7.2","186.0","189.0"
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. Advanced MY21","","4.7","5.1","123.0","134.0"
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. Advanced MY23","","4.7","5.4","124.0","142.0"
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. S line MY21","","4.8","5.2","125.0","137.0"
"Audi A4 Berlina 30 TDI 100 kW (136 CV) S tronic 7 vel. S line/Black line MY23","","4.8","5.4","125.0","142.0"
"Audi A4 Berlina 30 TDI 152 kW (204 CV) S tronic 7 vel. Advanced MY22","","4.8","4.8","124.0","125.0"
"Audi A4 Berlina 35 TDI 120 kW (163 CV) S tronic 7 vel. Advanced MY21","","4.8","5.5","125.0","145.0"
"Audi A4 Berlina 35 TDI 120 kW (163 CV) S tronic 7 vel. Advanced MY23","","4.8","5.5","125.0","143.0"
"Audi A4 Berlina 35 TDI 120 kW (163 CV) S tronic 7 vel. S line MY21","","4.8","5.5","127.0","144.0"
"Audi A4 Berlina 35 TDI 120 kW (163 CV) S tronic 7 vel. S line/Black line MY23","","4.8","5.5","126.0","143.0"
"Audi A4 Berlina 35 TDI 153 kW (204 CV) S tronic 7 vel. Advanced MY22","","4.8","4.8","125.0","125.0"
"Audi A4 Berlina 35 TFSI 110 kW (150 CV) 6 vel. Advanced MY21","","6.1","6.1","139.0","140.0"
"Audi A4 Berlina 35 TFSI 110 kW (150 CV) 6 vel. S line/Black line MY21","","6.2","6.7","142.0","152.0"
"Audi A4 Berlina 35 TFSI 110 kW (150 CV) S tronic 7 vel. Advanced MY22","","6.2","6.2","141.0","141.0"
"Audi A4 Berlina 35 TFSI 110 kW (150 CV) S tronic 7 vel. Advanced MY23","","6.2","7.1","141.0","160.0"
"Audi A4 Berlina 35 TFSI 110 kW (150 CV) S tronic 7 vel. S line/Black line MY21","","6.3","6.3","142.0","143.0"
"Audi A4 Berlina 35 TFSI 110 kW (150 CV) S tronic 7 vel. S line/Black line MY22","","6.3","6.3","142.0","142.0"
"Audi A4 Berlina 35 TFSI 110 kW (150 CV) S tronic 7 vel. S line/Black line MY23","","6.2","7.1","141.0","161.0"
"Audi A4 Berlina 40 TDI 140 kW (190 CV) S tronic MY 20","","5.2","5.7","135.0","149.0"
