"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Citroën ë-C4X 115 KW","","","","",""
"Citroën ë-C4X ELÉCTRICO 100 KW","","","","",""
"Citroën ë-C4X ELÉCTRICO 100 KW - 50KWh Ë Series","","","","",""
"Citroën ë-C4X ELÉCTRICO 100 KW - 50KWh Plus","","","","",""
"Citroën ë-C4X ELÉCTRICO 100 KW - 50KWh You","","","","",""
"Citroën ë-C4X ELÉCTRICO 115 KW - 54KWh Ë Series","","","","",""
"Citroën ë-C4X ELÉCTRICO 115 KW - 54KWh Max","","","","",""
"Citroën ë-C4X ELÉCTRICO 115 KW - 54KWh Plus","","","","",""
"Citroën ë-C4X ELÉCTRICO 115 KW - 54KWh You","","","","",""
"Citroën ë-Jumper Batería 37 kWh 35 L2 H2","","","","",""
"Citroën ë-Jumper Batería 70 kWh 35 L3 H2","","","","",""
"Citroën ë-Jumpy Combi Talla  M  Eléctrico 100 KW 50 KWh","","","","",""
"Citroën ë-Jumpy Combi Talla  M  Eléctrico 100 KW 75 KWh","","","","",""
"Citroën ë-Jumpy Combi Talla  XL Eléctrico 100 KW 75 KWh","","","","",""
"Citroën ë-Jumpy Talla M Eléctrico 100 kW 50 kWh","","","","",""
"Citroën ë-Jumpy Talla M Eléctrico 100 kW 75 kWh","","","","",""
"Citroën ë-Jumpy Talla XL Eléctrico 100 kW 75 kWh","","","","",""
"Citroën ë-Jumpy Talla XS Eléctrico 100 kW 50 kWh","","","","",""
"Citroën ë-SpaceTourer Business Talla M  Eléctrico 100 kW 75 kWh","","","","",""
"Citroën ë-SpaceTourer Business Talla M Eléctrico 100 kW 50 kWh","","","","",""
"Citroën ë-SpaceTourer Business Talla XL Eléctrico 100 kW 75 kWh","","","","",""
"Citroën ë-SpaceTourer Business Talla XS Eléctrico 100 kW 50 kWh","","","","",""
