"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Vivaro (MY21.0) DC Express L Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.1","206.1"
"Opel Vivaro (MY21.0) DC Express L Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.9","7.7","182.3","201.8"
"Opel Vivaro (MY21.0) DC Express M Mampara Plegable Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.1","206.1"
"Opel Vivaro (MY21.0) DC Express M Mampara Plegable Standard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","158.6","176.7"
"Opel Vivaro (MY21.0) DC Innovation L Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","7.2","7.8","188.2","204.2"
"Opel Vivaro (MY21.0) DC Innovation L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.1","206.1"
"Opel Vivaro (MY21.0) DC Innovation L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.9","7.7","182.3","201.8"
"Opel Vivaro (MY21.0) DC Innovation M Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","7.2","7.8","188.2","204.2"
"Opel Vivaro (MY21.0) DC Innovation M Standard 1000 kg 2.0 Diesel AT8 180 CV","","7.2","7.8","188.2","204.2"
"Opel Vivaro (MY21.0) DC Select L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.1","206.1"
"Opel Vivaro (MY21.0) DC Select L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.9","7.7","182.3","201.8"
"Opel Vivaro (MY21.0) DC Select M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.1","206.1"
"Opel Vivaro (MY21.0) DC Select M Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.9","7.7","182.3","201.8"
"Opel Vivaro (MY21.0) DC Select M Standard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","158.6","176.7"
"Opel Vivaro (MY21.0) DC Select M Standard 1000 kg 2.0 Diesel MT6 150 CV","","6.9","7.7","182.3","201.8"
"Opel Vivaro (MY21.0) Express L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.7","182.9","203.1"
"Opel Vivaro (MY21.0) Express M Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","167.8","192.0"
"Opel Vivaro (MY21.0) Express M Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.9","184.1","206.1"
"Opel Vivaro (MY21.0) Express M Standard 1000 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","167.8","192.0"
"Opel Vivaro (MY21.0) Express M Standard 1000 kg 1.5 Diesel MT6 120 CV","","6.0","6.7","158.6","176.7"
"Opel Vivaro (MY21.0) Express S Incrementada 1200 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","167.8","192.0"
"Opel Vivaro (MY21.0) Express S Standard 1000 kg 1.5 Diesel MT6 100 CV","","6.4","7.3","167.8","192.0"
"Opel Vivaro (MY21.0) Innovation L Incrementada 1300 kg 2.0 Diesel AT8 180 CV","","7.2","7.8","188.2","204.2"
"Opel Vivaro (MY21.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 120 CV","","7.0","7.7","182.9","203.1"
"Opel Vivaro (MY21.0) Innovation L Incrementada 1400 kg 2.0 Diesel MT6 150 CV","","6.9","7.7","182.3","201.8"
